place,place_id,place_label,place_lat,place_lon,direct_country_ids,direct_country_labels,admin_country_ids,admin_country_labels,context_country_ids,context_country_labels,admin_entity_ids,admin_entity_labels
http://www.wikidata.org/entity/Q100,Q100,Boston,42.360277777777775,-71.05777777777777,Q30 | Q2079909 | Q1191350,États-Unis | province de la Baie-du-Massachusetts | Colonie de la baie du Massachusetts,Q1191350 | Q145 | Q161885 | Q179876 | Q2079909 | Q30,Colonie de la baie du Massachusetts | Royaume-Uni | royaume de Grande-Bretagne | royaume d'Angleterre | province de la Baie-du-Massachusetts | États-Unis,Q1191350 | Q145 | Q161885 | Q179876 | Q2079909 | Q30,Colonie de la baie du Massachusetts | Royaume-Uni | royaume de Grande-Bretagne | royaume d'Angleterre | province de la Baie-du-Massachusetts | États-Unis,Q54072 | Q771 | Q1191350 | Q2748571 | Q2079909 | Q30 | Q179997,comté de Suffolk | Massachusetts | Colonie de la baie du Massachusetts | Dominion de Nouvelle-Angleterre | province de la Baie-du-Massachusetts | États-Unis | Treize colonies
http://www.wikidata.org/entity/Q1000073,Q1000073,Pelhřimov,49.431396763393,15.223389364189,Q213,Tchéquie,Q1998866 | Q213 | Q33946 | Q853348,République fédérale tchèque et slovaque | Tchéquie | Tchécoslovaquie | République socialiste tchécoslovaque,Q1998866 | Q213 | Q33946 | Q853348,République fédérale tchèque et slovaque | Tchéquie | Tchécoslovaquie | République socialiste tchécoslovaque,Q852505 | Q89269684 | Q190930 | Q3509827 | Q213 | Q1991965 | Q3496079,Pelhřimov | Q89269684 | Vysočina | Southern Bohemia | Tchéquie | République socialiste tchèque | république tchèque
http://www.wikidata.org/entity/Q1000091,Q1000091,Rychnov nad Kněžnou,50.162870787815,16.274954757842,Q213,Tchéquie,Q1998866 | Q213 | Q33946 | Q853348,République fédérale tchèque et slovaque | Tchéquie | Tchécoslovaquie | République socialiste tchécoslovaque,Q1998866 | Q213 | Q33946 | Q853348,République fédérale tchèque et slovaque | Tchéquie | Tchécoslovaquie | République socialiste tchécoslovaque,Q240419 | Q89660586 | Q193295 | Q3491317 | Q213 | Q1991965 | Q3496079 | Q33946,Rychnov nad Kněžnou | Q89660586 | Hradec Králové | Východočeský kraj | Tchéquie | République socialiste tchèque | république tchèque | Tchécoslovaquie
http://www.wikidata.org/entity/Q10001,Q10001,Deventer,52.25,6.166666666666667,Q55,Pays-Bas,Q29999 | Q55,Royaume des Pays-Bas | Pays-Bas,Q29999 | Q55,Royaume des Pays-Bas | Pays-Bas,Q773 | Q55 | Q29999,Overijssel | Pays-Bas | Royaume des Pays-Bas
http://www.wikidata.org/entity/Q10002,Q10002,Enschede,52.2225,6.8925,Q55,Pays-Bas,Q29999 | Q55,Royaume des Pays-Bas | Pays-Bas,Q29999 | Q55,Royaume des Pays-Bas | Pays-Bas,Q773 | Q55 | Q29999,Overijssel | Pays-Bas | Royaume des Pays-Bas
http://www.wikidata.org/entity/Q1000404,Q1000404,Prylouky,50.6,32.4,Q212 | Q15180 | Q34266,Ukraine | Union soviétique | Empire russe,Q139319 | Q15180 | Q212 | Q212439 | Q243610 | Q34266,République russe | Union soviétique | Ukraine | hetmanat cosaque | République populaire ukrainienne | Empire russe,Q139319 | Q15180 | Q212 | Q212439 | Q243610 | Q34266,République russe | Union soviétique | Ukraine | hetmanat cosaque | République populaire ukrainienne | Empire russe,Q2991937 | Q12144182 | Q16713051 | Q527343 | Q4513581 | Q212439 | Q103826212 | Q167874 | Q1271216 | Q133356 | Q34266 | Q212 | Q139319 | Q2184 | Q7744610 | Q243610 | Q15180,raïon de Prylouky | Prilukskij County | okroug de Prilouki | Gouvernement de Petite Russie | vice-royauté de Tchernigov | hetmanat cosaque | oblast de Tchernihiv | gouvernement de Poltava | république socialiste soviétique d'Ukraine | Empire russe | Ukraine | République russe | république socialiste fédérative soviétique de Russie | gouvernement général de Petite Russie | République populaire ukrainienne | Union soviétique
http://www.wikidata.org/entity/Q100045,Q100045,Castelvetro di Modena,44.506666666667,10.947222222222,Q38,Italie,Q172579 | Q38,royaume d'Italie | Italie,Q172579 | Q38,royaume d'Italie | Italie,Q16209 | Q1263 | Q38,Modène | Émilie-Romagne | Italie
http://www.wikidata.org/entity/Q1000467,Q1000467,Hostinné,50.540706652015,15.723429505909,Q213,Tchéquie,Q1998866 | Q213 | Q33946 | Q853348,République fédérale tchèque et slovaque | Tchéquie | Tchécoslovaquie | République socialiste tchécoslovaque,Q1998866 | Q213 | Q33946 | Q853348,République fédérale tchèque et slovaque | Tchéquie | Tchécoslovaquie | République socialiste tchécoslovaque,Q517734 | Q89660601 | Q193295 | Q3491317 | Q213 | Q1991965 | Q3496079 | Q33946,Trutnov | Q89660601 | Hradec Králové | Východočeský kraj | Tchéquie | République socialiste tchèque | république tchèque | Tchécoslovaquie
http://www.wikidata.org/entity/Q1000475,Q1000475,Sázava,49.871708476008,14.896794718867,Q213,Tchéquie,Q1998866 | Q213 | Q33946 | Q853348,République fédérale tchèque et slovaque | Tchéquie | Tchécoslovaquie | République socialiste tchécoslovaque,Q1998866 | Q213 | Q33946 | Q853348,République fédérale tchèque et slovaque | Tchéquie | Tchécoslovaquie | République socialiste tchécoslovaque,Q792883 | Q10817102 | Q188399 | Q64759237 | Q213 | Q1991965 | Q3496079,Benešov | district administratif à responsabilités étendues de Benešov | Bohême-Centrale | Tchéquie | République socialiste tchèque | république tchèque
http://www.wikidata.org/entity/Q100049,Q100049,Fanano,44.21245,10.7966,Q38,Italie,Q172579 | Q38,royaume d'Italie | Italie,Q172579 | Q38,royaume d'Italie | Italie,Q16209 | Q1263 | Q38,Modène | Émilie-Romagne | Italie
http://www.wikidata.org/entity/Q1000597,Q1000597,Burton upon Trent,52.801944444444,-1.6366666666667,Q145,Royaume-Uni,Q145 | Q179876,Royaume-Uni | royaume d'Angleterre,Q145 | Q179876,Royaume-Uni | royaume d'Angleterre,Q1278032 | Q21694786 | Q23105,East Staffordshire | Staffordshire
http://www.wikidata.org/entity/Q1000717,Q1000717,Tewkesbury,51.986,-2.136,Q145,Royaume-Uni,Q145,Royaume-Uni,Q145,Royaume-Uni,Q894096 | Q21694733 | Q23165,Tewkesbury | Gloucestershire
http://www.wikidata.org/entity/Q100077,Q100077,district de Patna,25.416666666667,85.166666666667,Q668,Inde,Q129286 | Q145 | Q668 | Q8680,Raj britannique | Royaume-Uni | Inde | Empire britannique,Q129286 | Q145 | Q668 | Q8680,Raj britannique | Royaume-Uni | Inde | Empire britannique,Q1683488 | Q817165 | Q1165 | Q4907077 | Q4907084 | Q129286 | Q2001966 | Q668,Patna | présidence du Bengale | Bihar | Bihar Province | Bihar and Orissa Province | Raj britannique | domination de la Compagnie britannique des Indes orientales en Inde | Inde
http://www.wikidata.org/entity/Q100080,Q100080,Nonantola,44.6776713,11.0430068,Q38,Italie,Q172579 | Q38,royaume d'Italie | Italie,Q172579 | Q38,royaume d'Italie | Italie,Q16209 | Q1263 | Q38,Modène | Émilie-Romagne | Italie
http://www.wikidata.org/entity/Q1000839,Q1000839,Ordubad,38.904722222222,46.023055555556,Q227,Azerbaïdjan,Q131337 | Q139319 | Q139670 | Q15180 | Q206411 | Q227 | Q2630860 | Q34266 | Q399,République socialiste soviétique d'Azerbaïdjan | République russe | République démocratique d'Arménie | Union soviétique | République démocratique d'Azerbaïdjan | Azerbaïdjan | Commissariat transcaucasien | Empire russe | Arménie,Q131337 | Q139319 | Q139670 | Q15180 | Q206411 | Q227 | Q2630860 | Q34266 | Q399,République socialiste soviétique d'Azerbaïdjan | République russe | République démocratique d'Arménie | Union soviétique | République démocratique d'Azerbaïdjan | Azerbaïdjan | Commissariat transcaucasien | Empire russe | Arménie,Q512623 | Q7100944 | Q10959445 | Q284506 | Q131083 | Q81226 | Q139670 | Q1773517 | Q113800 | Q131337 | Q545205 | Q2424466 | Q130229 | Q34266 | Q15180,Ordubad raion | Ordubadsky Uyezd | Nakhichevan uezd | République socialiste soviétique autonome du Nakhitchevan | Nakhitchevan | gouvernement d'Erevan | République démocratique d'Arménie | gouvernement de Tiflis | Gouvernement de Géorgie-Iméréthie | République socialiste soviétique d'Azerbaïdjan | République socialiste fédérative soviétique de Transcaucasie | vice-royauté du Caucase | République socialiste soviétique de Géorgie | Empire russe | Union soviétique
http://www.wikidata.org/entity/Q100111,Q100111,Vignola,44.480833333333,11.002222222222,Q38,Italie,Q172579 | Q38,royaume d'Italie | Italie,Q172579 | Q38,royaume d'Italie | Italie,Q16209 | Q1263 | Q38,Modène | Émilie-Romagne | Italie
http://www.wikidata.org/entity/Q1001183,Q1001183,Hedemora,60.280370973239,15.980397313956,Q34,Suède,Q34,Suède,Q34,Suède,Q507684 | Q10519120 | Q103732 | Q34,Hedemora | Q10519120 | Dalécarlie | Suède
http://www.wikidata.org/entity/Q1001322,Q1001322,Syców,51.31,17.72361111111111,Q36,Pologne,Q36,Pologne,Q36,Pologne,Q2288246 | Q559467 | Q54150,Syców | Oleśnica | voïvodie de Basse-Silésie
http://www.wikidata.org/entity/Q1001571,Q1001571,Zalewo,53.8458768,19.606118,Q36,Pologne,Q36,Pologne,Q36,Pologne,Q555568 | Q1135409 | Q54184,Zalewo | Iława | voïvodie de Varmie-Mazurie
http://www.wikidata.org/entity/Q100166,Q100166,Orcades,59,-3,Q145,Royaume-Uni,Q145 | Q161885 | Q174193,Royaume-Uni | royaume de Grande-Bretagne | Royaume-Uni de Grande-Bretagne et d'Irlande,Q145 | Q161885 | Q174193,Royaume-Uni | royaume de Grande-Bretagne | Royaume-Uni de Grande-Bretagne et d'Irlande,Q22 | Q145 | Q174193 | Q161885,Écosse | Royaume-Uni | Royaume-Uni de Grande-Bretagne et d'Irlande | royaume de Grande-Bretagne
http://www.wikidata.org/entity/Q100188,Q100188,Cluj-Napoca,46.76891,23.59066,Q203493 | Q600018 | Q28513 | Q131964 | Q153136 | Q655621 | Q625380 | Q516160 | Q2685298 | Q842794 | Q218 | Q16056854,royaume de Roumanie | Royaume de Hongrie | Autriche-Hongrie | empire d'Autriche | Monarchie de Habsbourg | Principauté de Transylvanie | royaume de Hongrie orientale | République démocratique hongroise | République populaire roumaine | République socialiste de Roumanie | Roumanie | royaume de Hongrie,Q218 | Q28513,Roumanie | Autriche-Hongrie,Q131964 | Q153136 | Q16056854 | Q203493 | Q218 | Q2685298 | Q28513 | Q516160 | Q600018 | Q625380 | Q655621 | Q842794,empire d'Autriche | Monarchie de Habsbourg | royaume de Hongrie | royaume de Roumanie | Roumanie | République populaire roumaine | Autriche-Hongrie | République démocratique hongroise | Royaume de Hongrie | royaume de Hongrie orientale | Principauté de Transylvanie | République socialiste de Roumanie,Q182624 | Q218 | Q28513,Cluj | Roumanie | Autriche-Hongrie
http://www.wikidata.org/entity/Q1001891,Q1001891,Saco,43.510555555556,-70.445,Q30,États-Unis,Q2079909 | Q30,province de la Baie-du-Massachusetts | États-Unis,Q2079909 | Q30,province de la Baie-du-Massachusetts | États-Unis,Q390141 | Q724 | Q30,comté de York | Maine | États-Unis
http://www.wikidata.org/entity/Q1001905,Q1001905,Eksjö,57.664668996947,14.974859522705,Q34,Suède,Q34,Suède,Q34,Suède,Q512035 | Q103672 | Q34,Eksjö | Jönköping | Suède
http://www.wikidata.org/entity/Q1002782,Q1002782,Llannor,52.908,-4.449,Q145,Royaume-Uni,Q145 | Q161885 | Q174193 | Q179876 | Q25,Royaume-Uni | royaume de Grande-Bretagne | Royaume-Uni de Grande-Bretagne et d'Irlande | royaume d'Angleterre | pays de Galles,Q145 | Q161885 | Q174193 | Q179876 | Q25,Royaume-Uni | royaume de Grande-Bretagne | Royaume-Uni de Grande-Bretagne et d'Irlande | royaume d'Angleterre | pays de Galles,Q109128 | Q25 | Q145 | Q174193 | Q161885 | Q179876,Gwynedd | pays de Galles | Royaume-Uni | Royaume-Uni de Grande-Bretagne et d'Irlande | royaume de Grande-Bretagne | royaume d'Angleterre
http://www.wikidata.org/entity/Q1002793,Q1002793,Llangollen,52.97,-3.17,Q145,Royaume-Uni,Q145 | Q161885 | Q174193 | Q179876 | Q25,Royaume-Uni | royaume de Grande-Bretagne | Royaume-Uni de Grande-Bretagne et d'Irlande | royaume d'Angleterre | pays de Galles,Q145 | Q161885 | Q174193 | Q179876 | Q25,Royaume-Uni | royaume de Grande-Bretagne | Royaume-Uni de Grande-Bretagne et d'Irlande | royaume d'Angleterre | pays de Galles,Q650682 | Q25 | Q145 | Q174193 | Q161885 | Q179876,Denbighshire | pays de Galles | Royaume-Uni | Royaume-Uni de Grande-Bretagne et d'Irlande | royaume de Grande-Bretagne | royaume d'Angleterre
http://www.wikidata.org/entity/Q1002835,Q1002835,St Erth,50.166,-5.437,Q145,Royaume-Uni,Q145,Royaume-Uni,Q145,Royaume-Uni,Q22338583 | Q48790202 | Q48026,Cornouailles | Angleterre du Sud-Ouest
http://www.wikidata.org/entity/Q1003255,Q1003255,La Croix-Avranchin,48.546111111111,-1.3833333333333,Q142,France,Q142,France,Q142,France,Q12589 | Q700557 | Q18677875 | Q16954 | Q212429 | Q142,Manche | arrondissement d'Avranches | Normandie | Basse-Normandie | France métropolitaine | France
http://www.wikidata.org/entity/Q100329099,Q100329099,Gulabli (Agdam),39.880833333333335,46.94722222222222,Q227,Azerbaïdjan,Q15180 | Q227,Union soviétique | Azerbaïdjan,Q15180 | Q227,Union soviétique | Azerbaïdjan,Q201647 | Q227 | Q131337 | Q15180 | Q545205,Agdam | Azerbaïdjan | République socialiste soviétique d'Azerbaïdjan | Union soviétique | République socialiste fédérative soviétique de Transcaucasie
http://www.wikidata.org/entity/Q1003423,Q1003423,Tiradentes,-21.11,-44.177777777778,Q155,Brésil,Q155 | Q200464 | Q217230,Brésil | Empire colonial portugais | empire du Brésil,Q155 | Q200464 | Q217230,Brésil | Empire colonial portugais | empire du Brésil,Q39109 | Q155,Minas Gerais | Brésil
http://www.wikidata.org/entity/Q1003761,Q1003761,Stowe,52.018,-1.017,Q145,Royaume-Uni,Q145 | Q161885 | Q174193,Royaume-Uni | royaume de Grande-Bretagne | Royaume-Uni de Grande-Bretagne et d'Irlande,Q145 | Q161885 | Q174193,Royaume-Uni | royaume de Grande-Bretagne | Royaume-Uni de Grande-Bretagne et d'Irlande,Q21694636 | Q23229 | Q48015 | Q21,Buckinghamshire | Angleterre du Sud-Est | Angleterre
http://www.wikidata.org/entity/Q10045,Q10045,IJsselstein,52.02,5.0422,Q55,Pays-Bas,Q29999 | Q55,Royaume des Pays-Bas | Pays-Bas,Q29999 | Q55,Royaume des Pays-Bas | Pays-Bas,Q776 | Q55 | Q29999,Utrecht | Pays-Bas | Royaume des Pays-Bas
http://www.wikidata.org/entity/Q1004613,Q1004613,Posof,41.511666666667,42.729166666667,Q43,Turquie,Q43,Turquie,Q43,Turquie,Q79840 | Q43,Ardahan | Turquie
http://www.wikidata.org/entity/Q1004655,Q1004655,Velehrad,49.1054368463,17.394271564616,Q213,Tchéquie,Q1998866 | Q213 | Q33946 | Q853348,République fédérale tchèque et slovaque | Tchéquie | Tchécoslovaquie | République socialiste tchécoslovaque,Q1998866 | Q213 | Q33946 | Q853348,République fédérale tchèque et slovaque | Tchéquie | Tchécoslovaquie | République socialiste tchécoslovaque,Q277873 | Q12042026 | Q192536 | Q960992 | Q213 | Q1991965 | Q3496079,Uherské Hradiště | Q12042026 | Zlín | Moravie-du-Sud | Tchéquie | République socialiste tchèque | république tchèque
http://www.wikidata.org/entity/Q10048,Q10048,Montfoort,52.045,4.9508,Q55,Pays-Bas,Q29999 | Q55,Royaume des Pays-Bas | Pays-Bas,Q29999 | Q55,Royaume des Pays-Bas | Pays-Bas,Q776 | Q55 | Q29999,Utrecht | Pays-Bas | Royaume des Pays-Bas
http://www.wikidata.org/entity/Q1004838,Q1004838,Ekenäs,59.975,23.436111111111,Q33 | Q34,Finlande | Suède,Q139319 | Q2305208 | Q33 | Q34266,République russe | Russie soviétique | Finlande | Empire russe,Q139319 | Q2305208 | Q33 | Q34 | Q34266,République russe | Russie soviétique | Finlande | Suède | Empire russe,Q633371 | Q1191746 | Q1372937 | Q5711 | Q33 | Q62633 | Q4354448 | Q188752 | Q34266 | Q139319 | Q2305208,Raseborg | Raasepori | Gouvernement de Nyland | Uusimaa | Finlande | grand-duché de Finlande | Agence d'administration régionale de la Finlande méridionale | Finlande méridionale | Empire russe | République russe | Russie soviétique
http://www.wikidata.org/entity/Q10051,Q10051,Oudewater,52.0267,4.8686,Q55 | Q170072 | Q12548,Pays-Bas | Provinces-Unies | Saint-Empire romain germanique,Q29999 | Q55,Royaume des Pays-Bas | Pays-Bas,Q12548 | Q170072 | Q29999 | Q55,Saint-Empire romain germanique | Provinces-Unies | Royaume des Pays-Bas | Pays-Bas,Q776 | Q55 | Q29999,Utrecht | Pays-Bas | Royaume des Pays-Bas
http://www.wikidata.org/entity/Q1005109,Q1005109,Villegouge,44.967222222222,-0.3075,Q142,France,Q142,France,Q142,France,Q1725331 | Q12526 | Q549111 | Q18678082 | Q1179 | Q212429,canton de Fronsac | Gironde | arrondissement de Libourne | Nouvelle-Aquitaine | Aquitaine | France métropolitaine
http://www.wikidata.org/entity/Q10052,Q10052,Vianen,51.983333333333,5.1,Q55,Pays-Bas,Q29999 | Q55,Royaume des Pays-Bas | Pays-Bas,Q29999 | Q55,Royaume des Pays-Bas | Pays-Bas,Q776 | Q29032345 | Q694 | Q55 | Q29999,Utrecht | Vijfheerenlanden | Hollande-Méridionale | Pays-Bas | Royaume des Pays-Bas
http://www.wikidata.org/entity/Q1005384,Q1005384,Wołczyn,51.018333333333,18.056944444444,Q36,Pologne,Q36,Pologne,Q36,Pologne,Q2287826 | Q461292 | Q54171,Wołczyn | Kluczbork | voïvodie d'Opole
http://www.wikidata.org/entity/Q1005419,Q1005419,Twardogóra,51.364722222222,17.469722222222,Q36,Pologne,Q36,Pologne,Q36,Pologne,Q2110754 | Q559467 | Q54150,Twardogóra | Oleśnica | voïvodie de Basse-Silésie
http://www.wikidata.org/entity/Q1005428,Q1005428,Przemków,51.52527777777778,15.794166666666667,Q36 | Q1206012,Pologne | Reich allemand,Q36,Pologne,Q1206012 | Q36,Reich allemand | Pologne,Q2459837 | Q715538 | Q54150,Przemków | Polkowice | voïvodie de Basse-Silésie
http://www.wikidata.org/entity/Q1005464,Q1005464,Lidzbark,53.260277777778,19.821111111111,Q36 | Q8890160,Pologne | royaume de Pologne,Q36,Pologne,Q36 | Q8890160,Pologne | royaume de Pologne,Q304520 | Q1135385 | Q54184,Lidzbark | Działdowo | voïvodie de Varmie-Mazurie
http://www.wikidata.org/entity/Q10056,Q10056,Zeist,52.083333333333,5.2333333333333,Q55,Pays-Bas,Q29999 | Q55,Royaume des Pays-Bas | Pays-Bas,Q29999 | Q55,Royaume des Pays-Bas | Pays-Bas,Q776 | Q55 | Q29999,Utrecht | Pays-Bas | Royaume des Pays-Bas
http://www.wikidata.org/entity/Q1006,Q1006,Guinée,10,-11,Q1006,Guinée,,,Q1006,Guinée,,
http://www.wikidata.org/entity/Q1006240,Q1006240,Palakkad,10.779166666667,76.654722222222,Q668,Inde,Q129286 | Q668 | Q8680,Raj britannique | Inde | Empire britannique,Q129286 | Q668 | Q8680,Raj britannique | Inde | Empire britannique,Q1535742 | Q239462 | Q1186 | Q1772596 | Q2618458 | Q668 | Q129286,Palakkad | District de Malabar | Kerala | Présidence de Madras | État de Madras | Inde | Raj britannique
http://www.wikidata.org/entity/Q1006256,Q1006256,Chuchura,22.895555555556,88.4025,Q668 | Q29999 | Q112660052,Inde | Royaume des Pays-Bas | Inde britannique,Q668,Inde,Q112660052 | Q29999 | Q668,Inde britannique | Royaume des Pays-Bas | Inde,Q20099772 | Q5101284 | Q548518,Hugli-Chuchura | Chinsurah Sadar subdivision | district de Hooghly
http://www.wikidata.org/entity/Q1006270,Q1006270,Tawang,27.588333333333,91.865277777778,Q668,Inde,Q668,Inde,Q668,Inde,Q15449 | Q1162 | Q668,district de Tawang | Arunachal Pradesh | Inde
http://www.wikidata.org/entity/Q1006472,Q1006472,Vanse,58.09812,6.69184,Q20,Norvège,Q20,Norvège,Q20,Norvège,Q490462 | Q50623 | Q2729021 | Q20,Farsund | Vest-Agder | Agder | Norvège
http://www.wikidata.org/entity/Q1006990,Q1006990,Cobham,51.3289,-0.4094,Q145,Royaume-Uni,Q145 | Q161885 | Q174193 | Q179876,Royaume-Uni | royaume de Grande-Bretagne | Royaume-Uni de Grande-Bretagne et d'Irlande | royaume d'Angleterre,Q145 | Q161885 | Q174193 | Q179876,Royaume-Uni | royaume de Grande-Bretagne | Royaume-Uni de Grande-Bretagne et d'Irlande | royaume d'Angleterre,Q1292592 | Q23276 | Q48015 | Q21 | Q179876,Elmbridge | Surrey | Angleterre du Sud-Est | Angleterre | royaume d'Angleterre
http://www.wikidata.org/entity/Q1007106,Q1007106,Totnes,50.43216,-3.68391,Q145,Royaume-Uni,Q145,Royaume-Uni,Q145,Royaume-Uni,Q649699 | Q21694695 | Q23156,South Hams | Devon
http://www.wikidata.org/entity/Q100767,Q100767,Borgo Val di Taro,44.48802777777778,9.767277777777778,Q38,Italie,Q172579 | Q38,royaume d'Italie | Italie,Q172579 | Q38,royaume d'Italie | Italie,Q16228 | Q1263 | Q38,Parme | Émilie-Romagne | Italie
http://www.wikidata.org/entity/Q100772,Q100772,Busseto,44.98083333333334,10.0425,Q38,Italie,Q172579 | Q38,royaume d'Italie | Italie,Q172579 | Q38,royaume d'Italie | Italie,Q16228 | Q1263 | Q38,Parme | Émilie-Romagne | Italie
http://www.wikidata.org/entity/Q1007758,Q1007758,Chartoryisk,51.22675,25.878944444444443,Q212,Ukraine,Q139319 | Q15180 | Q171348 | Q207272 | Q212 | Q243610 | Q34266 | Q49683,République russe | Union soviétique | couronne du royaume de Pologne | Deuxième République de Pologne | Ukraine | République populaire ukrainienne | Empire russe | grand-duché de Lituanie,Q139319 | Q15180 | Q171348 | Q207272 | Q212 | Q243610 | Q34266 | Q49683,République russe | Union soviétique | couronne du royaume de Pologne | Deuxième République de Pologne | Ukraine | République populaire ukrainienne | Empire russe | grand-duché de Lituanie,Q2469641 | Q11825818 | Q85994951 | Q107255326 | Q64210922 | Q167859 | Q1940320 | Q1333965 | Q1586886 | Q2469595 | Q133356 | Q212 | Q207272 | Q34266 | Q243610 | Q49683 | Q5763782,Manevytchi | ouïezd de Loutsk | Lutsk County | communauté territoriale de Manevytchi | Q64210922 | oblast de Volhynie | Voïvodie de Volhynie | gouvernement de Volhynie | voïvodie de Volhynie | Kamin-Kachyrskyï | république socialiste soviétique d'Ukraine | Ukraine | Deuxième République de Pologne | Empire russe | République populaire ukrainienne | grand-duché de Lituanie | Province de Petite-Pologne
http://www.wikidata.org/entity/Q100782,Q100782,Colorno,44.93,10.375833333333,Q38,Italie,Q172579 | Q38,royaume d'Italie | Italie,Q172579 | Q38,royaume d'Italie | Italie,Q16228 | Q1263 | Q38,Parme | Émilie-Romagne | Italie
http://www.wikidata.org/entity/Q1008032,Q1008032,Tolcsva,48.28395,21.44617,Q28,Hongrie,Q28,Hongrie,Q28,Hongrie,Q853145 | Q188895 | Q28,Sárospatak | Borsod-Abaúj-Zemplén | Hongrie
http://www.wikidata.org/entity/Q1008132,Q1008132,Dobrota,42.454166666667,18.768333333333,Q236,Monténégro,Q236,Monténégro,Q236,Monténégro,Q4856305 | Q236,Kotor | Monténégro
http://www.wikidata.org/entity/Q1008152,Q1008152,Thisted,56.9539,8.6903,Q35,Danemark,Q35 | Q756617,Danemark | Royaume de Danemark,Q35 | Q756617,Danemark | Royaume de Danemark,Q7715809 | Q2421582 | Q26067 | Q756891 | Q35,Thisted | Thisted Municipality (1970-2006) | Jutland-du-Nord | Viborg | Danemark
http://www.wikidata.org/entity/Q10084,Q10084,Flessingue,51.45,3.5833333333333,Q55,Pays-Bas,Q12548 | Q29999 | Q55,Saint-Empire romain germanique | Royaume des Pays-Bas | Pays-Bas,Q12548 | Q29999 | Q55,Saint-Empire romain germanique | Royaume des Pays-Bas | Pays-Bas,Q705 | Q55 | Q155187 | Q29999,Zélande | Pays-Bas | Cercle de Bourgogne | Royaume des Pays-Bas
http://www.wikidata.org/entity/Q1008407,Q1008407,Honington,52.336188888889,0.8035,Q145,Royaume-Uni,Q145 | Q161885 | Q174193,Royaume-Uni | royaume de Grande-Bretagne | Royaume-Uni de Grande-Bretagne et d'Irlande,Q145 | Q161885 | Q174193,Royaume-Uni | royaume de Grande-Bretagne | Royaume-Uni de Grande-Bretagne et d'Irlande,Q588518 | Q54554272 | Q23111 | Q48006 | Q21,St Edmundsbury | West Suffolk | Suffolk | Angleterre de l'Est | Angleterre
http://www.wikidata.org/entity/Q1008635,Q1008635,Rudabánya,48.375038888889,20.62085,Q28,Hongrie,Q28,Hongrie,Q28,Hongrie,Q1043071 | Q188895 | Q28,Kazincbarcika | Borsod-Abaúj-Zemplén | Hongrie
http://www.wikidata.org/entity/Q1008686,Q1008686,Ivančice,49.101477851144,16.377529198529,Q213 | Q33946 | Q28513,Tchéquie | Tchécoslovaquie | Autriche-Hongrie,Q1998866 | Q213 | Q33946 | Q853348,République fédérale tchèque et slovaque | Tchéquie | Tchécoslovaquie | République socialiste tchécoslovaque,Q1998866 | Q213 | Q28513 | Q33946 | Q853348,République fédérale tchèque et slovaque | Tchéquie | Autriche-Hongrie | Tchécoslovaquie | République socialiste tchécoslovaque,Q10380061 | Q286787 | Q192697 | Q960992 | Q213 | Q1991965 | Q3496079,Q10380061 | Brno-venkov | Moravie-du-Sud | Tchéquie | République socialiste tchèque | république tchèque
http://www.wikidata.org/entity/Q1008927,Q1008927,Hillsborough,36.070555555556,-79.104166666667,Q30,États-Unis,Q145 | Q161885 | Q174193 | Q179876 | Q30,Royaume-Uni | royaume de Grande-Bretagne | Royaume-Uni de Grande-Bretagne et d'Irlande | royaume d'Angleterre | États-Unis,Q145 | Q161885 | Q174193 | Q179876 | Q30,Royaume-Uni | royaume de Grande-Bretagne | Royaume-Uni de Grande-Bretagne et d'Irlande | royaume d'Angleterre | États-Unis,Q507957 | Q1454 | Q2334526 | Q30 | Q8680,comté d'Orange | Caroline du Nord | province de Caroline du Nord | États-Unis | Empire britannique
http://www.wikidata.org/entity/Q1008991,Q1008991,Kojetín,49.351803869882,17.302089031356,Q213,Tchéquie,Q1998866 | Q213 | Q33946 | Q853348,République fédérale tchèque et slovaque | Tchéquie | Tchécoslovaquie | République socialiste tchécoslovaque,Q1998866 | Q213 | Q33946 | Q853348,République fédérale tchèque et slovaque | Tchéquie | Tchécoslovaquie | République socialiste tchécoslovaque,Q838324 | Q89192300 | Q193307 | Q3564604 | Q8534961 | Q213 | Q1991965 | Q3496079 | Q33946,Přerov | Q89192300 | Olomouc | North Moravia region | Q8534961 | Tchéquie | République socialiste tchèque | république tchèque | Tchécoslovaquie
http://www.wikidata.org/entity/Q1009078,Q1009078,Bourg-Beaudouin,49.386388888889,1.3069444444444,Q142,France,Q142,France,Q142,France,Q137995 | Q3372 | Q701477 | Q18677875 | Q16961 | Q212429 | Q142,canton de Fleury-sur-Andelle | Eure | arrondissement des Andelys | Normandie | Haute-Normandie | France métropolitaine | France
http://www.wikidata.org/entity/Q1009324,Q1009324,Richmond,54.403611,-1.737222,Q145 | Q179876,Royaume-Uni | royaume d'Angleterre,Q145 | Q161885 | Q174193,Royaume-Uni | royaume de Grande-Bretagne | Royaume-Uni de Grande-Bretagne et d'Irlande,Q145 | Q161885 | Q174193 | Q179876,Royaume-Uni | royaume de Grande-Bretagne | Royaume-Uni de Grande-Bretagne et d'Irlande | royaume d'Angleterre,Q1683013 | Q21241814 | Q23086 | Q47983 | Q48063 | Q21,Richmond | Yorkshire du Nord | Angleterre du Nord-Est | Yorkshire-et-Humber | Angleterre
