wikidata_id,person_id,name,candidate_affiliation,supporting_evidence_count,available_mapped_evidence_count,total_evidence_fields,score_over_total_fields,score_over_available_fields,supporting_evidence_fields,available_mapped_evidence_fields,score_formula,available_score_formula,citizenship_available,citizenship_support,citizenship_candidate_affiliations,native_language_available,native_language_support,native_language_candidate_affiliations,spoken_written_language_available,spoken_written_language_support,spoken_written_language_candidate_affiliations,writing_language_available,writing_language_support,writing_language_candidate_affiliations,birth_place_available,birth_place_support,birth_place_candidate_affiliations,death_place_available,death_place_support,death_place_candidate_affiliations,residence_available,residence_support,residence_candidate_affiliations,work_location_available,work_location_support,work_location_candidate_affiliations
http://www.wikidata.org/entity/Q372115,Q372115,Antioche Cantemir,France,1,5,8,0.125,0.2,death_place,citizenship | spoken_written_language | writing_language | birth_place | death_place,1 / 8,1 / 5,True,False,Romanian/Moldavian | Russian,False,False,,True,False,French | Greek | Italian | Ottoman | Romanian/Moldavian | Russian,True,False,Russian,True,False,Ottoman | Romanian/Moldavian,True,True,France,False,False,,False,False,
http://www.wikidata.org/entity/Q372115,Q372115,Antioche Cantemir,French,1,5,8,0.125,0.2,spoken_written_language,citizenship | spoken_written_language | writing_language | birth_place | death_place,1 / 8,1 / 5,True,False,Romanian/Moldavian | Russian,False,False,,True,True,French | Greek | Italian | Ottoman | Romanian/Moldavian | Russian,True,False,Russian,True,False,Ottoman | Romanian/Moldavian,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q372115,Q372115,Antioche Cantemir,Greek,1,5,8,0.125,0.2,spoken_written_language,citizenship | spoken_written_language | writing_language | birth_place | death_place,1 / 8,1 / 5,True,False,Romanian/Moldavian | Russian,False,False,,True,True,French | Greek | Italian | Ottoman | Romanian/Moldavian | Russian,True,False,Russian,True,False,Ottoman | Romanian/Moldavian,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q372115,Q372115,Antioche Cantemir,Italian,1,5,8,0.125,0.2,spoken_written_language,citizenship | spoken_written_language | writing_language | birth_place | death_place,1 / 8,1 / 5,True,False,Romanian/Moldavian | Russian,False,False,,True,True,French | Greek | Italian | Ottoman | Romanian/Moldavian | Russian,True,False,Russian,True,False,Ottoman | Romanian/Moldavian,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q372115,Q372115,Antioche Cantemir,Ottoman,2,5,8,0.25,0.4,spoken_written_language | birth_place,citizenship | spoken_written_language | writing_language | birth_place | death_place,2 / 8,2 / 5,True,False,Romanian/Moldavian | Russian,False,False,,True,True,French | Greek | Italian | Ottoman | Romanian/Moldavian | Russian,True,False,Russian,True,True,Ottoman | Romanian/Moldavian,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q372115,Q372115,Antioche Cantemir,Romanian/Moldavian,3,5,8,0.375,0.6,citizenship | spoken_written_language | birth_place,citizenship | spoken_written_language | writing_language | birth_place | death_place,3 / 8,3 / 5,True,True,Romanian/Moldavian | Russian,False,False,,True,True,French | Greek | Italian | Ottoman | Romanian/Moldavian | Russian,True,False,Russian,True,True,Ottoman | Romanian/Moldavian,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q372115,Q372115,Antioche Cantemir,Russian,3,5,8,0.375,0.6,citizenship | spoken_written_language | writing_language,citizenship | spoken_written_language | writing_language | birth_place | death_place,3 / 8,3 / 5,True,True,Romanian/Moldavian | Russian,False,False,,True,True,French | Greek | Italian | Ottoman | Romanian/Moldavian | Russian,True,True,Russian,True,False,Ottoman | Romanian/Moldavian,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q372537,Q372537,Etteilla,France,3,4,8,0.375,0.75,citizenship | birth_place | death_place,citizenship | spoken_written_language | birth_place | death_place,3 / 8,3 / 4,True,True,France,False,False,,True,False,French,False,False,,True,True,France,True,True,France,False,False,,False,False,
http://www.wikidata.org/entity/Q372537,Q372537,Etteilla,French,1,4,8,0.125,0.25,spoken_written_language,citizenship | spoken_written_language | birth_place | death_place,1 / 8,1 / 4,True,False,France,False,False,,True,True,French,False,False,,True,False,France,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q374572,Q374572,François-Joachim de Pierre de Bernis,France,3,6,8,0.375,0.5,citizenship | birth_place | death_place,citizenship | native_language | spoken_written_language | writing_language | birth_place | death_place,3 / 8,3 / 6,True,True,France,True,False,French,True,False,French,True,False,French,True,True,France,True,True,France | Italian,False,False,,False,False,
http://www.wikidata.org/entity/Q374572,Q374572,François-Joachim de Pierre de Bernis,French,3,6,8,0.375,0.5,native_language | spoken_written_language | writing_language,citizenship | native_language | spoken_written_language | writing_language | birth_place | death_place,3 / 8,3 / 6,True,False,France,True,True,French,True,True,French,True,True,French,True,False,France,True,False,France | Italian,False,False,,False,False,
http://www.wikidata.org/entity/Q374572,Q374572,François-Joachim de Pierre de Bernis,Italian,1,6,8,0.125,0.1667,death_place,citizenship | native_language | spoken_written_language | writing_language | birth_place | death_place,1 / 8,1 / 6,True,False,France,True,False,French,True,False,French,True,False,French,True,False,France,True,True,France | Italian,False,False,,False,False,
http://www.wikidata.org/entity/Q374622,Q374622,Pierre-Louis Moline,France,3,4,8,0.375,0.75,citizenship | birth_place | death_place,citizenship | spoken_written_language | birth_place | death_place,3 / 8,3 / 4,True,True,France,False,False,,True,False,French,False,False,,True,True,France,True,True,France,False,False,,False,False,
http://www.wikidata.org/entity/Q374622,Q374622,Pierre-Louis Moline,French,1,4,8,0.125,0.25,spoken_written_language,citizenship | spoken_written_language | birth_place | death_place,1 / 8,1 / 4,True,False,France,False,False,,True,True,French,False,False,,True,False,France,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q375270,Q375270,François-Augustin de Paradis de Moncrif,France,3,5,8,0.375,0.6,citizenship | birth_place | death_place,citizenship | native_language | spoken_written_language | birth_place | death_place,3 / 8,3 / 5,True,True,France,True,False,French,True,False,French,False,False,,True,True,France,True,True,France,False,False,,False,False,
http://www.wikidata.org/entity/Q375270,Q375270,François-Augustin de Paradis de Moncrif,French,2,5,8,0.25,0.4,native_language | spoken_written_language,citizenship | native_language | spoken_written_language | birth_place | death_place,2 / 8,2 / 5,True,False,France,True,True,French,True,True,French,False,False,,True,False,France,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q375985,Q375985,Alexandre Lenoir,France,4,5,8,0.5,0.8,citizenship | birth_place | death_place | work_location,citizenship | spoken_written_language | birth_place | death_place | work_location,4 / 8,4 / 5,True,True,France,False,False,,True,False,French,False,False,,True,True,France,True,True,France,False,False,,True,True,France
http://www.wikidata.org/entity/Q375985,Q375985,Alexandre Lenoir,French,1,5,8,0.125,0.2,spoken_written_language,citizenship | spoken_written_language | birth_place | death_place | work_location,1 / 8,1 / 5,True,False,France,False,False,,True,True,French,False,False,,True,False,France,True,False,France,False,False,,True,False,France
http://www.wikidata.org/entity/Q377307,Q377307,Adrien de Lezay-Marnésia,France,3,5,8,0.375,0.6,citizenship | birth_place | death_place,citizenship | spoken_written_language | writing_language | birth_place | death_place,3 / 8,3 / 5,True,True,France,False,False,,True,False,French,True,False,French,True,True,France,True,True,France,False,False,,False,False,
http://www.wikidata.org/entity/Q377307,Q377307,Adrien de Lezay-Marnésia,French,2,5,8,0.25,0.4,spoken_written_language | writing_language,citizenship | spoken_written_language | writing_language | birth_place | death_place,2 / 8,2 / 5,True,False,France,False,False,,True,True,French,True,True,French,True,False,France,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q37793220,Q37793220,Jean Barré de Saint-Venant,France,3,4,8,0.375,0.75,citizenship | birth_place | death_place,citizenship | spoken_written_language | birth_place | death_place,3 / 8,3 / 4,True,True,France,False,False,,True,False,French,False,False,,True,True,France,True,True,France,False,False,,False,False,
http://www.wikidata.org/entity/Q37793220,Q37793220,Jean Barré de Saint-Venant,French,1,4,8,0.125,0.25,spoken_written_language,citizenship | spoken_written_language | birth_place | death_place,1 / 8,1 / 4,True,False,France,False,False,,True,True,French,False,False,,True,False,France,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q378572,Q378572,Charles-François Dumouriez,British,2,5,8,0.25,0.4,death_place | residence,citizenship | spoken_written_language | birth_place | death_place | residence,2 / 8,2 / 5,True,False,France,False,False,,True,False,French,False,False,,True,False,France,True,True,British,True,True,British,False,False,
http://www.wikidata.org/entity/Q378572,Q378572,Charles-François Dumouriez,France,2,5,8,0.25,0.4,citizenship | birth_place,citizenship | spoken_written_language | birth_place | death_place | residence,2 / 8,2 / 5,True,True,France,False,False,,True,False,French,False,False,,True,True,France,True,False,British,True,False,British,False,False,
http://www.wikidata.org/entity/Q378572,Q378572,Charles-François Dumouriez,French,1,5,8,0.125,0.2,spoken_written_language,citizenship | spoken_written_language | birth_place | death_place | residence,1 / 8,1 / 5,True,False,France,False,False,,True,True,French,False,False,,True,False,France,True,False,British,True,False,British,False,False,
http://www.wikidata.org/entity/Q379022,Q379022,Jean-François de La Harpe,France,3,6,8,0.375,0.5,citizenship | birth_place | death_place,citizenship | native_language | spoken_written_language | writing_language | birth_place | death_place,3 / 8,3 / 6,True,True,France,True,False,French,True,False,French,True,False,French,True,True,France,True,True,France,False,False,,False,False,
http://www.wikidata.org/entity/Q379022,Q379022,Jean-François de La Harpe,French,3,6,8,0.375,0.5,native_language | spoken_written_language | writing_language,citizenship | native_language | spoken_written_language | writing_language | birth_place | death_place,3 / 8,3 / 6,True,False,France,True,True,French,True,True,French,True,True,French,True,False,France,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q379887,Q379887,Olaudah Equiano,Anglophone,1,2,8,0.125,0.5,spoken_written_language,spoken_written_language | death_place,1 / 8,1 / 2,False,False,,False,False,,True,True,Anglophone | French,False,False,,False,False,,True,False,British,False,False,,False,False,
http://www.wikidata.org/entity/Q379887,Q379887,Olaudah Equiano,British,1,2,8,0.125,0.5,death_place,spoken_written_language | death_place,1 / 8,1 / 2,False,False,,False,False,,True,False,Anglophone | French,False,False,,False,False,,True,True,British,False,False,,False,False,
http://www.wikidata.org/entity/Q379887,Q379887,Olaudah Equiano,French,1,2,8,0.125,0.5,spoken_written_language,spoken_written_language | death_place,1 / 8,1 / 2,False,False,,False,False,,True,True,Anglophone | French,False,False,,False,False,,True,False,British,False,False,,False,False,
http://www.wikidata.org/entity/Q379923,Q379923,Jean-François Marmontel,France,4,7,8,0.5,0.5714,citizenship | birth_place | death_place | work_location,citizenship | native_language | spoken_written_language | writing_language | birth_place | death_place | work_location,4 / 8,4 / 7,True,True,France,True,False,French,True,False,French,True,False,French,True,True,France,True,True,France,False,False,,True,True,France
http://www.wikidata.org/entity/Q379923,Q379923,Jean-François Marmontel,French,3,7,8,0.375,0.4286,native_language | spoken_written_language | writing_language,citizenship | native_language | spoken_written_language | writing_language | birth_place | death_place | work_location,3 / 8,3 / 7,True,False,France,True,True,French,True,True,French,True,True,French,True,False,France,True,False,France,False,False,,True,False,France
http://www.wikidata.org/entity/Q380545,Q380545,Ignacy Krasicki,French,1,6,8,0.125,0.1667,spoken_written_language,citizenship | native_language | spoken_written_language | writing_language | birth_place | death_place,1 / 8,1 / 6,True,False,Polish,True,False,Polish,True,True,French | Polish,True,False,Polish,True,False,Polish,True,False,German | Germany,False,False,,False,False,
http://www.wikidata.org/entity/Q380545,Q380545,Ignacy Krasicki,German,1,6,8,0.125,0.1667,death_place,citizenship | native_language | spoken_written_language | writing_language | birth_place | death_place,1 / 8,1 / 6,True,False,Polish,True,False,Polish,True,False,French | Polish,True,False,Polish,True,False,Polish,True,True,German | Germany,False,False,,False,False,
http://www.wikidata.org/entity/Q380545,Q380545,Ignacy Krasicki,Germany,1,6,8,0.125,0.1667,death_place,citizenship | native_language | spoken_written_language | writing_language | birth_place | death_place,1 / 8,1 / 6,True,False,Polish,True,False,Polish,True,False,French | Polish,True,False,Polish,True,False,Polish,True,True,German | Germany,False,False,,False,False,
http://www.wikidata.org/entity/Q380545,Q380545,Ignacy Krasicki,Polish,5,6,8,0.625,0.8333,citizenship | native_language | spoken_written_language | writing_language | birth_place,citizenship | native_language | spoken_written_language | writing_language | birth_place | death_place,5 / 8,5 / 6,True,True,Polish,True,True,Polish,True,True,French | Polish,True,True,Polish,True,True,Polish,True,False,German | Germany,False,False,,False,False,
http://www.wikidata.org/entity/Q38163226,Q38163226,Anne-Marie Lacroix,France,2,3,8,0.25,0.6667,birth_place | death_place,spoken_written_language | birth_place | death_place,2 / 8,2 / 3,False,False,,False,False,,True,False,French,False,False,,True,True,France,True,True,France,False,False,,False,False,
http://www.wikidata.org/entity/Q38163226,Q38163226,Anne-Marie Lacroix,French,1,3,8,0.125,0.3333,spoken_written_language,spoken_written_language | birth_place | death_place,1 / 8,1 / 3,False,False,,False,False,,True,True,French,False,False,,True,False,France,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q382582,Q382582,Maine de Biran,France,4,7,8,0.5,0.5714,citizenship | birth_place | death_place | work_location,citizenship | native_language | spoken_written_language | writing_language | birth_place | death_place | work_location,4 / 8,4 / 7,True,True,France,True,False,French,True,False,French,True,False,French,True,True,France,True,True,France,False,False,,True,True,France
http://www.wikidata.org/entity/Q382582,Q382582,Maine de Biran,French,3,7,8,0.375,0.4286,native_language | spoken_written_language | writing_language,citizenship | native_language | spoken_written_language | writing_language | birth_place | death_place | work_location,3 / 8,3 / 7,True,False,France,True,True,French,True,True,French,True,True,French,True,False,France,True,False,France,False,False,,True,False,France
http://www.wikidata.org/entity/Q3830102,Q3830102,Lemau de la Jaisse,France,3,4,8,0.375,0.75,citizenship | birth_place | death_place,citizenship | spoken_written_language | birth_place | death_place,3 / 8,3 / 4,True,True,France,False,False,,True,False,French,False,False,,True,True,France,True,True,France,False,False,,False,False,
http://www.wikidata.org/entity/Q3830102,Q3830102,Lemau de la Jaisse,French,1,4,8,0.125,0.25,spoken_written_language,citizenship | spoken_written_language | birth_place | death_place,1 / 8,1 / 4,True,False,France,False,False,,True,True,French,False,False,,True,False,France,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q383642,Q383642,José Nicolás de Azara,Anglophone,1,4,8,0.125,0.25,spoken_written_language,citizenship | spoken_written_language | birth_place | death_place,1 / 8,1 / 4,True,False,Spanish,False,False,,True,True,Anglophone | French | Italian | Spanish,False,False,,True,False,Spanish,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q383642,Q383642,José Nicolás de Azara,France,1,4,8,0.125,0.25,death_place,citizenship | spoken_written_language | birth_place | death_place,1 / 8,1 / 4,True,False,Spanish,False,False,,True,False,Anglophone | French | Italian | Spanish,False,False,,True,False,Spanish,True,True,France,False,False,,False,False,
http://www.wikidata.org/entity/Q383642,Q383642,José Nicolás de Azara,French,1,4,8,0.125,0.25,spoken_written_language,citizenship | spoken_written_language | birth_place | death_place,1 / 8,1 / 4,True,False,Spanish,False,False,,True,True,Anglophone | French | Italian | Spanish,False,False,,True,False,Spanish,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q383642,Q383642,José Nicolás de Azara,Italian,1,4,8,0.125,0.25,spoken_written_language,citizenship | spoken_written_language | birth_place | death_place,1 / 8,1 / 4,True,False,Spanish,False,False,,True,True,Anglophone | French | Italian | Spanish,False,False,,True,False,Spanish,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q383642,Q383642,José Nicolás de Azara,Spanish,3,4,8,0.375,0.75,citizenship | spoken_written_language | birth_place,citizenship | spoken_written_language | birth_place | death_place,3 / 8,3 / 4,True,True,Spanish,False,False,,True,True,Anglophone | French | Italian | Spanish,False,False,,True,True,Spanish,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q3856370,Q3856370,Michel-Jean Borch,French,1,2,8,0.125,0.5,spoken_written_language,citizenship | spoken_written_language,1 / 8,1 / 2,True,False,Polish | Russian,False,False,,True,True,French,False,False,,False,False,,False,False,,False,False,,False,False,
http://www.wikidata.org/entity/Q3856370,Q3856370,Michel-Jean Borch,Polish,1,2,8,0.125,0.5,citizenship,citizenship | spoken_written_language,1 / 8,1 / 2,True,True,Polish | Russian,False,False,,True,False,French,False,False,,False,False,,False,False,,False,False,,False,False,
http://www.wikidata.org/entity/Q3856370,Q3856370,Michel-Jean Borch,Russian,1,2,8,0.125,0.5,citizenship,citizenship | spoken_written_language,1 / 8,1 / 2,True,True,Polish | Russian,False,False,,True,False,French,False,False,,False,False,,False,False,,False,False,,False,False,
http://www.wikidata.org/entity/Q38620548,Q38620548,Charles-Pierre Ducancel,France,3,4,8,0.375,0.75,citizenship | birth_place | death_place,citizenship | spoken_written_language | birth_place | death_place,3 / 8,3 / 4,True,True,France,False,False,,True,False,French,False,False,,True,True,France,True,True,France,False,False,,False,False,
http://www.wikidata.org/entity/Q38620548,Q38620548,Charles-Pierre Ducancel,French,1,4,8,0.125,0.25,spoken_written_language,citizenship | spoken_written_language | birth_place | death_place,1 / 8,1 / 4,True,False,France,False,False,,True,True,French,False,False,,True,False,France,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q3893654,Q3893654,Paolina Secco Suardo,Austrian/Habsburg,2,3,8,0.25,0.6667,birth_place | death_place,spoken_written_language | birth_place | death_place,2 / 8,2 / 3,False,False,,False,False,,True,False,French | Italian,False,False,,True,True,Austrian/Habsburg | Italian,True,True,Austrian/Habsburg | Italian,False,False,,False,False,
http://www.wikidata.org/entity/Q3893654,Q3893654,Paolina Secco Suardo,French,1,3,8,0.125,0.3333,spoken_written_language,spoken_written_language | birth_place | death_place,1 / 8,1 / 3,False,False,,False,False,,True,True,French | Italian,False,False,,True,False,Austrian/Habsburg | Italian,True,False,Austrian/Habsburg | Italian,False,False,,False,False,
http://www.wikidata.org/entity/Q3893654,Q3893654,Paolina Secco Suardo,Italian,3,3,8,0.375,1.0,spoken_written_language | birth_place | death_place,spoken_written_language | birth_place | death_place,3 / 8,3 / 3,False,False,,False,False,,True,True,French | Italian,False,False,,True,True,Austrian/Habsburg | Italian,True,True,Austrian/Habsburg | Italian,False,False,,False,False,
http://www.wikidata.org/entity/Q393983,Q393983,François-Joseph Talma,France,3,5,8,0.375,0.6,citizenship | birth_place | death_place,citizenship | native_language | spoken_written_language | birth_place | death_place,3 / 8,3 / 5,True,True,France,True,False,French,True,False,French,False,False,,True,True,France,True,True,France,False,False,,False,False,
http://www.wikidata.org/entity/Q393983,Q393983,François-Joseph Talma,French,2,5,8,0.25,0.4,native_language | spoken_written_language,citizenship | native_language | spoken_written_language | birth_place | death_place,2 / 8,2 / 5,True,False,France,True,True,French,True,True,French,False,False,,True,False,France,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q39607,Q39607,Antoine Lavoisier,France,4,6,8,0.5,0.6667,citizenship | birth_place | death_place | work_location,citizenship | spoken_written_language | writing_language | birth_place | death_place | work_location,4 / 8,4 / 6,True,True,France,False,False,,True,False,French,True,False,French,True,True,France,True,True,France,False,False,,True,True,France
http://www.wikidata.org/entity/Q39607,Q39607,Antoine Lavoisier,French,2,6,8,0.25,0.3333,spoken_written_language | writing_language,citizenship | spoken_written_language | writing_language | birth_place | death_place | work_location,2 / 8,2 / 6,True,False,France,False,False,,True,True,French,True,True,French,True,False,France,True,False,France,False,False,,True,False,France
http://www.wikidata.org/entity/Q39943790,Q39943790,Nicole Collesson,France,3,5,8,0.375,0.6,citizenship | birth_place | death_place,citizenship | spoken_written_language | writing_language | birth_place | death_place,3 / 8,3 / 5,True,True,France,False,False,,True,False,French,True,False,French,True,True,France,True,True,France,False,False,,False,False,
http://www.wikidata.org/entity/Q39943790,Q39943790,Nicole Collesson,French,2,5,8,0.25,0.4,spoken_written_language | writing_language,citizenship | spoken_written_language | writing_language | birth_place | death_place,2 / 8,2 / 5,True,False,France,False,False,,True,True,French,True,True,French,True,False,France,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q4064878,Q4064878,Q4064878,French,1,5,8,0.125,0.2,spoken_written_language,citizenship | spoken_written_language | writing_language | birth_place | death_place,1 / 8,1 / 5,True,False,Russian,False,False,,True,True,French | Polish | Russian,True,False,Russian,True,False,Polish | Russian | Ukrainian,True,False,Russian,False,False,,False,False,
http://www.wikidata.org/entity/Q4064878,Q4064878,Q4064878,Polish,2,5,8,0.25,0.4,spoken_written_language | birth_place,citizenship | spoken_written_language | writing_language | birth_place | death_place,2 / 8,2 / 5,True,False,Russian,False,False,,True,True,French | Polish | Russian,True,False,Russian,True,True,Polish | Russian | Ukrainian,True,False,Russian,False,False,,False,False,
http://www.wikidata.org/entity/Q4064878,Q4064878,Q4064878,Russian,5,5,8,0.625,1.0,citizenship | spoken_written_language | writing_language | birth_place | death_place,citizenship | spoken_written_language | writing_language | birth_place | death_place,5 / 8,5 / 5,True,True,Russian,False,False,,True,True,French | Polish | Russian,True,True,Russian,True,True,Polish | Russian | Ukrainian,True,True,Russian,False,False,,False,False,
http://www.wikidata.org/entity/Q4064878,Q4064878,Q4064878,Ukrainian,1,5,8,0.125,0.2,birth_place,citizenship | spoken_written_language | writing_language | birth_place | death_place,1 / 8,1 / 5,True,False,Russian,False,False,,True,False,French | Polish | Russian,True,False,Russian,True,True,Polish | Russian | Ukrainian,True,False,Russian,False,False,,False,False,
http://www.wikidata.org/entity/Q4074441,Q4074441,François Babié de Bercenay,France,1,3,8,0.125,0.3333,birth_place,spoken_written_language | writing_language | birth_place,1 / 8,1 / 3,False,False,,False,False,,True,False,French,True,False,French,True,True,France,False,False,,False,False,,False,False,
http://www.wikidata.org/entity/Q4074441,Q4074441,François Babié de Bercenay,French,2,3,8,0.25,0.6667,spoken_written_language | writing_language,spoken_written_language | writing_language | birth_place,2 / 8,2 / 3,False,False,,False,False,,True,True,French,True,True,French,True,False,France,False,False,,False,False,,False,False,
http://www.wikidata.org/entity/Q4088766,Q4088766,Q4088766,French,1,5,8,0.125,0.2,spoken_written_language,citizenship | spoken_written_language | writing_language | birth_place | death_place,1 / 8,1 / 5,True,False,Russian,False,False,,True,True,French | Russian,True,False,Russian,True,False,Russian,True,False,Russian,False,False,,False,False,
http://www.wikidata.org/entity/Q4088766,Q4088766,Q4088766,Russian,5,5,8,0.625,1.0,citizenship | spoken_written_language | writing_language | birth_place | death_place,citizenship | spoken_written_language | writing_language | birth_place | death_place,5 / 8,5 / 5,True,True,Russian,False,False,,True,True,French | Russian,True,True,Russian,True,True,Russian,True,True,Russian,False,False,,False,False,
http://www.wikidata.org/entity/Q4089313,Q4089313,Pyotr Bogdanovich,Anglophone,1,4,8,0.125,0.25,spoken_written_language,citizenship | spoken_written_language | birth_place | death_place,1 / 8,1 / 4,True,False,Russian,False,False,,True,True,Anglophone | French | Russian,False,False,,True,False,Russian | Ukrainian,True,False,Russian | Ukrainian,False,False,,False,False,
http://www.wikidata.org/entity/Q4089313,Q4089313,Pyotr Bogdanovich,French,1,4,8,0.125,0.25,spoken_written_language,citizenship | spoken_written_language | birth_place | death_place,1 / 8,1 / 4,True,False,Russian,False,False,,True,True,Anglophone | French | Russian,False,False,,True,False,Russian | Ukrainian,True,False,Russian | Ukrainian,False,False,,False,False,
http://www.wikidata.org/entity/Q4089313,Q4089313,Pyotr Bogdanovich,Russian,4,4,8,0.5,1.0,citizenship | spoken_written_language | birth_place | death_place,citizenship | spoken_written_language | birth_place | death_place,4 / 8,4 / 4,True,True,Russian,False,False,,True,True,Anglophone | French | Russian,False,False,,True,True,Russian | Ukrainian,True,True,Russian | Ukrainian,False,False,,False,False,
http://www.wikidata.org/entity/Q4089313,Q4089313,Pyotr Bogdanovich,Ukrainian,2,4,8,0.25,0.5,birth_place | death_place,citizenship | spoken_written_language | birth_place | death_place,2 / 8,2 / 4,True,False,Russian,False,False,,True,False,Anglophone | French | Russian,False,False,,True,True,Russian | Ukrainian,True,True,Russian | Ukrainian,False,False,,False,False,
http://www.wikidata.org/entity/Q4096460,Q4096460,Philippe Bridard de La Garde,France,3,5,8,0.375,0.6,citizenship | birth_place | death_place,citizenship | spoken_written_language | writing_language | birth_place | death_place,3 / 8,3 / 5,True,True,France,False,False,,True,False,French,True,False,French,True,True,France,True,True,France,False,False,,False,False,
http://www.wikidata.org/entity/Q4096460,Q4096460,Philippe Bridard de La Garde,French,2,5,8,0.25,0.4,spoken_written_language | writing_language,citizenship | spoken_written_language | writing_language | birth_place | death_place,2 / 8,2 / 5,True,False,France,False,False,,True,True,French,True,True,French,True,False,France,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q4099212,Q4099212,Anna Bunina,Anglophone,1,5,8,0.125,0.2,spoken_written_language,citizenship | spoken_written_language | writing_language | birth_place | death_place,1 / 8,1 / 5,True,False,Russian,False,False,,True,True,Anglophone | French | Russian,True,False,Russian,True,False,Russian,True,False,Russian,False,False,,False,False,
http://www.wikidata.org/entity/Q4099212,Q4099212,Anna Bunina,French,1,5,8,0.125,0.2,spoken_written_language,citizenship | spoken_written_language | writing_language | birth_place | death_place,1 / 8,1 / 5,True,False,Russian,False,False,,True,True,Anglophone | French | Russian,True,False,Russian,True,False,Russian,True,False,Russian,False,False,,False,False,
http://www.wikidata.org/entity/Q4099212,Q4099212,Anna Bunina,Russian,5,5,8,0.625,1.0,citizenship | spoken_written_language | writing_language | birth_place | death_place,citizenship | spoken_written_language | writing_language | birth_place | death_place,5 / 8,5 / 5,True,True,Russian,False,False,,True,True,Anglophone | French | Russian,True,True,Russian,True,True,Russian,True,True,Russian,False,False,,False,False,
http://www.wikidata.org/entity/Q4111296,Q4111296,François Guillemot de Villebois,Estonian,1,4,8,0.125,0.25,death_place,citizenship | spoken_written_language | birth_place | death_place,1 / 8,1 / 4,True,False,France,False,False,,True,False,French,False,False,,True,False,France,True,True,Estonian | German | Polish | Russian | Swedish,False,False,,False,False,
http://www.wikidata.org/entity/Q4111296,Q4111296,François Guillemot de Villebois,France,2,4,8,0.25,0.5,citizenship | birth_place,citizenship | spoken_written_language | birth_place | death_place,2 / 8,2 / 4,True,True,France,False,False,,True,False,French,False,False,,True,True,France,True,False,Estonian | German | Polish | Russian | Swedish,False,False,,False,False,
http://www.wikidata.org/entity/Q4111296,Q4111296,François Guillemot de Villebois,French,1,4,8,0.125,0.25,spoken_written_language,citizenship | spoken_written_language | birth_place | death_place,1 / 8,1 / 4,True,False,France,False,False,,True,True,French,False,False,,True,False,France,True,False,Estonian | German | Polish | Russian | Swedish,False,False,,False,False,
http://www.wikidata.org/entity/Q4111296,Q4111296,François Guillemot de Villebois,German,1,4,8,0.125,0.25,death_place,citizenship | spoken_written_language | birth_place | death_place,1 / 8,1 / 4,True,False,France,False,False,,True,False,French,False,False,,True,False,France,True,True,Estonian | German | Polish | Russian | Swedish,False,False,,False,False,
http://www.wikidata.org/entity/Q4111296,Q4111296,François Guillemot de Villebois,Polish,1,4,8,0.125,0.25,death_place,citizenship | spoken_written_language | birth_place | death_place,1 / 8,1 / 4,True,False,France,False,False,,True,False,French,False,False,,True,False,France,True,True,Estonian | German | Polish | Russian | Swedish,False,False,,False,False,
http://www.wikidata.org/entity/Q4111296,Q4111296,François Guillemot de Villebois,Russian,1,4,8,0.125,0.25,death_place,citizenship | spoken_written_language | birth_place | death_place,1 / 8,1 / 4,True,False,France,False,False,,True,False,French,False,False,,True,False,France,True,True,Estonian | German | Polish | Russian | Swedish,False,False,,False,False,
http://www.wikidata.org/entity/Q4111296,Q4111296,François Guillemot de Villebois,Swedish,1,4,8,0.125,0.25,death_place,citizenship | spoken_written_language | birth_place | death_place,1 / 8,1 / 4,True,False,France,False,False,,True,False,French,False,False,,True,False,France,True,True,Estonian | German | Polish | Russian | Swedish,False,False,,False,False,
