query (2),Unnamed: 1,Unnamed: 2,Unnamed: 3
person,personLabel,birth,viaf
http://www.wikidata.org/entity/Q2715980,Jean-Antoine Roucher,1745-02-22T00:00:00Z,14779611
http://www.wikidata.org/entity/Q3157907,Jacques-Corentin Royou,1745-03-01T00:00:00Z,69047970
http://www.wikidata.org/entity/Q1399737,François-Urbain Domergue,1745-03-24T00:00:00Z,69017648
http://www.wikidata.org/entity/Q1089209,Jacques Marie Boutet,1745-03-25T00:00:00Z,62145857788523020121
http://www.wikidata.org/entity/Q1986373,Nicolas-Étienne Framery,1745-03-25T00:00:00Z,49249926
http://www.wikidata.org/entity/Q2976792,Claude-Marie Le Laé,1745-04-08T00:00:00Z,71481391
http://www.wikidata.org/entity/Q26997525,"Antoine-Pierre, Baron Du Tramblay",1745-04-27T00:00:00Z,59181947
http://www.wikidata.org/entity/Q19629547,Claude-Antoine Guyot-Desherbiers,1745-05-20T00:00:00Z,64112745
http://www.wikidata.org/entity/Q136721362,Jacques Benoît Demautort,1745-05-27T00:00:00Z,7815343
http://www.wikidata.org/entity/Q3083416,François-Jean Willemain d'Abancourt,1745-07-22T00:00:00Z,59195592
http://www.wikidata.org/entity/Q72013762,Pierre Cyprien Aubry,1745-09-12T00:00:00Z,27054373
http://www.wikidata.org/entity/Q107746257,Louis-Jean-Baptiste Simonet de Maisonneuve,1745-10-22T00:00:00Z,472159234411203371530
http://www.wikidata.org/entity/Q97064091,Joseph François Du Clot,1745-11-16T00:00:00Z,49570529
http://www.wikidata.org/entity/Q1513799,Germain Hyacinthe Romance de Mesmon,1745-11-23T00:00:00Z,51695232
http://www.wikidata.org/entity/Q120690384,Antoine Nérie,1745-12-04T00:00:00Z,308305736
http://www.wikidata.org/entity/Q2977393,Claude Fournier,1745-12-21T00:00:00Z,59082580
http://www.wikidata.org/entity/Q2839672,Alphonse-Marie-Denis Devismes de Saint-Alphonse,1746-01-01T00:00:00Z,46820682
http://www.wikidata.org/entity/Q3340570,Nicolas Marie Thérèse Jolyclerc,1746-01-01T00:00:00Z,54170884
http://www.wikidata.org/entity/Q3120451,Guillaume de Sainte-Croix,1746-01-05T00:00:00Z,54401645
http://www.wikidata.org/entity/Q3383534,Pierre-Ulric Dubuisson,1746-01-23T00:00:00Z,66466470
http://www.wikidata.org/entity/Q591429,Martin Duhalde,1746-03-05T00:00:00Z,170785410
http://www.wikidata.org/entity/Q591429,Martin Duhalde,1746-03-05T00:00:00Z,20960133
http://www.wikidata.org/entity/Q1096895,Claude Louis Michel de Sacy,1746-03-27T00:00:00Z,77048839
http://www.wikidata.org/entity/Q1096895,Claude Louis Michel de Sacy,1746-03-27T00:00:00Z,7431477
http://www.wikidata.org/entity/Q2377723,Jean-Baptiste Cousin de Grainville,1746-04-02T00:00:00Z,68929803
http://www.wikidata.org/entity/Q1712278,Julien de Lallande Poydras,1746-04-03T00:00:00Z,24447617
http://www.wikidata.org/entity/Q2893251,"Alexandre Louis Bertrand Robineau, dit de Beaunoir",1746-04-04T00:00:00Z,61555510
http://www.wikidata.org/entity/Q3094498,Galart de Montjoie,1746-05-18T00:00:00Z,51730399
http://www.wikidata.org/entity/Q561729,Jean-Sifrein Maury,1746-06-26T00:00:00Z,34475151
http://www.wikidata.org/entity/Q2958086,Charles-Gaspard Toustain de Richebourg,1746-07-07T00:00:00Z,66035163
http://www.wikidata.org/entity/Q3260497,Louis-François Faur,1746-08-24T00:00:00Z,88057759
http://www.wikidata.org/entity/Q3260497,Louis-François Faur,1746-08-24T00:00:00Z,2561938
http://www.wikidata.org/entity/Q3340309,Nicolas Fallet,1746-09-11T00:00:00Z,64350089
http://www.wikidata.org/entity/Q3024390,Pierre Jean Baptiste Choudard Desforges,1746-09-15T00:00:00Z,32006027
http://www.wikidata.org/entity/Q3132456,Henriette Bourdic-Viot,1746-12-01T00:00:00Z,39641488
http://www.wikidata.org/entity/Q3260432,Louis-Charles de Lavicomterie,1746-12-15T00:00:00Z,120725315
http://www.wikidata.org/entity/Q51386608,Geneviève de Malboissière,1746-12-21T00:00:00Z,22972548
http://www.wikidata.org/entity/Q2856795,Antoine Vieillard de Boismartin,1747-01-01T00:00:00Z,222778953
http://www.wikidata.org/entity/Q468618,Vivant Denon,1747-01-04T00:00:00Z,64021324
http://www.wikidata.org/entity/Q3291589,Marie-Catherine Sentuary,1747-01-11T00:00:00Z,
http://www.wikidata.org/entity/Q15523902,Étienne Morel de Chédeville,1747-01-11T00:00:00Z,19687643
http://www.wikidata.org/entity/Q15523902,Étienne Morel de Chédeville,1747-01-11T00:00:00Z,74245531
http://www.wikidata.org/entity/Q29557063,Antoine-Joseph Raup de Baptestin de Moulières,1747-02-17T00:00:00Z,64100593
http://www.wikidata.org/entity/Q2856795,Antoine Vieillard de Boismartin,1747-03-11T00:00:00Z,222778953
http://www.wikidata.org/entity/Q2885973,Barthélemy Imbert,1747-03-16T00:00:00Z,66600460
http://www.wikidata.org/entity/Q3263815,Louise Rose Babaud de la Chaussade,1747-03-31T00:00:00Z,
http://www.wikidata.org/entity/Q3164089,Jean-Baptiste Foucaud,1747-04-05T00:00:00Z,41840163
http://www.wikidata.org/entity/Q27509352,Charles-Jacques Saillant,1747-04-08T00:00:00Z,159148389110710710036
http://www.wikidata.org/entity/Q27509352,Charles-Jacques Saillant,1747-04-08T00:00:00Z,88059023
http://www.wikidata.org/entity/Q2853470,Antoine-François Ève,1747-05-21T00:00:00Z,14769499
http://www.wikidata.org/entity/Q3164519,Jean-Baptiste de Milcent,1747-06-28T00:00:00Z,54415177
http://www.wikidata.org/entity/Q3185219,Joseph Lavallée,1747-08-23T00:00:00Z,4932284
http://www.wikidata.org/entity/Q63486278,Claude-Jeanne Chompré Defrance,1747-09-15T00:00:00Z,
http://www.wikidata.org/entity/Q350566,Arnaud Berquin,1747-09-25T00:00:00Z,100160188
http://www.wikidata.org/entity/Q530816,Ange-François Fariau,1747-10-13T00:00:00Z,64131302
http://www.wikidata.org/entity/Q974287,Georges de Bièvre,1747-11-13T00:00:00Z,12329829
http://www.wikidata.org/entity/Q974287,Georges de Bièvre,1747-11-13T00:00:00Z,289036050
http://www.wikidata.org/entity/Q3085005,François Jourgniac de Saint-Méard,1747-11-22T00:00:00Z,24712611
http://www.wikidata.org/entity/Q2976791,Claude-Marie Guyétand,1748-01-01T00:00:00Z,66034500
http://www.wikidata.org/entity/Q29034482,Alexandre-Stanislas de Wimpffen,1748-01-01T00:00:00Z,267552783
http://www.wikidata.org/entity/Q73162055,François Soulès,1748-01-01T00:00:00Z,17232820
http://www.wikidata.org/entity/Q136779395,Jean Pierre Le Fuel de Méricourt,1748-01-01T00:00:00Z,79189690
http://www.wikidata.org/entity/Q62128134,Henri-Alexis Cahaisse,1748-02-01T00:00:00Z,74106341
http://www.wikidata.org/entity/Q60887,Jeremy Bentham,1748-02-15T00:00:00Z,59078842
http://www.wikidata.org/entity/Q3164360,Jean-Baptiste-Pierre Le Brun,1748-02-16T00:00:00Z,29598049
http://www.wikidata.org/entity/Q1379808,Pierre-Louis Ginguené,1748-04-25T00:00:00Z,2470889
http://www.wikidata.org/entity/Q319635,Adamantios Korais,1748-04-27T00:00:00Z,95174123
http://www.wikidata.org/entity/Q294344,Emmanuel Joseph Sieyès,1748-05-03T00:00:00Z,59101071
http://www.wikidata.org/entity/Q206972,Olympe de Gouges,1748-05-07T00:00:00Z,9846924
http://www.wikidata.org/entity/Q1290360,Jean-Étienne Despréaux,1748-08-31T00:00:00Z,2460083
http://www.wikidata.org/entity/Q971197,Dominique Martin Méon,1748-09-01T00:00:00Z,12427257
http://www.wikidata.org/entity/Q18325215,Alain Dumoulin,1748-11-08T00:00:00Z,46750151
http://www.wikidata.org/entity/Q1338519,Jean-François de Bourgoing,1748-11-20T00:00:00Z,10185732
http://www.wikidata.org/entity/Q2850776,Anne-François-Joachim Fréville,1749-01-01T00:00:00Z,36927235
http://www.wikidata.org/entity/Q3044508,Démétrius Stephanopoli de Comnène,1749-01-01T00:00:00Z,13613881
http://www.wikidata.org/entity/Q21160838,François-Lambert Bonnefoy de Bonyon,1749-01-01T00:00:00Z,74191702
http://www.wikidata.org/entity/Q21160838,François-Lambert Bonnefoy de Bonyon,1749-01-01T00:00:00Z,91682627
http://www.wikidata.org/entity/Q28949675,Simon-Pierre Mérard de Saint-Just,1749-01-01T00:00:00Z,44333051
http://www.wikidata.org/entity/Q60029272,M. l'abbé de Tressan,1749-01-01T00:00:00Z,20501834
http://www.wikidata.org/entity/Q3382844,Pierre-Antoine Guéroult,1749-01-16T00:00:00Z,162614212
http://www.wikidata.org/entity/Q18398730,Maximilien-Marie Harel,1749-02-04T00:00:00Z,12409151
http://www.wikidata.org/entity/Q3157907,Jacques-Corentin Royou,1749-03-01T00:00:00Z,69047970
http://www.wikidata.org/entity/Q1451280,Éléonore de Boufflers,1749-03-03T00:00:00Z,51909949
http://www.wikidata.org/entity/Q3089543,Frédéric-Rodolphe Saltzmann,1749-03-08T00:00:00Z,56282164
http://www.wikidata.org/entity/Q1063422,Charles Nicolas Favart,1749-03-17T00:00:00Z,19776135
http://www.wikidata.org/entity/Q44481,Pierre-Simon Laplace,1749-03-23T00:00:00Z,4932158
http://www.wikidata.org/entity/Q94833849,François Claude André Le Roy de Lozembrune,1749-04-10T00:00:00Z,13091375
http://www.wikidata.org/entity/Q3180772,Pierre-Yves Barré,1749-04-17T00:00:00Z,73849627
http://www.wikidata.org/entity/Q94275210,Jean André Perreau,1749-04-17T00:00:00Z,2506832
http://www.wikidata.org/entity/Q2015556,Louise Élisabeth de Croÿ,1749-06-11T00:00:00Z,68948201
http://www.wikidata.org/entity/Q278020,Jean-Marie Collot d'Herbois,1749-06-19T00:00:00Z,51953218
http://www.wikidata.org/entity/Q1237060,Domenico Alberto Azuni,1749-08-03T00:00:00Z,120733337
http://www.wikidata.org/entity/Q3170643,Jean Baudrais,1749-08-14T00:00:00Z,7433740
http://www.wikidata.org/entity/Q3385590,Pierre Jean Louis Ovide Doublet,1749-08-25T00:00:00Z,167260126
http://www.wikidata.org/entity/Q2627488,Claude-Étienne Savary,1749-09-02T00:00:00Z,64023851
http://www.wikidata.org/entity/Q136788530,Sophie de Chaponay,1749-09-05T00:00:00Z,
http://www.wikidata.org/entity/Q1238234,Dominique Joseph Garat,1749-09-08T00:00:00Z,2546944
http://www.wikidata.org/entity/Q350566,Arnaud Berquin,1749-09-25T00:00:00Z,100160188
http://www.wikidata.org/entity/Q2368995,Jacques Cambry,1749-10-02T00:00:00Z,44296323
http://www.wikidata.org/entity/Q649330,Jean-Charles Laveaux,1749-11-17T00:00:00Z,100199021
http://www.wikidata.org/entity/Q3219451,Laurent Pierre Bérenger,1749-11-28T00:00:00Z,14793345
http://www.wikidata.org/entity/Q3167528,Jean Marie Jérôme Fleuriot de Langle,1749-12-13T00:00:00Z,2509858
http://www.wikidata.org/entity/Q21993508,Jean-Marie le Lay,1749-12-15T00:00:00Z,7307152080609207230000
http://www.wikidata.org/entity/Q53837877,Guillaume Lévrier-Champrion,1749-12-21T00:00:00Z,38942782
http://www.wikidata.org/entity/Q818099,Benoît-Joseph Marsollier,1750-01-01T00:00:00Z,36921726
http://www.wikidata.org/entity/Q2279520,Charles de Suze,1750-01-01T00:00:00Z,44323428
http://www.wikidata.org/entity/Q2627488,Claude-Étienne Savary,1750-01-01T00:00:00Z,64023851
http://www.wikidata.org/entity/Q2820862,Abbé Dourneau,1750-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q2834675,Alexis-Vincent-Charles Berbiguier de Terre-Neuve du Thym,1750-01-01T00:00:00Z,36958788
http://www.wikidata.org/entity/Q2834675,Alexis-Vincent-Charles Berbiguier de Terre-Neuve du Thym,1750-01-01T00:00:00Z,143159234735103372569
http://www.wikidata.org/entity/Q2834675,Alexis-Vincent-Charles Berbiguier de Terre-Neuve du Thym,1750-01-01T00:00:00Z,685159234396603371489
http://www.wikidata.org/entity/Q2910810,Borel,1750-01-01T00:00:00Z,316563476
http://www.wikidata.org/entity/Q3163708,Jean-Antoine Gervais,1750-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3166711,Jean-Louis Clairambault,1750-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3167636,Jacques Marie Deschamps,1750-01-01T00:00:00Z,9853
http://www.wikidata.org/entity/Q3317473,"Mme Joseph, née Cossard",1750-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3503519,Sulpice Huguenin,1750-01-01T00:00:00Z,231337547
http://www.wikidata.org/entity/Q20011856,Amilhon,1750-01-01T00:00:00Z,296970051
http://www.wikidata.org/entity/Q21401576,Philibert Rozet,1750-01-01T00:00:00Z,284452923
http://www.wikidata.org/entity/Q21406069,Charles Rondeau,1750-01-01T00:00:00Z,107026114
http://www.wikidata.org/entity/Q21511679,Richard Fabert,1750-01-01T00:00:00Z,19667190
http://www.wikidata.org/entity/Q25112405,Marie Elizabeth de La Fite,1750-01-01T00:00:00Z,88060352
http://www.wikidata.org/entity/Q28839327,Joseph-Henri de Saur,1750-01-01T00:00:00Z,261365028
http://www.wikidata.org/entity/Q30542843,Jean Chas,1750-01-01T00:00:00Z,24696345
http://www.wikidata.org/entity/Q30727328,Charles Hubert,1750-01-01T00:00:00Z,170959493
http://www.wikidata.org/entity/Q33026264,Camille Pillet,1750-01-01T00:00:00Z,34811831
http://www.wikidata.org/entity/Q47111800,Madame de Rome,1750-01-01T00:00:00Z,300806718
http://www.wikidata.org/entity/Q72756288,Jouffreau de Lagerie,1750-01-01T00:00:00Z,4149717217210950816
http://www.wikidata.org/entity/Q76408880,Zoé de Joüye,1750-01-01T00:00:00Z,321155042710072401312
http://www.wikidata.org/entity/Q94999649,Mme de Saint-Venant,1750-01-01T00:00:00Z,45241308
http://www.wikidata.org/entity/Q95563150,Jacques Badier,1750-01-01T00:00:00Z,291739606
http://www.wikidata.org/entity/Q106291361,Joseph Marty,1750-01-01T00:00:00Z,41731719
http://www.wikidata.org/entity/Q106291361,Joseph Marty,1750-01-01T00:00:00Z,542159248508304870009
http://www.wikidata.org/entity/Q122946999,Angélique Menjot de Dammartin,1750-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q126204715,Gabriel André Aucler,1750-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q136402180,Anne-Henriette de Briqueville,1750-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q15967276,Philippe Joseph Malbrancq,1750-01-04T00:00:00Z,
http://www.wikidata.org/entity/Q2410766,Charles César Robin,1750-01-08T00:00:00Z,7498588
http://www.wikidata.org/entity/Q2410766,Charles César Robin,1750-01-08T00:00:00Z,105437115
http://www.wikidata.org/entity/Q372050,Jean François Boursault-Malherbe,1750-01-19T00:00:00Z,5028981
http://www.wikidata.org/entity/Q3090417,Nicolas Bergasse,1750-01-24T00:00:00Z,51737562
http://www.wikidata.org/entity/Q3009168,Cyrille Rigaud,1750-01-28T00:00:00Z,76492874
http://www.wikidata.org/entity/Q1397972,Nicolas Louis François de Neufchâteau,1750-04-17T00:00:00Z,61545943
http://www.wikidata.org/entity/Q553446,Fabre d'Églantine,1750-07-28T00:00:00Z,3278178
http://www.wikidata.org/entity/Q553446,Fabre d'Églantine,1750-07-28T00:00:00Z,39486599
http://www.wikidata.org/entity/Q561212,Sylvain Maréchal,1750-08-15T00:00:00Z,46764568
http://www.wikidata.org/entity/Q21587671,Charles Jacob Guillemain,1750-08-23T00:00:00Z,24628258
http://www.wikidata.org/entity/Q88269728,Marie-Françoise Loquet,1750-11-02T00:00:00Z,41550565
http://www.wikidata.org/entity/Q561218,Henri Grégoire,1750-12-04T00:00:00Z,88739207
http://www.wikidata.org/entity/Q1393327,Nicolas Joseph Laurent Gilbert,1750-12-15T00:00:00Z,64034470
http://www.wikidata.org/entity/Q3386017,Louis Pierre Manuel,1751-01-01T00:00:00Z,12343672
http://www.wikidata.org/entity/Q3587885,Élisabeth Brossin de Méré,1751-01-01T00:00:00Z,59209225
http://www.wikidata.org/entity/Q55013263,Louis Narcisse Baudry des Lozières,1751-01-01T00:00:00Z,2569575
http://www.wikidata.org/entity/Q55013263,Louis Narcisse Baudry des Lozières,1751-01-01T00:00:00Z,65122102
http://www.wikidata.org/entity/Q19277251,Charles-Joseph Mayer,1751-01-02T00:00:00Z,46764838
http://www.wikidata.org/entity/Q3391391,Plancher Valcour,1751-02-23T00:00:00Z,22151800
http://www.wikidata.org/entity/Q617978,"Armand-Marie-Jacques de Chastenet, Marquis of Puységur",1751-03-01T00:00:00Z,47510544
http://www.wikidata.org/entity/Q49689989,Moïse Ensheim,1751-03-28T00:00:00Z,48755624
http://www.wikidata.org/entity/Q2847021,André-Charles Brotier,1751-05-22T00:00:00Z,66563864
http://www.wikidata.org/entity/Q2853464,Antoine-François-Claude Ferrand,1751-07-04T00:00:00Z,22152164
http://www.wikidata.org/entity/Q3228746,Leclerc de Sept-Chênes,1751-08-13T00:00:00Z,45855516
http://www.wikidata.org/entity/Q3228746,Leclerc de Sept-Chênes,1751-08-13T00:00:00Z,257120182
http://www.wikidata.org/entity/Q15973581,Louis-François Beffara,1751-08-23T00:00:00Z,14839274
http://www.wikidata.org/entity/Q1860809,Pierre Louis de Lacretelle,1751-10-10T00:00:00Z,2580413
http://www.wikidata.org/entity/Q691834,Ennio Quirino Visconti,1751-11-01T00:00:00Z,12366161
http://www.wikidata.org/entity/Q921462,Charles-Philippe Ronsin,1751-12-01T00:00:00Z,49334535
http://www.wikidata.org/entity/Q47035079,Honoré-Antoine Richaud Martelly,1751-12-27T00:00:00Z,20027941
http://www.wikidata.org/entity/Q945974,Louis-Marie Prudhomme,1752-01-01T00:00:00Z,44352592
http://www.wikidata.org/entity/Q63485595,Mariette Moreaud Monnet,1752-01-01T00:00:00Z,34591817
http://www.wikidata.org/entity/Q63485595,Mariette Moreaud Monnet,1752-01-01T00:00:00Z,291062296
http://www.wikidata.org/entity/Q3339962,Nicolas-François Guillard,1752-01-16T00:00:00Z,44299771
http://www.wikidata.org/entity/Q3164390,Jean-Baptiste Radet,1752-01-20T00:00:00Z,39382986
http://www.wikidata.org/entity/Q64833825,Antoine-Gervais Girard,1752-02-07T00:00:00Z,34146595
http://www.wikidata.org/entity/Q3041146,Dumaniant,1752-04-11T00:00:00Z,14810647
http://www.wikidata.org/entity/Q464027,Friederike Brion,1752-04-19T00:00:00Z,50016478
http://www.wikidata.org/entity/Q3140180,Honorat Agnellier,1752-05-01T00:00:00Z,
http://www.wikidata.org/entity/Q15556300,Jean-Baptiste-Denis Després,1752-06-24T00:00:00Z,22168344
http://www.wikidata.org/entity/Q1685344,Jean-Baptiste Lechevalier,1752-07-01T00:00:00Z,14772574
http://www.wikidata.org/entity/Q3383083,Pierre-Germain Parisau,1752-08-13T00:00:00Z,2816351
http://www.wikidata.org/entity/Q56062794,Joseph-Marie Loaisel de Tréogate,1752-08-18T00:00:00Z,4932831
http://www.wikidata.org/entity/Q3308872,Michel Ange Bernard Mangourit,1752-08-21T00:00:00Z,7427881
http://www.wikidata.org/entity/Q191021,Adrien-Marie Legendre,1752-09-18T00:00:00Z,106967132
http://www.wikidata.org/entity/Q191021,Adrien-Marie Legendre,1752-09-18T00:00:00Z,17984415
http://www.wikidata.org/entity/Q1336002,Marie-Gabriel-Florent-Auguste de Choiseul-Gouffier,1752-09-27T00:00:00Z,63996987
http://www.wikidata.org/entity/Q55025770,Michel de Cubières,1752-09-27T00:00:00Z,56719515
http://www.wikidata.org/entity/Q445087,Jeanne-Louise-Henriette Campan,1752-10-06T00:00:00Z,89114219
http://www.wikidata.org/entity/Q15967223,Georges Bayeux,1752-10-08T00:00:00Z,24186743
http://www.wikidata.org/entity/Q2853673,Antoine Bertin,1752-10-10T00:00:00Z,106966535
http://www.wikidata.org/entity/Q3260829,Louis-Pierre-Pantaléon Resnier,1752-11-28T00:00:00Z,54177852
http://www.wikidata.org/entity/Q2849269,Ange-Étienne-Xavier Poisson de La Chabeaussière,1752-12-04T00:00:00Z,49265915
http://www.wikidata.org/entity/Q50328174,François Blanchard de La Musse,1752-12-16T00:00:00Z,305884073
http://www.wikidata.org/entity/Q15144266,Marie Thérèse Péroux d’Abany,1753-01-01T00:00:00Z,4921127
http://www.wikidata.org/entity/Q16917961,Claude-Camille-François Albon,1753-01-01T00:00:00Z,9837835
http://www.wikidata.org/entity/Q109284317,Augustin Prévost,1753-01-01T00:00:00Z,5041185
http://www.wikidata.org/entity/Q931980,Évariste de Parny,1753-02-06T00:00:00Z,52792
http://www.wikidata.org/entity/Q2961027,Charlotte de Bournon,1753-02-14T00:00:00Z,64046400
http://www.wikidata.org/entity/Q97550,Jean Marie Rodolph Eickemayer,1753-03-11T00:00:00Z,81519264
http://www.wikidata.org/entity/Q3388279,Pigault-Lebrun,1753-04-08T00:00:00Z,68934303
http://www.wikidata.org/entity/Q42352151,Alexandre Delon,1753-05-03T00:00:00Z,42095303
http://www.wikidata.org/entity/Q310767,Lazare Carnot,1753-05-13T00:00:00Z,7387983
http://www.wikidata.org/entity/Q131422584,Pierre Bernard de Lamare,1753-06-06T00:00:00Z,225076806
http://www.wikidata.org/entity/Q203952,Antoine de Rivarol,1753-06-26T00:00:00Z,7396321
http://www.wikidata.org/entity/Q328094,Moses Dobruška,1753-07-12T00:00:00Z,47571010
http://www.wikidata.org/entity/Q132874259,Claudine Berthier de Grandry,1753-07-13T00:00:00Z,22478345
http://www.wikidata.org/entity/Q2642304,François Levaillant,1753-08-06T00:00:00Z,71394033
http://www.wikidata.org/entity/Q136325064,Marie-Thérèse Quiqueran de Beaujeu,1753-10-18T00:00:00Z,
http://www.wikidata.org/entity/Q3261002,Louis Alexandre Marie de Musset,1753-11-14T00:00:00Z,74236467
http://www.wikidata.org/entity/Q15407023,Jean-Claude Gorgy,1753-11-19T00:00:00Z,76441933
http://www.wikidata.org/entity/Q1381920,Mathieu Dumas,1753-11-23T00:00:00Z,276158330
http://www.wikidata.org/entity/Q2848293,André Mercier du Rocher,1753-11-25T00:00:00Z,31992451
http://www.wikidata.org/entity/Q6170132,Jean Armand Charlemagne,1753-11-30T00:00:00Z,22250798
http://www.wikidata.org/entity/Q3292360,Marie Armande Jeanne Gacon-Dufour,1753-12-01T00:00:00Z,9957857
http://www.wikidata.org/entity/Q1627269,Honoré-Nicolas-Marie Duveyrier,1753-12-06T00:00:00Z,64078964
http://www.wikidata.org/entity/Q1262731,Louis-Philippe de Ségur,1753-12-10T00:00:00Z,76361034
http://www.wikidata.org/entity/Q122660529,Jean-François Dubroca,1753-12-17T00:00:00Z,71488995
http://www.wikidata.org/entity/Q2977397,Claude François Beaulieu,1754-01-01T00:00:00Z,14869057
http://www.wikidata.org/entity/Q3383400,Pierre-Nicolas André-Murville,1754-01-01T00:00:00Z,107936
http://www.wikidata.org/entity/Q85823993,Joseph Sanial-Dubay,1754-01-01T00:00:00Z,2231165272318810690008
http://www.wikidata.org/entity/Q101111611,Jean Fidel Constant Blanvillain,1754-01-01T00:00:00Z,22991422
http://www.wikidata.org/entity/Q136334760,Madame Louvet-Roland,1754-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q160499,Charles-Maurice de Talleyrand-Périgord,1754-02-02T00:00:00Z,100212837
http://www.wikidata.org/entity/Q27995422,Benoît Michel Decomberousse,1754-02-03T00:00:00Z,122323405
http://www.wikidata.org/entity/Q15466210,Pierre-Marie Gault de Saint-Germain,1754-02-09T00:00:00Z,2740064
http://www.wikidata.org/entity/Q1930385,Pierre Louis Roederer,1754-02-15T00:00:00Z,51716454
http://www.wikidata.org/entity/Q21518567,Louis François Henri Lefébure,1754-02-18T00:00:00Z,27112682
http://www.wikidata.org/entity/Q607938,Augustin de Lestrange,1754-02-19T00:00:00Z,10679095
http://www.wikidata.org/entity/Q236554,Manon Roland,1754-03-17T00:00:00Z,14798357
http://www.wikidata.org/entity/Q62091517,Johann Jakob Thurneysen,1754-03-21T00:00:00Z,59327468
http://www.wikidata.org/entity/Q110540301,Joseph Daubian Delisle,1754-05-01T00:00:00Z,
http://www.wikidata.org/entity/Q551754,Joseph Joubert,1754-05-07T00:00:00Z,34458489
http://www.wikidata.org/entity/Q2850788,Anne Gédéon La Fite de Pelleport,1754-05-11T00:00:00Z,76304029
http://www.wikidata.org/entity/Q3168217,Jean-Nicolas Quatremère de Roissy,1754-07-03T00:00:00Z,99321849
http://www.wikidata.org/entity/Q351691,Antoine Destutt de Tracy,1754-07-20T00:00:00Z,14781008
http://www.wikidata.org/entity/Q316674,Louis de Bonald,1754-10-02T00:00:00Z,61542132
http://www.wikidata.org/entity/Q316674,Louis de Bonald,1754-10-02T00:00:00Z,68941191
http://www.wikidata.org/entity/Q55876416,Charles Philippe Toussaint Guiraudet,1754-10-28T00:00:00Z,61599639
http://www.wikidata.org/entity/Q3104116,Germain Garnier,1754-11-08T00:00:00Z,14770080
http://www.wikidata.org/entity/Q58062,Georg Forster,1754-11-27T00:00:00Z,59389169
http://www.wikidata.org/entity/Q2853875,Antoine Dorfeuille,1754-12-01T00:00:00Z,64113960
http://www.wikidata.org/entity/Q2853875,Antoine Dorfeuille,1754-12-01T00:00:00Z,6284154983552567860004
http://www.wikidata.org/entity/Q24020380,Noël Aubin,1754-12-23T00:00:00Z,37153225
http://www.wikidata.org/entity/Q2856749,Antoine Sérieys,1755-01-01T00:00:00Z,19684339
http://www.wikidata.org/entity/Q2978291,Claude d'Arvisenet,1755-01-01T00:00:00Z,84099313
http://www.wikidata.org/entity/Q2978291,Claude d'Arvisenet,1755-01-01T00:00:00Z,4420152080597007230009
http://www.wikidata.org/entity/Q3387582,Pierre de La Montagne,1755-01-01T00:00:00Z,52039826
http://www.wikidata.org/entity/Q12900544,Iosephus Stephanus de Surville,1755-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q55875678,François-Alexandre de Suremain,1755-01-01T00:00:00Z,45436992
http://www.wikidata.org/entity/Q62128134,Henri-Alexis Cahaisse,1755-01-01T00:00:00Z,74106341
http://www.wikidata.org/entity/Q95387348,Ange Jacques Marie Poisson de La Chabeaussière,1755-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q136351661,Sophie Grandchamp,1755-01-01T00:00:00Z,209649664
http://www.wikidata.org/entity/Q3164702,Jean-Charles Thilorier,1755-01-25T00:00:00Z,7470627
http://www.wikidata.org/entity/Q2898873,Bernardin Anquetil,1755-02-17T00:00:00Z,310751681
http://www.wikidata.org/entity/Q551740,Jean-Pierre Claris de Florian,1755-03-06T00:00:00Z,24601427
http://www.wikidata.org/entity/Q3185250,Joseph Lequinio,1755-03-15T00:00:00Z,31999275
http://www.wikidata.org/entity/Q313027,Jean Anthelme Brillat-Savarin,1755-04-01T00:00:00Z,22207990
http://www.wikidata.org/entity/Q213163,Élisabeth Louise Vigée Le Brun,1755-04-16T00:00:00Z,59113411
http://www.wikidata.org/entity/Q67219551,Guillaume Lavabre,1755-05-01T00:00:00Z,39510448
http://www.wikidata.org/entity/Q715955,Collin d'Harleville,1755-05-30T00:00:00Z,122158425
http://www.wikidata.org/entity/Q980235,Conrad Malte-Brun,1755-08-12T00:00:00Z,34500878
http://www.wikidata.org/entity/Q2960678,Marie Charles Joseph de Pougens,1755-08-15T00:00:00Z,100206876
http://www.wikidata.org/entity/Q2960678,Marie Charles Joseph de Pougens,1755-08-15T00:00:00Z,19742183
http://www.wikidata.org/entity/Q708891,Bertrand Barère,1755-09-10T00:00:00Z,2581204
http://www.wikidata.org/entity/Q3382839,Pierre-Antoine-Augustin de Piis,1755-09-17T00:00:00Z,27070241
http://www.wikidata.org/entity/Q46592802,Alexandre-Mathieu-Victor Clavel d'Haurimonts,1755-09-22T00:00:00Z,310683011
http://www.wikidata.org/entity/Q519044,Quatremère de Quincy,1755-10-28T00:00:00Z,29539526
