person,personLabel,death_place_ids,death_place_labels,citizenship_ids,citizenship_labels,residence_ids,residence_labels,work_location_ids,work_location_labels,native_language_ids,native_language_labels,spoken_written_language_ids,spoken_written_language_labels,writing_language_ids,writing_language_labels,gender_ids,gender_labels,ethnic_group_ids,ethnic_group_labels,occupation_ids,occupation_labels,notable_work_ids,notable_work_labels,death_coords,writerly_occupation_ids,writerly_occupation_labels,nonwriter_occupation_ids,nonwriter_occupation_labels,notable_work_count,notable_work_genre_ids,notable_work_genre_labels,notable_work_form_ids,notable_work_form_labels,european_label_count,entity_label_languages,european_description_count,entity_description_languages,has_frwiki,has_enwiki,has_dewiki,has_itwiki,has_eswiki,has_plwiki,has_ruwiki,has_ukwiki,has_nlwiki,has_ptwiki,has_svwiki,has_dawiki,wikipedia_sitelink_count
http://www.wikidata.org/entity/Q921462,Charles-Philippe Ronsin,Q90,Paris,Q142,France,,,,,,,Q150,français,,,Q6581097,masculin,,,Q214917 | Q47064 | Q36180,dramaturge | militaire | écrivain ou écrivaine,,,Point(2.352222222222222 48.85666666666667),Q214917 | Q36180,dramaturge | écrivain ou écrivaine,Q47064,militaire,0,,,,,12,da | de | en | es | fr | it | nl | pl | pt | ru | sv | uk,4,de | en | it | nl,True,True,True,True,False,True,True,True,False,False,False,False,12
http://www.wikidata.org/entity/Q925307,Pierre André Heiberg,Q90,Paris,Q756617,Royaume de Danemark,,,Q1748 | Q90,Copenhague | Paris,,,Q9035 | Q150,danois | français,,,Q6581097,masculin,,,Q14467526 | Q49757 | Q18814623 | Q36180,linguiste | poète ou poétesse | autobiographe | écrivain ou écrivaine,,,Point(2.352222222222222 48.85666666666667),Q49757 | Q18814623 | Q36180,poète ou poétesse | autobiographe | écrivain ou écrivaine,Q14467526,linguiste,0,,,,,11,da | de | en | es | fr | it | nl | pl | pt | ru | sv,8,da | de | en | fr | it | nl | pl | sv,True,True,True,True,True,True,True,False,False,True,True,True,17
http://www.wikidata.org/entity/Q926243,Guillaume Hyacinthe Bougeant,Q90,Paris,Q142,France,,,,,Q150,français,Q150,français,Q150,français,Q6581097,masculin,,,Q36180 | Q214917,écrivain ou écrivaine | dramaturge,,,Point(2.352222222222222 48.85666666666667),Q36180 | Q214917,écrivain ou écrivaine | dramaturge,,,0,,,,,9,da | de | en | es | fr | it | nl | pt | sv,7,da | de | en | fr | it | nl | sv,True,True,True,True,False,False,False,False,False,False,False,False,4
http://www.wikidata.org/entity/Q926616,Martinès de Pasqually,Q34261,Port-au-Prince,Q142,France,,,,,,,Q150,français,Q150,français,Q6581097,masculin,,,Q36180,écrivain ou écrivaine,,,Point(-72.34027777777777 18.546944444444446),Q36180,écrivain ou écrivaine,,,0,,,,,11,da | de | en | es | fr | it | nl | pl | pt | ru | sv,8,de | en | es | fr | it | nl | pl | ru,True,True,True,True,True,True,True,False,True,True,False,False,14
http://www.wikidata.org/entity/Q927033,Chrétien-Frédéric Schwan,Q2966,Heidelberg,Q27306,royaume de Prusse,,,Q2119 | Q2966 | Q7003,Mannheim | Heidelberg | Dijon,,,Q188 | Q150,allemand | français,,,Q6581097,masculin,,,Q2516866 | Q175151 | Q998550 | Q36180 | Q14972848 | Q333634,éditeur ou éditrice | imprimeur ou imprimeuse | libraire | écrivain ou écrivaine | lexicographe | traducteur ou traductrice,,,Point(8.71 49.412222222222),Q36180,écrivain ou écrivaine,Q2516866 | Q175151 | Q998550 | Q14972848 | Q333634,éditeur ou éditrice | imprimeur ou imprimeuse | libraire | lexicographe | traducteur ou traductrice,0,,,,,7,de | en | es | fr | nl | ru | uk,7,de | en | es | fr | nl | ru | uk,True,True,True,False,False,False,True,True,False,False,False,False,7
http://www.wikidata.org/entity/Q927307,Karl Gottlieb von Windisch,Q1780,Bratislava,Q171150,royaume de Hongrie,,,,,,,Q188 | Q9067 | Q397 | Q150 | Q652,allemand | hongrois | latin | français | italien,,,Q6581097,masculin,,,Q10873124 | Q201788 | Q36180 | Q901402 | Q876864 | Q6051619 | Q333634,joueur ou joueuse d'échecs | historien ou historienne | écrivain ou écrivaine | géographe | éditeur associé | publiciste | traducteur ou traductrice,,,Point(17.112777777778 48.144722222222),Q36180 | Q876864 | Q6051619,écrivain ou écrivaine | éditeur associé | publiciste,Q10873124 | Q201788 | Q901402 | Q333634,joueur ou joueuse d'échecs | historien ou historienne | géographe | traducteur ou traductrice,0,,,,,6,de | en | es | fr | it | nl,3,de | en | nl,False,True,True,False,False,False,False,False,False,False,False,False,8
http://www.wikidata.org/entity/Q928760,Dom Bédos de Celles,Q90,Paris,Q70972,royaume de France,,,,,,,Q397 | Q150,latin | français,,,Q6581097,masculin,,,Q3109488 | Q765778 | Q1937431 | Q1955150 | Q36180 | Q381160,gnomoniste | organiste | facteur ou factrice d'orgues | fabricant ou fabricante d'instruments de musique | écrivain ou écrivaine | expert,Q88651449 | Q21657812,L'art du facteur d'orgues | orgue Dom Bedos de l'abbatiale Sainte-Croix de Bordeaux,Point(2.352222222222222 48.85666666666667),Q36180,écrivain ou écrivaine,Q3109488 | Q765778 | Q1937431 | Q1955150 | Q381160,gnomoniste | organiste | facteur ou factrice d'orgues | fabricant ou fabricante d'instruments de musique | expert,2,,,,,9,de | en | es | fr | it | nl | pl | pt | sv,8,de | en | es | fr | it | nl | pl | sv,True,True,True,True,True,False,False,False,True,False,True,False,7
http://www.wikidata.org/entity/Q931980,Évariste de Parny,Q90,Paris,Q142,France,,,,,Q150,français,Q150,français,Q150,français,Q6581097,masculin,,,Q49757 | Q36180,poète ou poétesse | écrivain ou écrivaine,Q15936615,Poésies Érotiques,Point(2.352222222222222 48.85666666666667),Q49757 | Q36180,poète ou poétesse | écrivain ou écrivaine,,,1,,,Q12106333,recueil de poèmes,12,da | de | en | es | fr | it | nl | pl | pt | ru | sv | uk,10,da | de | en | es | fr | it | nl | pl | ru | sv,True,True,True,True,True,True,True,True,False,False,True,False,17
http://www.wikidata.org/entity/Q932694,Jean-Benjamin de La Borde,Q90,Paris,Q142,France,,,Q90,Paris,Q150,français,Q150,français,Q150,français,Q6581097,masculin,,,Q2490358 | Q36834 | Q20198542 | Q8178443 | Q50376727,chorégraphe | compositeur ou compositrice | historien ou historienne de la musique | librettiste | fermier général,,,Point(2.352222222222222 48.85666666666667),Q8178443,librettiste,Q2490358 | Q36834 | Q20198542 | Q50376727,chorégraphe | compositeur ou compositrice | historien ou historienne de la musique | fermier général,0,,,,,11,da | de | en | es | fr | it | nl | pl | pt | ru | sv,5,en | es | fr | it | nl,True,True,False,True,False,True,True,False,False,False,True,False,10
http://www.wikidata.org/entity/Q93419,Maurice Beniowski,Q2842282,Ambohitralanana,Q172107 | Q153136,république des Deux Nations | Monarchie de Habsbourg,,,,,,,Q150 | Q9067 | Q9058 | Q188 | Q397 | Q7737,français | hongrois | slovaque | allemand | latin | russe,,,Q6581097,masculin,,,Q11900058 | Q36180 | Q47064 | Q1937330,explorateur ou exploratrice | écrivain ou écrivaine | militaire | globe-trotteur,,,Point(50.45 -15.2333),Q36180,écrivain ou écrivaine,Q11900058 | Q47064 | Q1937330,explorateur ou exploratrice | militaire | globe-trotteur,0,,,,,12,da | de | en | es | fr | it | nl | pl | pt | ru | sv | uk,9,de | en | es | fr | it | nl | pl | ru | uk,True,True,True,True,True,True,True,True,True,False,True,False,25
