occupation_id,occupation_label,occupation_wikidata_url,granular_bucket,bucket_family,bucket_method,manual_review_status,is_writerly_seen,is_nonwriter_seen,all_cohorts_entity_count,all_cohorts_assignment_count,notes,french_seed_entity_count,french_seed_assignment_count,global_writers_entity_count,global_writers_assignment_count
Q8963721,généalogiste,https://www.wikidata.org/wiki/Q8963721,Education / Scholarship / Humanities,Intellectual systems,label_rule:genealogiste,suggested,False,True,16,17,,1,1,16,16
Q1626130,homme de lettres,https://www.wikidata.org/wiki/Q1626130,Writing / Literature,Literary and textual production,label_rule:homme de lettres,suggested,True,False,16,27,,11,11,16,16
Q3315492,ministère ecclésiastique,https://www.wikidata.org/wiki/Q3315492,Religion / Theology,Intellectual systems,label_rule:ecclesiastique,suggested,False,True,16,16,,0,0,16,16
Q12859263,orateur ou oratrice,https://www.wikidata.org/wiki/Q12859263,Writing / Literature,Literary and textual production,label_rule:orateur,suggested,False,True,16,20,,4,4,16,16
Q2248623,étudiant,https://www.wikidata.org/wiki/Q2248623,Education / Scholarship / Humanities,Intellectual systems,label_rule:etudiant,suggested,False,True,16,16,,0,0,16,16
Q98544732,collectionneur ou collectionneuse scientifique,https://www.wikidata.org/wiki/Q98544732,Science / Natural History,Scientific knowledge,label_rule:scientifique,suggested,False,True,15,18,,3,3,15,15
Q1459149,maître d'école,https://www.wikidata.org/wiki/Q1459149,Education / Scholarship / Humanities,Intellectual systems,label_rule:maitre d'ecole,suggested,False,True,15,15,,0,0,15,15
Q3242115,révolutionnaire,https://www.wikidata.org/wiki/Q3242115,Politics / Statecraft / Diplomacy,Institutional power,label_rule:revolutionnaire,suggested,False,True,15,22,,7,7,15,15
Q4164507,critique d'art,https://www.wikidata.org/wiki/Q4164507,Education / Scholarship / Humanities,Intellectual systems,label_rule:critique,suggested,True,False,14,23,,9,9,14,14
Q161944,diacre,https://www.wikidata.org/wiki/Q161944,Religion / Theology,Intellectual systems,label_rule:diacre,suggested,False,True,14,16,,2,2,14,14
Q25393460,diacre catholique,https://www.wikidata.org/wiki/Q25393460,Religion / Theology,Intellectual systems,label_rule:diacre,suggested,False,True,14,15,,1,1,14,14
Q381353,femme de lettres,https://www.wikidata.org/wiki/Q381353,Writing / Literature,Literary and textual production,label_rule:femme de lettres,suggested,True,False,14,25,,11,11,14,14
Q17166634,hagiographe,https://www.wikidata.org/wiki/Q17166634,Writing / Literature,Literary and textual production,label_rule:hagiographe,suggested,True,False,14,14,,0,0,14,14
Q15985128,historien ou historienne de la médecine,https://www.wikidata.org/wiki/Q15985128,Medicine / Health,Scientific knowledge,label_rule:medecin,suggested,True,False,14,15,,1,1,14,14
Q30185,maire,https://www.wikidata.org/wiki/Q30185,Law / Administration,Institutional power,label_rule:maire,suggested,False,True,14,15,,1,1,14,14
Q105186,pharmacien ou pharmacienne,https://www.wikidata.org/wiki/Q105186,Medicine / Health,Scientific knowledge,label_rule:pharmacien,suggested,False,True,14,16,,2,2,14,14
Q656823,précepteur,https://www.wikidata.org/wiki/Q656823,Education / Scholarship / Humanities,Intellectual systems,label_rule:precepteur,suggested,False,True,14,16,,2,2,14,14
Q609016,Hofmeister,https://www.wikidata.org/wiki/Q609016,Education / Scholarship / Humanities,Intellectual systems,label_rule:hofmeister,suggested,False,True,13,16,,3,3,13,13
Q45353837,auteur de poésie ci,https://www.wikidata.org/wiki/Q45353837,Writing / Literature,Literary and textual production,label_rule:auteur,suggested,True,False,13,13,,0,0,13,13
Q264323,chambellan,https://www.wikidata.org/wiki/Q264323,Sociability / Patronage / Court,Social and cultural mediation,label_rule:chambellan,suggested,False,True,13,13,,0,0,13,13
Q13311320,conseiller royal,https://www.wikidata.org/wiki/Q13311320,Law / Administration,Institutional power,label_rule:conseiller royal,suggested,False,True,13,14,,1,1,13,13
Q17598791,latiniste,https://www.wikidata.org/wiki/Q17598791,Translation / Philology / Languages,Literary and textual production,label_rule:latiniste,suggested,False,True,13,18,,5,5,13,13
Q83307,ministre,https://www.wikidata.org/wiki/Q83307,Law / Administration,Institutional power,label_rule:ministre,suggested,False,True,13,14,,1,1,13,13
Q1238570,politologue,https://www.wikidata.org/wiki/Q1238570,Education / Scholarship / Humanities,Intellectual systems,label_rule:politologue,suggested,False,True,13,19,,6,6,13,13
Q1483709,propriétaire terrien ou propriétaire terrienne,https://www.wikidata.org/wiki/Q1483709,Economics / Commerce,Institutional power,label_rule:proprietaire terrien,suggested,False,True,13,15,,2,2,13,13
Q2892720,soufi,https://www.wikidata.org/wiki/Q2892720,Religion / Theology,Intellectual systems,label_rule:soufi,suggested,False,True,13,13,,0,0,13,13
Q2443377,topographe,https://www.wikidata.org/wiki/Q2443377,Travel / Geography / Exploration,Mobility and empire,label_rule:topographe,suggested,False,True,13,13,,0,0,13,13
Q9363889,traducteur ou traductrice littéraire,https://www.wikidata.org/wiki/Q9363889,Translation / Philology / Languages,Literary and textual production,label_rule:traducteur,suggested,False,True,13,14,,1,1,13,13
Q3400985,universitaire,https://www.wikidata.org/wiki/Q3400985,Education / Scholarship / Humanities,Intellectual systems,label_rule:universitaire,suggested,False,True,13,15,,2,2,13,13
Q10872101,anatomiste,https://www.wikidata.org/wiki/Q10872101,Medicine / Health,Scientific knowledge,label_rule:anatomiste,suggested,False,True,12,14,,2,2,12,12
Q6430706,critique,https://www.wikidata.org/wiki/Q6430706,Education / Scholarship / Humanities,Intellectual systems,label_rule:critique,suggested,True,False,12,14,,2,2,12,12
Q294126,géomètre,https://www.wikidata.org/wiki/Q294126,Science / Natural History,Scientific knowledge,label_rule:geometre,suggested,False,True,12,13,,1,1,12,12
Q20198542,historien ou historienne de la musique,https://www.wikidata.org/wiki/Q20198542,Education / Scholarship / Humanities,Intellectual systems,label_rule:historien,suggested,False,True,12,14,,2,2,12,12
Q17486330,historien ou historienne des mathématiques,https://www.wikidata.org/wiki/Q17486330,Education / Scholarship / Humanities,Intellectual systems,label_rule:historien,suggested,True,False,12,15,,3,3,12,12
Q19507792,illustrateur ou illustratrice scientifique,https://www.wikidata.org/wiki/Q19507792,Science / Natural History,Scientific knowledge,label_rule:scientifique,suggested,False,True,12,13,,1,1,12,12
Q28692502,militant ou militante pour les droits des femmes,https://www.wikidata.org/wiki/Q28692502,Social Reform / Activism,Social and cultural mediation,label_rule:militant,suggested,False,True,12,17,,5,5,12,12
Q551835,médecin écrivain,https://www.wikidata.org/wiki/Q551835,Writing / Literature,Literary and textual production,label_rule:ecrivain,suggested,False,True,12,14,,2,2,12,12
Q12372582,propriétaire de plantation,https://www.wikidata.org/wiki/Q12372582,Economics / Commerce,Institutional power,label_rule:proprietaire de plantation,suggested,False,True,12,12,,0,0,12,12
Q3455803,réalisateur ou réalisatrice,https://www.wikidata.org/wiki/Q3455803,Music / Performance / Theatre,Arts and performance,label_rule:realisateur,suggested,False,True,12,13,,1,1,12,12
Q2306091,sociologue,https://www.wikidata.org/wiki/Q2306091,Education / Scholarship / Humanities,Intellectual systems,label_rule:sociologue,suggested,False,True,12,17,,5,5,12,12
Q2732142,statisticien ou statisticienne,https://www.wikidata.org/wiki/Q2732142,Science / Natural History,Scientific knowledge,label_rule:statisticien,suggested,False,True,12,13,,1,1,12,12
Q437512,tisserand ou tisserande,https://www.wikidata.org/wiki/Q437512,Craft / Trade / Industry,Material production,label_rule:tisserand,suggested,False,True,12,12,,0,0,12,12
Q24262584,traducteur ou traductrice de la Bible,https://www.wikidata.org/wiki/Q24262584,Translation / Philology / Languages,Literary and textual production,label_rule:traducteur,suggested,False,True,12,12,,0,0,12,12
Q193364,vicaire,https://www.wikidata.org/wiki/Q193364,Religion / Theology,Intellectual systems,label_rule:vicaire,suggested,False,True,12,13,,1,1,12,12
Q18844224,écrivain ou écrivaine de science-fiction,https://www.wikidata.org/wiki/Q18844224,Writing / Literature,Literary and textual production,label_rule:ecrivain,suggested,True,False,12,17,,5,5,12,12
Q61043360,écrivain écrivant en dialecte,https://www.wikidata.org/wiki/Q61043360,Writing / Literature,Literary and textual production,label_rule:ecrivain,suggested,True,False,12,12,,0,0,12,12
Q187865,antiquaire,https://www.wikidata.org/wiki/Q187865,Education / Scholarship / Humanities,Intellectual systems,label_rule:antiquaire,suggested,False,True,11,11,,0,0,11,11
Q158852,chef ou cheffe d'orchestre ou de chœur,https://www.wikidata.org/wiki/Q158852,Music / Performance / Theatre,Arts and performance,label_rule:chef ou cheffe d'orchestre,suggested,False,True,11,12,,1,1,11,11
Q9352089,espion ou espionne,https://www.wikidata.org/wiki/Q9352089,Law / Administration,Institutional power,label_rule:espion,suggested,False,True,11,17,,6,6,11,11
Q1371378,ethnologue,https://www.wikidata.org/wiki/Q1371378,Education / Scholarship / Humanities,Intellectual systems,label_rule:ethnologue,suggested,False,True,11,14,,3,3,11,11
Q17488465,historien régionaliste,https://www.wikidata.org/wiki/Q17488465,Education / Scholarship / Humanities,Intellectual systems,label_rule:historien,suggested,False,True,11,12,,1,1,11,11
Q151197,ingénieur militaire,https://www.wikidata.org/wiki/Q151197,Engineering / Technology,Scientific knowledge,label_rule:ingenieur,suggested,False,True,11,18,,7,7,11,11
Q3387717,metteur ou metteuse en scène,https://www.wikidata.org/wiki/Q3387717,Music / Performance / Theatre,Arts and performance,label_rule:metteur ou metteuse en scene,suggested,False,True,11,13,,2,2,11,11
Q854997,moine bouddhiste,https://www.wikidata.org/wiki/Q854997,Religion / Theology,Intellectual systems,label_rule:moine,suggested,False,True,11,11,,0,0,11,11
Q12328016,mystique,https://www.wikidata.org/wiki/Q12328016,Religion / Theology,Intellectual systems,label_rule:mystique,suggested,False,True,11,12,,1,1,11,11
Q3589292,épistolière,https://www.wikidata.org/wiki/Q3589292,Writing / Literature,Literary and textual production,label_rule:epistolier,suggested,True,False,11,17,,6,6,11,11
Q152355,cordonnier ou cordonnière,https://www.wikidata.org/wiki/Q152355,Craft / Trade / Industry,Material production,label_rule:cordonnier,suggested,False,True,10,11,,1,1,10,10
Q1511216,courtisan,https://www.wikidata.org/wiki/Q1511216,Sociability / Patronage / Court,Social and cultural mediation,label_rule:courtisan,suggested,False,True,10,14,,4,4,10,10
Q12347522,ethnographe,https://www.wikidata.org/wiki/Q12347522,Education / Scholarship / Humanities,Intellectual systems,label_rule:ethnographe,suggested,False,True,10,10,,0,0,10,10
Q6666878,hattat,https://www.wikidata.org/wiki/Q6666878,Visual Arts / Architecture / Design,Arts and performance,label_rule:hattat,suggested,False,True,10,10,,0,0,10,10
Q3140857,horticulteur ou horticultrice,https://www.wikidata.org/wiki/Q3140857,Science / Natural History,Scientific knowledge,label_rule:horticulteur,suggested,False,True,10,12,,2,2,10,10
Q16947657,lithographe,https://www.wikidata.org/wiki/Q16947657,Visual Arts / Architecture / Design,Arts and performance,label_rule:lithographe,suggested,False,True,10,13,,3,3,10,10
Q1297719,moraliste,https://www.wikidata.org/wiki/Q1297719,Philosophy,Intellectual systems,label_rule:moraliste,suggested,False,True,10,18,,8,8,10,10
Q352507,pasteur,https://www.wikidata.org/wiki/Q352507,Religion / Theology,Intellectual systems,label_rule:pasteur,suggested,False,True,10,10,,0,0,10,10
Q21550346,philosophe de l'esthétique,https://www.wikidata.org/wiki/Q21550346,Philosophy,Intellectual systems,label_rule:philosophe,suggested,False,True,10,11,,1,1,10,10
Q11122954,poète de tanka,https://www.wikidata.org/wiki/Q11122954,Writing / Literature,Literary and textual production,label_rule:poete,suggested,True,False,10,10,,0,0,10,10
Q1469535,prêtre catholique de rite romain,https://www.wikidata.org/wiki/Q1469535,Religion / Theology,Intellectual systems,label_rule:pretre,suggested,False,True,10,13,,3,3,10,10
Q191808,religieuse,https://www.wikidata.org/wiki/Q191808,Religion / Theology,Intellectual systems,label_rule:religieuse,suggested,False,True,10,10,,0,0,10,10
Q28389,scénariste,https://www.wikidata.org/wiki/Q28389,Writing / Literature,Literary and textual production,label_rule:scenariste,suggested,False,True,10,12,,2,2,10,10
Q17505902,aquarelliste,https://www.wikidata.org/wiki/Q17505902,Visual Arts / Architecture / Design,Arts and performance,label_rule:aquarelliste,suggested,False,True,9,11,,2,2,9,9
Q33082999,artiste d'ukiyo-e,https://www.wikidata.org/wiki/Q33082999,Visual Arts / Architecture / Design,Arts and performance,label_rule:artiste,suggested,False,True,9,9,,0,0,9,9
Q15995642,chef religieux,https://www.wikidata.org/wiki/Q15995642,Religion / Theology,Intellectual systems,label_rule:religieux,suggested,False,True,9,9,,0,0,9,9
Q11545923,commandant,https://www.wikidata.org/wiki/Q11545923,Military,Institutional power,label_rule:commandant,suggested,False,True,9,14,,5,5,9,9
Q5716684,danseur ou danseuse,https://www.wikidata.org/wiki/Q5716684,Music / Performance / Theatre,Arts and performance,label_rule:danseur,suggested,False,True,9,10,,1,1,9,9
Q18916625,helléniste,https://www.wikidata.org/wiki/Q18916625,Translation / Philology / Languages,Literary and textual production,label_rule:helleniste,suggested,False,True,9,12,,3,3,9,9
Q516463,héraldiste,https://www.wikidata.org/wiki/Q516463,Education / Scholarship / Humanities,Intellectual systems,label_rule:heraldiste,suggested,False,True,9,9,,0,0,9,9
Q1549283,propriétaire terrien,https://www.wikidata.org/wiki/Q1549283,Economics / Commerce,Institutional power,label_rule:proprietaire terrien,suggested,False,True,9,11,,2,2,9,9
Q1413170,relieur ou relieuse,https://www.wikidata.org/wiki/Q1413170,Craft / Trade / Industry,Material production,label_rule:relieur,suggested,False,True,9,10,,1,1,9,9
Q361809,rhéteur ou rhétrice,https://www.wikidata.org/wiki/Q361809,Writing / Literature,Literary and textual production,label_rule:rheteur,suggested,False,True,9,10,,1,1,9,9
Q1815782,seigneur,https://www.wikidata.org/wiki/Q1815782,Sociability / Patronage / Court,Social and cultural mediation,label_rule:seigneur,suggested,False,True,9,9,,0,0,9,9
Q15958642,écrivain ou écrivaine politique,https://www.wikidata.org/wiki/Q15958642,Writing / Literature,Literary and textual production,label_rule:ecrivain,suggested,False,True,9,11,,2,2,9,9
Q852389,apiculteur ou apicultrice,https://www.wikidata.org/wiki/Q852389,Science / Natural History,Scientific knowledge,label_rule:apiculteur,suggested,False,True,8,9,,1,1,8,8
Q7097633,ashik,https://www.wikidata.org/wiki/Q7097633,Music / Performance / Theatre,Arts and performance,label_rule:ashik,suggested,True,False,8,8,,0,0,8,8
Q22073916,auteur tragique,https://www.wikidata.org/wiki/Q22073916,Writing / Literature,Literary and textual production,label_rule:auteur,suggested,True,False,8,9,,1,1,8,8
Q330679,cantor,https://www.wikidata.org/wiki/Q330679,Music / Performance / Theatre,Arts and performance,label_rule:cantor,suggested,False,True,8,8,,0,0,8,8
Q1076502,chef ou cheffe de chœur,https://www.wikidata.org/wiki/Q1076502,Music / Performance / Theatre,Arts and performance,label_rule:chef ou cheffe de choeur,suggested,False,True,8,8,,0,0,8,8
Q267640,chercheur indépendant,https://www.wikidata.org/wiki/Q267640,Education / Scholarship / Humanities,Intellectual systems,label_rule:chercheur independant,suggested,False,True,8,8,,0,0,8,8
Q2490358,chorégraphe,https://www.wikidata.org/wiki/Q2490358,Music / Performance / Theatre,Arts and performance,label_rule:choregraphe,suggested,False,True,8,13,,5,5,8,8
Q20551564,collecteur ou collectrice de textes traditionnels,https://www.wikidata.org/wiki/Q20551564,Writing / Literature,Literary and textual production,label_rule:collecteur ou collectrice de textes traditionnels,suggested,True,False,8,11,,3,3,8,8
Q1350157,critique de musique,https://www.wikidata.org/wiki/Q1350157,Education / Scholarship / Humanities,Intellectual systems,label_rule:critique,suggested,True,False,8,11,,3,3,8,8
Q27514986,goguettier,https://www.wikidata.org/wiki/Q27514986,Music / Performance / Theatre,Arts and performance,label_rule:goguettier,suggested,False,True,8,15,,7,7,8,8
Q11573099,membre de la famille royale,https://www.wikidata.org/wiki/Q11573099,Sociability / Patronage / Court,Social and cultural mediation,label_rule:membre de la famille royale,suggested,False,True,8,9,,1,1,8,8
Q116,monarque,https://www.wikidata.org/wiki/Q116,Politics / Statecraft / Diplomacy,Institutional power,label_rule:monarque,suggested,False,True,8,9,,1,1,8,8
Q755070,narrateur,https://www.wikidata.org/wiki/Q755070,Writing / Literature,Literary and textual production,label_rule:narrateur,suggested,False,True,8,9,,1,1,8,8
Q662729,personnalité,https://www.wikidata.org/wiki/Q662729,Sociability / Patronage / Court,Social and cultural mediation,label_rule:personnalite,suggested,False,True,8,8,,0,0,8,8
Q2055046,physiologiste,https://www.wikidata.org/wiki/Q2055046,Science / Natural History,Scientific knowledge,label_rule:physiologiste,suggested,False,True,8,9,,1,1,8,8
Q270141,polymathe,https://www.wikidata.org/wiki/Q270141,Education / Scholarship / Humanities,Intellectual systems,label_rule:polymathe,suggested,False,True,8,9,,1,1,8,8
Q2029179,prêtre régulier,https://www.wikidata.org/wiki/Q2029179,Religion / Theology,Intellectual systems,label_rule:pretre,suggested,False,True,8,8,,0,0,8,8
Q18533509,rédacteur d'ouvrages de médecine,https://www.wikidata.org/wiki/Q18533509,Print / Publishing / Journalism,Literary and textual production,label_rule:redacteur,suggested,True,False,8,8,,0,0,8,8
Q916292,scribe,https://www.wikidata.org/wiki/Q916292,Writing / Literature,Literary and textual production,label_rule:scribe,suggested,False,True,8,8,,0,0,8,8
Q2493637,tertön,https://www.wikidata.org/wiki/Q2493637,Religion / Theology,Intellectual systems,label_rule:terton,suggested,False,True,8,8,,0,0,8,8
Q1259917,violoniste,https://www.wikidata.org/wiki/Q1259917,Music / Performance / Theatre,Arts and performance,label_rule:violoniste,suggested,False,True,8,8,,0,0,8,8
Q592996,Amtmann,https://www.wikidata.org/wiki/Q592996,Law / Administration,Institutional power,label_rule:amtmann,suggested,False,True,7,7,,0,0,7,7
Q3430033,abbé,https://www.wikidata.org/wiki/Q3430033,Religion / Theology,Intellectual systems,label_rule:abbe,suggested,False,True,7,9,,2,2,7,7
Q16532929,administrateur ou administratrice,https://www.wikidata.org/wiki/Q16532929,Law / Administration,Institutional power,label_rule:administrateur,suggested,False,True,7,13,,6,6,7,7
Q3658608,caricaturiste,https://www.wikidata.org/wiki/Q3658608,Visual Arts / Architecture / Design,Arts and performance,label_rule:caricaturiste,suggested,False,True,7,7,,0,0,7,7
Q208762,chapelain,https://www.wikidata.org/wiki/Q208762,Religion / Theology,Intellectual systems,label_rule:chapelain,suggested,False,True,7,7,,0,0,7,7
Q674426,conservateur ou conservatrice de musée,https://www.wikidata.org/wiki/Q674426,Visual Arts / Architecture / Design,Arts and performance,label_rule:conservateur ou conservatrice de musee,suggested,False,True,7,12,,5,5,7,7
Q833860,femme de ménage,https://www.wikidata.org/wiki/Q833860,Craft / Trade / Industry,Material production,label_rule:femme de menage,suggested,False,True,7,7,,0,0,7,7
Q758780,jardinier ou jardinière,https://www.wikidata.org/wiki/Q758780,Craft / Trade / Industry,Material production,label_rule:jardinier,suggested,False,True,7,7,,0,0,7,7
Q10873124,joueur ou joueuse d'échecs,https://www.wikidata.org/wiki/Q10873124,Sociability / Patronage / Court,Social and cultural mediation,label_rule:joueur ou joueuse d'echecs,suggested,False,True,7,8,,1,1,7,7
Q106071206,kyōka poet,https://www.wikidata.org/wiki/Q106071206,Writing / Literature,Literary and textual production,label_rule:kyoka poet,suggested,True,False,7,7,,0,0,7,7
Q11499147,militant ou militante politique,https://www.wikidata.org/wiki/Q11499147,Social Reform / Activism,Social and cultural mediation,label_rule:militant,suggested,False,True,7,7,,0,0,7,7
Q2310145,météorologue,https://www.wikidata.org/wiki/Q2310145,Science / Natural History,Scientific knowledge,label_rule:meteorologue,suggested,False,True,7,10,,3,3,7,7
Q15949613,nouvelliste,https://www.wikidata.org/wiki/Q15949613,Writing / Literature,Literary and textual production,label_rule:nouvelliste,suggested,True,False,7,9,,2,2,7,7
Q1662561,paléontologue,https://www.wikidata.org/wiki/Q1662561,Science / Natural History,Scientific knowledge,label_rule:paleontologue,suggested,False,True,7,12,,5,5,7,7
Q212980,psychologue,https://www.wikidata.org/wiki/Q212980,Medicine / Health,Scientific knowledge,label_rule:psychologue,suggested,False,True,7,9,,2,2,7,7
Q512314,socialite,https://www.wikidata.org/wiki/Q512314,Sociability / Patronage / Court,Social and cultural mediation,label_rule:socialite,suggested,False,True,7,9,,2,2,7,7
Q619553,apologète,https://www.wikidata.org/wiki/Q619553,Religion / Theology,Intellectual systems,label_rule:apologete,suggested,True,False,6,8,,2,2,6,6
Q918824,aumônier militaire,https://www.wikidata.org/wiki/Q918824,Military,Institutional power,label_rule:militaire,suggested,False,True,6,6,,0,0,6,6
Q11914886,auteur comique,https://www.wikidata.org/wiki/Q11914886,Writing / Literature,Literary and textual production,label_rule:auteur,suggested,True,False,6,8,,2,2,6,6
Q2135485,bibliothécaire de droit,https://www.wikidata.org/wiki/Q2135485,Education / Scholarship / Humanities,Intellectual systems,label_rule:bibliothecaire,suggested,False,True,6,6,,0,0,6,6
Q217029,cadi,https://www.wikidata.org/wiki/Q217029,Law / Administration,Institutional power,label_rule:cadi,suggested,False,True,6,6,,0,0,6,6
Q12377291,censeur,https://www.wikidata.org/wiki/Q12377291,Law / Administration,Institutional power,label_rule:censeur,suggested,False,True,6,9,,3,3,6,6
Q1237385,chanoine,https://www.wikidata.org/wiki/Q1237385,Religion / Theology,Intellectual systems,label_rule:chanoine,suggested,False,True,6,6,,0,0,6,6
Q5371902,claveciniste,https://www.wikidata.org/wiki/Q5371902,Music / Performance / Theatre,Arts and performance,label_rule:claveciniste,suggested,False,True,6,8,,2,2,6,6
Q7501153,commerçant ou commerçante,https://www.wikidata.org/wiki/Q7501153,Economics / Commerce,Institutional power,label_rule:commercant,suggested,False,True,6,6,,0,0,6,6
Q326653,comptable,https://www.wikidata.org/wiki/Q326653,Economics / Commerce,Institutional power,label_rule:comptable,suggested,False,True,6,7,,1,1,6,6
Q805221,danseur ou danseuse classique,https://www.wikidata.org/wiki/Q805221,Music / Performance / Theatre,Arts and performance,label_rule:danseur,suggested,False,True,6,8,,2,2,6,6
Q54128,domestique,https://www.wikidata.org/wiki/Q54128,Craft / Trade / Industry,Material production,label_rule:domestique,suggested,False,True,6,6,,0,0,6,6
Q4958876,doyen,https://www.wikidata.org/wiki/Q4958876,Law / Administration,Institutional power,label_rule:doyen,suggested,False,True,6,6,,0,0,6,6
Q107212688,graveur d'ex-libris,https://www.wikidata.org/wiki/Q107212688,Visual Arts / Architecture / Design,Arts and performance,label_rule:graveur,suggested,False,True,6,6,,0,0,6,6
Q6606110,industriel ou industrielle,https://www.wikidata.org/wiki/Q6606110,Economics / Commerce,Institutional power,label_rule:industriel,suggested,False,True,6,8,,2,2,6,6
Q1958649,inspecteur des écoles,https://www.wikidata.org/wiki/Q1958649,Education / Scholarship / Humanities,Intellectual systems,label_rule:inspecteur des ecoles,suggested,False,True,6,6,,0,0,6,6
Q2251335,instituteur ou institutrice,https://www.wikidata.org/wiki/Q2251335,Education / Scholarship / Humanities,Intellectual systems,label_rule:instituteur,suggested,False,True,6,6,,0,0,6,6
Q2664701,jurisconsulte,https://www.wikidata.org/wiki/Q2664701,Law / Administration,Institutional power,label_rule:jurisconsulte,suggested,False,True,6,9,,3,3,6,6
Q16012028,juriste,https://www.wikidata.org/wiki/Q16012028,Law / Administration,Institutional power,label_rule:juriste,suggested,False,True,6,7,,1,1,6,6
Q16271261,malacologiste,https://www.wikidata.org/wiki/Q16271261,Science / Natural History,Scientific knowledge,label_rule:malacologiste,suggested,False,True,6,10,,4,4,6,6
Q173950,marchand ou marchande d'art,https://www.wikidata.org/wiki/Q173950,Economics / Commerce,Institutional power,label_rule:marchand,suggested,False,True,6,7,,1,1,6,6
Q4002666,médecin militaire,https://www.wikidata.org/wiki/Q4002666,Medicine / Health,Scientific knowledge,label_rule:medecin,suggested,False,True,6,8,,2,2,6,6
Q18242306,négociant,https://www.wikidata.org/wiki/Q18242306,Economics / Commerce,Institutional power,label_rule:negociant,suggested,False,True,6,10,,4,4,6,6
Q13638192,obstétricien ou obstétricienne,https://www.wikidata.org/wiki/Q13638192,Medicine / Health,Scientific knowledge,label_rule:obstetricien,suggested,False,True,6,6,,0,0,6,6
Q2815948,paysagiste,https://www.wikidata.org/wiki/Q2815948,Visual Arts / Architecture / Design,Arts and performance,label_rule:paysagiste,suggested,False,True,6,7,,1,1,6,6
Q1642960,polémiste,https://www.wikidata.org/wiki/Q1642960,Writing / Literature,Literary and textual production,label_rule:polemiste,suggested,True,False,6,9,,3,3,6,6
Q600751,procureur ou procureure,https://www.wikidata.org/wiki/Q600751,Religion / Theology,Intellectual systems,label_rule:cure,suggested,False,True,6,6,,0,0,6,6
Q16145150,professeur ou professeure de musique,https://www.wikidata.org/wiki/Q16145150,Education / Scholarship / Humanities,Intellectual systems,label_rule:professeur,suggested,False,True,6,8,,2,2,6,6
Q185196,sage-femme,https://www.wikidata.org/wiki/Q185196,Medicine / Health,Scientific knowledge,label_rule:sage-femme,suggested,False,True,6,8,,2,2,6,6
Q242468,tailleur ou tailleuse,https://www.wikidata.org/wiki/Q242468,Craft / Trade / Industry,Material production,label_rule:tailleur,suggested,False,True,6,6,,0,0,6,6
Q17391638,théoricien ou théoricienne de l'art,https://www.wikidata.org/wiki/Q17391638,Visual Arts / Architecture / Design,Arts and performance,label_rule:theoricien ou theoricienne de l'art,suggested,False,True,6,7,,1,1,6,6
Q15962340,théoricien ou théoricienne de la littérature,https://www.wikidata.org/wiki/Q15962340,Visual Arts / Architecture / Design,Arts and performance,label_rule:theoricien ou theoricienne de la litterature,suggested,False,True,6,7,,1,1,6,6
Q3745071,écrivain ou écrivaine scientifique,https://www.wikidata.org/wiki/Q3745071,Writing / Literature,Literary and textual production,label_rule:ecrivain,suggested,True,False,6,6,,0,0,6,6
Q121998,ambassadeur,https://www.wikidata.org/wiki/Q121998,Law / Administration,Institutional power,label_rule:ambassadeur,suggested,False,True,5,5,,0,0,5,5
Q620573,arabisant ou arabisante,https://www.wikidata.org/wiki/Q620573,Translation / Philology / Languages,Literary and textual production,label_rule:arabisant,suggested,False,True,5,6,,1,1,5,5
Q62083492,auteur de livres jeunesse,https://www.wikidata.org/wiki/Q62083492,Writing / Literature,Literary and textual production,label_rule:auteur,suggested,True,False,5,5,,0,0,5,5
Q2873500,aventurier ou aventurière,https://www.wikidata.org/wiki/Q2873500,Travel / Geography / Exploration,Mobility and empire,label_rule:aventurier,suggested,False,True,5,7,,2,2,5,5
Q630993,bertsolari,https://www.wikidata.org/wiki/Q630993,Music / Performance / Theatre,Arts and performance,label_rule:bertsolari,suggested,True,False,5,5,,0,0,5,5
Q106313281,commentateur,https://www.wikidata.org/wiki/Q106313281,Writing / Literature,Literary and textual production,label_rule:commentateur,suggested,False,True,5,5,,0,0,5,5
Q17337766,critique dramatique,https://www.wikidata.org/wiki/Q17337766,Education / Scholarship / Humanities,Intellectual systems,label_rule:critique,suggested,True,False,5,6,,1,1,5,5
Q1753370,curé,https://www.wikidata.org/wiki/Q1753370,Religion / Theology,Intellectual systems,label_rule:cure,suggested,False,True,5,6,,1,1,5,5
Q5322166,designer ou designeuse,https://www.wikidata.org/wiki/Q5322166,Visual Arts / Architecture / Design,Arts and performance,label_rule:designer,suggested,False,True,5,6,,1,1,5,5
Q1162163,directeur ou directrice,https://www.wikidata.org/wiki/Q1162163,Education / Scholarship / Humanities,Intellectual systems,label_rule:recteur,suggested,False,True,5,6,,1,1,5,5
Q593362,drapier,https://www.wikidata.org/wiki/Q593362,Craft / Trade / Industry,Material production,label_rule:drapier,suggested,False,True,5,6,,1,1,5,5
Q998628,enlumineur,https://www.wikidata.org/wiki/Q998628,Visual Arts / Architecture / Design,Arts and performance,label_rule:enlumineur,suggested,False,True,5,5,,0,0,5,5
Q1979607,financier,https://www.wikidata.org/wiki/Q1979607,Economics / Commerce,Institutional power,label_rule:financier,suggested,False,True,5,9,,4,4,5,5
