wikidata_id,person_id,name,birth_year,slice_id,review_group,has_any_slice_evidence,has_citizenship_evidence,has_place_context_evidence,has_birth_place_context_evidence,citizenship_match_ids,citizenship_match_labels,place_context_match_ids,place_context_match_labels,birth_place_context_match_ids,birth_place_context_match_labels,matched_place_roles,legacy_french_seed_member
http://www.wikidata.org/entity/Q3164584,Q3164584,Jean-Bernard Le Blanc,1707,germany,Germany,True,False,True,False,,,Q1206012 | Q183,Germany | Kingdom of Saxony,,,work_location,True
http://www.wikidata.org/entity/Q110375,Q110375,Jean-Charles Krafft,1764,germany,Germany,True,False,True,True,,,Q40,Austria,Q40,Austria,birth_place,True
http://www.wikidata.org/entity/Q649330,Q649330,Jean-Charles Laveaux,1749,germany,Germany,True,False,True,False,,,Q1206012 | Q183 | Q27306 | Q38872 | Q41304 | Q43287,Germany | Holy Roman Empire | Kingdom of Prussia | Kingdom of Saxony | Prussia,,,work_location,True
http://www.wikidata.org/entity/Q956537,Q956537,Jean-Frédéric Waldeck,1766,germany,Germany,True,False,True,True,,,Q1206012 | Q153136 | Q28513 | Q40,Austria | Austrian Empire | Habsburg monarchy | Kingdom of Saxony,Q1206012 | Q153136 | Q28513 | Q40,Austria | Austrian Empire | Habsburg monarchy | Kingdom of Saxony,birth_place,True
http://www.wikidata.org/entity/Q94943479,Q94943479,Jean-Godefroy Würtz,1768,germany,Germany,True,False,True,True,,,Q1206012 | Q43287,Kingdom of Saxony | Prussia,Q1206012 | Q43287,Kingdom of Saxony | Prussia,birth_place | work_location,False
http://www.wikidata.org/entity/Q122999,Q122999,Jean-Henri Lambert,1728,germany,Germany,True,False,True,True,,,Q1206012 | Q183 | Q27306 | Q38872 | Q41304 | Q43287,Germany | Holy Roman Empire | Kingdom of Prussia | Kingdom of Saxony | Prussia,Q1206012 | Q43287,Kingdom of Saxony | Prussia,birth_place | death_place,True
http://www.wikidata.org/entity/Q1684896,Q1684896,Jean-Henri Maubert de Gouvest,1721,germany,Germany,True,False,True,False,,,Q1206012 | Q183 | Q27306 | Q41304 | Q43287,Germany | Kingdom of Prussia | Kingdom of Saxony | Prussia,,,death_place,True
http://www.wikidata.org/entity/Q3166096,Q3166096,Jean-Henri-Ferdinand Lamartelière,1761,germany,Germany,True,False,True,True,,,Q1206012 | Q43287,Kingdom of Saxony | Prussia,Q1206012 | Q43287,Kingdom of Saxony | Prussia,birth_place,True
http://www.wikidata.org/entity/Q3166863,Q3166863,Jean-Louis Lombard,1723,germany,Germany,True,False,True,True,,,Q1206012 | Q43287,Kingdom of Saxony | Prussia,Q1206012 | Q43287,Kingdom of Saxony | Prussia,birth_place,True
http://www.wikidata.org/entity/Q3167718,Q3167718,Jean-Marie Le Barbier de Tinan,1771,germany,Germany,True,False,True,True,,,Q1206012 | Q43287,Kingdom of Saxony | Prussia,Q1206012 | Q43287,Kingdom of Saxony | Prussia,birth_place,True
http://www.wikidata.org/entity/Q110921094,Q110921094,Jeanne Eleonore de Cerenville,1738,germany,Germany,True,False,True,True,,,Q1206012 | Q183 | Q27306 | Q41304 | Q43287,Germany | Kingdom of Prussia | Kingdom of Saxony | Prussia,Q1206012 | Q183 | Q27306 | Q41304 | Q43287,Germany | Kingdom of Prussia | Kingdom of Saxony | Prussia,birth_place,False
http://www.wikidata.org/entity/Q15491153,Q15491153,Jeanne Wyttenbach,1773,germany,Germany,True,False,True,True,,,Q1206012 | Q183 | Q27306 | Q41304 | Q43287,Germany | Kingdom of Prussia | Kingdom of Saxony | Prussia,Q1206012 | Q183 | Q27306 | Q41304 | Q43287,Germany | Kingdom of Prussia | Kingdom of Saxony | Prussia,birth_place,True
http://www.wikidata.org/entity/Q3175927,Q3175927,Jeanne-Françoise Quinault,1699,germany,Germany,True,False,True,True,,,Q1206012 | Q43287,Kingdom of Saxony | Prussia,Q1206012 | Q43287,Kingdom of Saxony | Prussia,birth_place,False
http://www.wikidata.org/entity/Q1681500,Q1681500,Jenny von Voigts,1749,germany,Germany,True,True,True,True,Q183,Germany,Q183 | Q27306 | Q38872 | Q41304 | Q43287,Germany | Holy Roman Empire | Kingdom of Prussia | Kingdom of Saxony | Prussia,Q183 | Q27306,Germany | Kingdom of Prussia,birth_place | death_place,False
http://www.wikidata.org/entity/Q3177184,Q3177184,Jens Dietrich Zimmermann,1759,germany,Germany,True,True,True,True,Q183,Germany,Q1206012 | Q183 | Q27306 | Q38872 | Q41304 | Q43287,Germany | Holy Roman Empire | Kingdom of Prussia | Kingdom of Saxony | Prussia,Q183 | Q27306 | Q38872 | Q41304 | Q43287,Germany | Holy Roman Empire | Kingdom of Prussia | Kingdom of Saxony | Prussia,birth_place | death_place,False
http://www.wikidata.org/entity/Q215945,Q215945,Jens Immanuel Baggesen,1764,germany,Germany,True,False,True,False,,,Q1206012 | Q183 | Q41304 | Q43287,Germany | Kingdom of Saxony | Prussia,,,death_place,False
http://www.wikidata.org/entity/Q12792392,Q12792392,Jernej Basar,1683,germany,Germany,True,True,True,False,Q153136,Habsburg monarchy,Q153136 | Q28513,Austrian Empire | Habsburg monarchy,,,death_place,False
http://www.wikidata.org/entity/Q4333681,Q4333681,Jerzy Olech,1757,germany,Germany,True,False,True,False,,,Q1206012 | Q183 | Q27306 | Q38872 | Q43287,Germany | Holy Roman Empire | Kingdom of Prussia | Kingdom of Saxony | Prussia,,,death_place,False
http://www.wikidata.org/entity/Q94929401,Q94929401,Jeß Gregers,1765,germany,Germany,True,False,True,True,,,Q1206012 | Q183 | Q27306 | Q43287,Germany | Kingdom of Prussia | Kingdom of Saxony | Prussia,Q1206012 | Q183 | Q27306 | Q43287,Germany | Kingdom of Prussia | Kingdom of Saxony | Prussia,birth_place | death_place,False
http://www.wikidata.org/entity/Q12025482,Q12025482,Jiří Sarganek,1702,germany,Germany,True,False,True,False,,,Q1206012 | Q183 | Q27306 | Q38872 | Q41304 | Q43287,Germany | Holy Roman Empire | Kingdom of Prussia | Kingdom of Saxony | Prussia,,,death_place | work_location,False
http://www.wikidata.org/entity/Q94830325,Q94830325,Joachim Andreas Friedrich Warnecke,1736,germany,Germany,True,False,True,False,,,Q183 | Q27306,Germany | Kingdom of Prussia,,,work_location,False
http://www.wikidata.org/entity/Q110514,Q110514,Joachim Beccau,1690,germany,Germany,True,True,True,True,Q183,Germany,Q183,Germany,Q183,Germany,birth_place | death_place,False
http://www.wikidata.org/entity/Q1689976,Q1689976,Joachim Bernhard Nikolaus Hacker,1760,germany,Germany,True,True,True,True,Q183,Germany,Q1206012 | Q183 | Q38872,Germany | Holy Roman Empire | Kingdom of Saxony,Q183 | Q38872,Germany | Holy Roman Empire,birth_place | death_place,False
http://www.wikidata.org/entity/Q45476,Q45476,Joachim Chreptowicz,1729,germany,Germany,True,False,True,False,,,Q27306,Kingdom of Prussia,,,death_place,False
http://www.wikidata.org/entity/Q23063080,Q23063080,Joachim Christian Blum,1739,germany,Germany,True,False,True,True,,,Q183,Germany,Q183,Germany,birth_place | death_place,False
http://www.wikidata.org/entity/Q95268714,Q95268714,Joachim Friedrich Liscow,1705,germany,Germany,True,False,True,True,,,Q1206012 | Q183 | Q41304 | Q43287,Germany | Kingdom of Saxony | Prussia,Q183,Germany,birth_place | death_place,False
http://www.wikidata.org/entity/Q94578189,Q94578189,Joachim Füger,1772,germany,Germany,True,False,True,True,,,Q1206012 | Q153136 | Q28513 | Q40,Austria | Austrian Empire | Habsburg monarchy | Kingdom of Saxony,Q1206012 | Q153136 | Q28513 | Q40,Austria | Austrian Empire | Habsburg monarchy | Kingdom of Saxony,birth_place,False
http://www.wikidata.org/entity/Q23062460,Q23062460,Joachim Gottfried Wilhelm Scheerer,1772,germany,Germany,True,False,True,True,,,Q1206012 | Q183 | Q27306 | Q38872 | Q41304 | Q43287,Germany | Holy Roman Empire | Kingdom of Prussia | Kingdom of Saxony | Prussia,Q27306,Kingdom of Prussia,birth_place | death_place,False
http://www.wikidata.org/entity/Q45245,Q45245,Joachim Heinrich Campe,1746,germany,Germany,True,False,True,True,,,Q183 | Q41304 | Q43287,Germany | Kingdom of Saxony | Prussia,Q183,Germany,birth_place | death_place | work_location,False
http://www.wikidata.org/entity/Q95217705,Q95217705,Joachim Hödel,1724,germany,Germany,True,False,True,True,,,Q153136 | Q28513 | Q40,Austria | Austrian Empire | Habsburg monarchy,Q153136 | Q28513 | Q40,Austria | Austrian Empire | Habsburg monarchy,birth_place,False
http://www.wikidata.org/entity/Q1690212,Q1690212,Joachim Johann Daniel Zimmermann,1710,germany,Germany,True,True,True,True,Q183,Germany,Q1206012 | Q183 | Q41304 | Q43287,Germany | Kingdom of Saxony | Prussia,Q183,Germany,birth_place | death_place | work_location,False
http://www.wikidata.org/entity/Q101449,Q101449,Joachim Nettelbeck,1738,germany,Germany,True,True,True,True,Q183,Germany,Q1206012 | Q183 | Q27306 | Q38872 | Q43287,Germany | Holy Roman Empire | Kingdom of Prussia | Kingdom of Saxony | Prussia,Q1206012 | Q183 | Q27306 | Q38872 | Q43287,Germany | Holy Roman Empire | Kingdom of Prussia | Kingdom of Saxony | Prussia,birth_place | death_place,False
http://www.wikidata.org/entity/Q1690353,Q1690353,Joachim Oporin,1695,germany,Germany,True,True,True,True,Q183,Germany,Q183 | Q27306 | Q38872 | Q41304 | Q43287,Germany | Holy Roman Empire | Kingdom of Prussia | Kingdom of Saxony | Prussia,Q183,Germany,birth_place | death_place | work_location,False
http://www.wikidata.org/entity/Q1250334,Q1250334,Joachim Perinet,1763,germany,Germany,True,False,True,True,,,Q1206012 | Q153136 | Q28513 | Q40,Austria | Austrian Empire | Habsburg monarchy | Kingdom of Saxony,Q1206012 | Q153136 | Q28513 | Q40,Austria | Austrian Empire | Habsburg monarchy | Kingdom of Saxony,birth_place | death_place,False
http://www.wikidata.org/entity/Q67248,Q67248,Joachim Wilhelm von Brawe,1738,germany,Germany,True,False,True,True,,,Q1206012 | Q183 | Q27306 | Q43287,Germany | Kingdom of Prussia | Kingdom of Saxony | Prussia,Q1206012 | Q183 | Q27306 | Q43287,Germany | Kingdom of Prussia | Kingdom of Saxony | Prussia,birth_place | death_place,False
http://www.wikidata.org/entity/Q1269140,Q1269140,Joakim Vujić,1772,germany,Germany,True,False,True,False,,,Q153136,Habsburg monarchy,,,death_place,False
http://www.wikidata.org/entity/Q18986337,Q18986337,Joan Karel Krauss,1759,germany,Germany,True,False,True,True,,,Q183,Germany,Q183,Germany,birth_place,False
http://www.wikidata.org/entity/Q95164027,Q95164027,Joannes Baptista Oppitz,1691,germany,Germany,True,False,True,True,,,Q153136 | Q28513,Austrian Empire | Habsburg monarchy,Q153136 | Q28513,Austrian Empire | Habsburg monarchy,birth_place,False
http://www.wikidata.org/entity/Q95384983,Q95384983,Joannes Kleinhampl,1712,germany,Germany,True,False,True,False,,,Q153136 | Q28513,Austrian Empire | Habsburg monarchy,,,death_place,False
http://www.wikidata.org/entity/Q95384980,Q95384980,Joannes Pelletius,1695,germany,Germany,True,False,True,True,,,Q153136 | Q28513,Austrian Empire | Habsburg monarchy,Q153136 | Q28513,Austrian Empire | Habsburg monarchy,birth_place,False
http://www.wikidata.org/entity/Q1696370,Q1696370,Joannes Theodorus Pyl,1749,germany,Germany,True,True,True,True,Q183,Germany,Q1206012 | Q183 | Q27306 | Q38872 | Q41304 | Q43287,Germany | Holy Roman Empire | Kingdom of Prussia | Kingdom of Saxony | Prussia,Q183 | Q38872,Germany | Holy Roman Empire,birth_place | death_place,False
http://www.wikidata.org/entity/Q55136089,Q55136089,Joh. Matth. Käuffelin,1696,germany,Germany,True,False,True,True,,,Q1206012 | Q183 | Q41304 | Q43287,Germany | Kingdom of Saxony | Prussia,Q183,Germany,birth_place | death_place,False
http://www.wikidata.org/entity/Q6212340,Q6212340,Johan Clemens Tode,1736,germany,Germany,True,False,True,True,,,Q1206012 | Q183 | Q27306 | Q38872 | Q41304 | Q43287,Germany | Holy Roman Empire | Kingdom of Prussia | Kingdom of Saxony | Prussia,Q1206012 | Q183 | Q27306 | Q38872 | Q41304 | Q43287,Germany | Holy Roman Empire | Kingdom of Prussia | Kingdom of Saxony | Prussia,birth_place,False
http://www.wikidata.org/entity/Q1559465,Q1559465,Johan Diederich Deiman,1731,germany,Germany,True,False,True,True,,,Q183,Germany,Q183,Germany,birth_place,False
http://www.wikidata.org/entity/Q6169121,Q6169121,Johan Herman Schrader,1684,germany,Germany,True,False,True,True,,,Q1206012 | Q183 | Q41304 | Q43287,Germany | Kingdom of Saxony | Prussia,Q1206012 | Q183 | Q41304 | Q43287,Germany | Kingdom of Saxony | Prussia,birth_place,False
http://www.wikidata.org/entity/Q20652898,Q20652898,Johan Simmingsköld,1748,germany,Germany,True,False,True,False,,,Q1206012 | Q183,Germany | Kingdom of Saxony,,,death_place,False
http://www.wikidata.org/entity/Q60845257,Q60845257,Johann Abraham Birnbaum,1702,germany,Germany,True,False,True,True,,,Q1206012 | Q183 | Q27306 | Q41304 | Q43287,Germany | Kingdom of Prussia | Kingdom of Saxony | Prussia,Q1206012 | Q183 | Q27306 | Q41304 | Q43287,Germany | Kingdom of Prussia | Kingdom of Saxony | Prussia,birth_place | death_place,False
http://www.wikidata.org/entity/Q706221,Q706221,Johann Abraham Peter Schulz,1747,germany,Germany,True,True,True,True,Q183,Germany,Q1206012 | Q183 | Q27306 | Q38872 | Q41304 | Q43287,Germany | Holy Roman Empire | Kingdom of Prussia | Kingdom of Saxony | Prussia,Q1206012 | Q183 | Q27306 | Q38872 | Q41304 | Q43287,Germany | Holy Roman Empire | Kingdom of Prussia | Kingdom of Saxony | Prussia,birth_place | death_place,False
http://www.wikidata.org/entity/Q95281419,Q95281419,Johann Adam Braun,1753,germany,Germany,True,False,True,True,,,Q1206012 | Q183 | Q41304 | Q43287,Germany | Kingdom of Saxony | Prussia,Q1206012 | Q183 | Q41304 | Q43287,Germany | Kingdom of Saxony | Prussia,birth_place,False
http://www.wikidata.org/entity/Q27929277,Q27929277,Johann Adam Flessa,1694,germany,Germany,True,False,True,False,,,Q1206012 | Q183 | Q41304,Germany | Kingdom of Saxony,,,death_place,False
http://www.wikidata.org/entity/Q100239754,Q100239754,Johann Adam Gottfried,1726,germany,Germany,True,False,True,True,,,Q1206012 | Q183 | Q27306 | Q41304 | Q43287,Germany | Kingdom of Prussia | Kingdom of Saxony | Prussia,Q1206012 | Q183 | Q27306 | Q41304 | Q43287,Germany | Kingdom of Prussia | Kingdom of Saxony | Prussia,birth_place | death_place,False
http://www.wikidata.org/entity/Q94921424,Q94921424,Johann Adam Hessel,1712,germany,Germany,True,False,True,True,,,Q1206012 | Q183 | Q41304 | Q43287,Germany | Kingdom of Saxony | Prussia,Q1206012 | Q183 | Q41304 | Q43287,Germany | Kingdom of Saxony | Prussia,birth_place | work_location,False
http://www.wikidata.org/entity/Q1667836,Q1667836,Johann Adam Lehmus,1707,germany,Germany,True,True,True,True,Q183,Germany,Q1206012 | Q183 | Q41304,Germany | Kingdom of Saxony,Q1206012 | Q183 | Q41304,Germany | Kingdom of Saxony,birth_place | death_place | work_location,False
http://www.wikidata.org/entity/Q94943627,Q94943627,Johann Adam Schön,1675,germany,Germany,True,False,True,True,,,Q1206012 | Q183 | Q27306 | Q41304 | Q43287,Germany | Kingdom of Prussia | Kingdom of Saxony | Prussia,Q1206012 | Q183,Germany | Kingdom of Saxony,birth_place | death_place,False
http://www.wikidata.org/entity/Q552370,Q552370,Johann Adam Steinmetz,1689,germany,Germany,True,True,True,False,Q183,Germany,Q1206012 | Q183 | Q27306 | Q38872 | Q41304 | Q43287,Germany | Holy Roman Empire | Kingdom of Prussia | Kingdom of Saxony | Prussia,,,death_place | work_location,False
http://www.wikidata.org/entity/Q1692260,Q1692260,Johann Adam Wening,1735,germany,Germany,True,True,True,True,Q183,Germany,Q1206012 | Q183 | Q41304,Germany | Kingdom of Saxony,Q1206012 | Q183 | Q41304,Germany | Kingdom of Saxony,birth_place,False
http://www.wikidata.org/entity/Q1692272,Q1692272,Johann Adolf Friedrich von Gentzkow,1731,germany,Germany,True,True,True,True,Q183,Germany,Q183,Germany,Q183,Germany,birth_place | death_place,False
http://www.wikidata.org/entity/Q1407244,Q1407244,Johann Adolf Hoffmann,1676,germany,Germany,True,True,True,True,Q183,Germany,Q1206012 | Q183 | Q27306 | Q41304 | Q43287,Germany | Kingdom of Prussia | Kingdom of Saxony | Prussia,Q1206012 | Q183 | Q27306 | Q43287,Germany | Kingdom of Prussia | Kingdom of Saxony | Prussia,birth_place | death_place,False
http://www.wikidata.org/entity/Q55883176,Q55883176,Johann Adolf Liebner,1750,germany,Germany,True,False,True,True,,,Q183,Germany,Q183,Germany,birth_place | death_place,False
http://www.wikidata.org/entity/Q70415,Q70415,Johann Adolf Schlegel,1721,germany,Germany,True,True,True,True,Q183,Germany,Q1206012 | Q183 | Q27306 | Q38872 | Q43287,Germany | Holy Roman Empire | Kingdom of Prussia | Kingdom of Saxony | Prussia,Q1206012 | Q183,Germany | Kingdom of Saxony,birth_place | death_place,False
http://www.wikidata.org/entity/Q1692290,Q1692290,Johann Adolph Erdmann Schmidt,1769,germany,Germany,True,True,True,True,Q183,Germany,Q1206012 | Q183 | Q27306 | Q41304 | Q43287,Germany | Kingdom of Prussia | Kingdom of Saxony | Prussia,Q1206012 | Q183 | Q27306 | Q41304 | Q43287,Germany | Kingdom of Prussia | Kingdom of Saxony | Prussia,birth_place | work_location,False
http://www.wikidata.org/entity/Q1304827,Q1304827,Johann Adrian Bolten,1742,germany,Germany,True,True,True,True,Q183,Germany,Q1206012 | Q183 | Q27306 | Q41304 | Q43287,Germany | Kingdom of Prussia | Kingdom of Saxony | Prussia,Q183,Germany,birth_place | death_place,False
http://www.wikidata.org/entity/Q1692346,Q1692346,Johann Andreas Christian Löhr,1764,germany,Germany,True,True,True,True,Q183,Germany,Q1206012 | Q183 | Q27306 | Q41304 | Q43287,Germany | Kingdom of Prussia | Kingdom of Saxony | Prussia,Q183 | Q27306,Germany | Kingdom of Prussia,birth_place | death_place,False
http://www.wikidata.org/entity/Q70342,Q70342,Johann Andreas Cramer,1723,germany,Germany,True,True,True,True,Q183,Germany,Q1206012 | Q183 | Q27306 | Q43287,Germany | Kingdom of Prussia | Kingdom of Saxony | Prussia,Q1206012 | Q183,Germany | Kingdom of Saxony,birth_place | death_place | work_location,False
http://www.wikidata.org/entity/Q55901717,Q55901717,Johann Andreas Engelbrecht,1733,germany,Germany,True,False,True,True,,,Q1206012 | Q183 | Q41304 | Q43287,Germany | Kingdom of Saxony | Prussia,Q1206012 | Q183 | Q41304 | Q43287,Germany | Kingdom of Saxony | Prussia,birth_place | death_place,False
http://www.wikidata.org/entity/Q1692351,Q1692351,Johann Andreas Grammlich,1689,germany,Germany,True,True,True,True,Q183,Germany,Q1206012 | Q183 | Q41304 | Q43287,Germany | Kingdom of Saxony | Prussia,Q1206012 | Q183 | Q41304 | Q43287,Germany | Kingdom of Saxony | Prussia,birth_place | death_place,False
http://www.wikidata.org/entity/Q1652220,Q1652220,Johann Andreas Karl Hildebrandt,1763,germany,Germany,True,True,True,True,Q183,Germany,Q183 | Q27306,Germany | Kingdom of Prussia,Q183 | Q27306,Germany | Kingdom of Prussia,birth_place | death_place,False
http://www.wikidata.org/entity/Q94781951,Q94781951,Johann Andreas Mayer,1705,germany,Germany,True,False,True,True,,,Q183,Germany,Q183,Germany,birth_place | death_place,False
http://www.wikidata.org/entity/Q895654,Q895654,Johann Andreas Rothe,1688,germany,Germany,True,True,False,False,Q183,Germany,,,,,,False
http://www.wikidata.org/entity/Q55913027,Q55913027,Johann Andreas Schachtner,1731,germany,Germany,True,True,True,True,Q183,Germany,Q183 | Q28513 | Q40 | Q41304,Austria | Austrian Empire | Germany | Kingdom of Saxony,Q183 | Q41304,Germany | Kingdom of Saxony,birth_place | death_place,False
http://www.wikidata.org/entity/Q1606615,Q1606615,Johann Andreas Sixt,1742,germany,Germany,True,True,True,True,Q183,Germany,Q1206012 | Q183 | Q41304,Germany | Kingdom of Saxony,Q1206012 | Q183 | Q41304,Germany | Kingdom of Saxony,birth_place | death_place,False
http://www.wikidata.org/entity/Q60840349,Q60840349,Johann Andreas von Wieland,1736,germany,Germany,True,False,True,True,,,Q153136 | Q28513,Austrian Empire | Habsburg monarchy,Q153136 | Q28513,Austrian Empire | Habsburg monarchy,birth_place,False
http://www.wikidata.org/entity/Q55856867,Q55856867,Johann Anton Arnold Möller,1732,germany,Germany,True,False,True,True,,,Q183 | Q38872,Germany | Holy Roman Empire,Q183 | Q38872,Germany | Holy Roman Empire,birth_place,False
http://www.wikidata.org/entity/Q55122716,Q55122716,Johann Anton Fahrenkrüger,1759,germany,Germany,True,False,True,True,,,Q1206012 | Q183 | Q41304 | Q43287,Germany | Kingdom of Saxony | Prussia,Q1206012 | Q183 | Q41304 | Q43287,Germany | Kingdom of Saxony | Prussia,birth_place | death_place,False
http://www.wikidata.org/entity/Q1692389,Q1692389,Johann Anton Friedrich Reil,1773,germany,Germany,True,True,True,True,Q183,Germany,Q1206012 | Q153136 | Q183 | Q27306 | Q28513 | Q40 | Q41304 | Q43287,Austria | Austrian Empire | Germany | Habsburg monarchy | Kingdom of Prussia | Kingdom of Saxony | Prussia,Q183 | Q27306 | Q41304 | Q43287,Germany | Kingdom of Prussia | Kingdom of Saxony | Prussia,birth_place | death_place,False
http://www.wikidata.org/entity/Q64063,Q64063,Johann Anton Leisewitz,1752,germany,Germany,True,False,True,True,,,Q1206012 | Q183 | Q27306 | Q38872 | Q41304 | Q43287,Germany | Holy Roman Empire | Kingdom of Prussia | Kingdom of Saxony | Prussia,Q1206012 | Q183 | Q27306 | Q38872 | Q43287,Germany | Holy Roman Empire | Kingdom of Prussia | Kingdom of Saxony | Prussia,birth_place | death_place,False
http://www.wikidata.org/entity/Q19506616,Q19506616,Johann Anton Rudolph Janssen,1767,germany,Germany,True,False,True,True,,,Q1206012 | Q183 | Q41304 | Q43287,Germany | Kingdom of Saxony | Prussia,Q1206012 | Q183 | Q41304 | Q43287,Germany | Kingdom of Saxony | Prussia,birth_place | death_place,False
http://www.wikidata.org/entity/Q1692343,Q1692343,Johann Anton Scholten,1723,germany,Germany,True,False,True,True,,,Q1206012 | Q183 | Q27306 | Q38872 | Q41304 | Q43287,Germany | Holy Roman Empire | Kingdom of Prussia | Kingdom of Saxony | Prussia,Q1206012 | Q183 | Q41304 | Q43287,Germany | Kingdom of Saxony | Prussia,birth_place | death_place,False
http://www.wikidata.org/entity/Q15455966,Q15455966,Johann Anton Strubberg,1696,germany,Germany,True,True,True,True,Q183,Germany,Q183 | Q27306,Germany | Kingdom of Prussia,Q183 | Q27306,Germany | Kingdom of Prussia,birth_place | death_place,False
http://www.wikidata.org/entity/Q55126709,Q55126709,Johann Anton Sulzer,1752,germany,Germany,True,False,True,True,,,Q1206012 | Q183,Germany | Kingdom of Saxony,Q183,Germany,birth_place | death_place,False
http://www.wikidata.org/entity/Q100730,Q100730,Johann Anton Trinius,1722,germany,Germany,True,False,True,True,,,Q1206012 | Q183 | Q27306 | Q38872 | Q41304 | Q43287,Germany | Holy Roman Empire | Kingdom of Prussia | Kingdom of Saxony | Prussia,Q183,Germany,birth_place | death_place,False
http://www.wikidata.org/entity/Q101361,Q101361,Johann Arnold Ebert,1723,germany,Germany,True,True,True,True,Q183,Germany,Q1206012 | Q183 | Q41304 | Q43287,Germany | Kingdom of Saxony | Prussia,Q1206012 | Q183 | Q41304 | Q43287,Germany | Kingdom of Saxony | Prussia,birth_place | death_place | work_location,False
http://www.wikidata.org/entity/Q4212517,Q4212517,Johann Arnold Kanne,1773,germany,Germany,True,True,True,True,Q183,Germany,Q1206012 | Q183 | Q27306 | Q41304 | Q43287,Germany | Kingdom of Prussia | Kingdom of Saxony | Prussia,Q183,Germany,birth_place | death_place,False
http://www.wikidata.org/entity/Q71211,Q71211,Johann August Apel,1771,germany,Germany,True,True,True,True,Q183,Germany,Q1206012 | Q183 | Q27306 | Q41304 | Q43287,Germany | Kingdom of Prussia | Kingdom of Saxony | Prussia,Q1206012 | Q183 | Q27306 | Q41304 | Q43287,Germany | Kingdom of Prussia | Kingdom of Saxony | Prussia,birth_place | death_place,False
http://www.wikidata.org/entity/Q16003127,Q16003127,Johann August Beyer,1730,germany,Germany,True,True,True,True,Q183,Germany,Q1206012 | Q183 | Q27306 | Q38872 | Q41304 | Q43287,Germany | Holy Roman Empire | Kingdom of Prussia | Kingdom of Saxony | Prussia,Q183 | Q27306,Germany | Kingdom of Prussia,birth_place | death_place | work_location,False
http://www.wikidata.org/entity/Q21549593,Q21549593,Johann August Christoph von Einem,1730,germany,Germany,True,False,True,True,,,Q1206012 | Q183 | Q27306 | Q38872 | Q41304 | Q43287,Germany | Holy Roman Empire | Kingdom of Prussia | Kingdom of Saxony | Prussia,Q183,Germany,birth_place | death_place,False
http://www.wikidata.org/entity/Q72076,Q72076,Johann August Ernesti,1707,germany,Germany,True,True,True,True,Q183,Germany,Q1206012 | Q183 | Q27306 | Q38872 | Q41304 | Q43287,Germany | Holy Roman Empire | Kingdom of Prussia | Kingdom of Saxony | Prussia,Q1206012 | Q183 | Q27306 | Q38872 | Q41304 | Q43287,Germany | Holy Roman Empire | Kingdom of Prussia | Kingdom of Saxony | Prussia,birth_place | death_place,False
http://www.wikidata.org/entity/Q1692448,Q1692448,Johann August Kriebel,1735,germany,Germany,True,True,True,True,Q183,Germany,Q1206012 | Q183 | Q27306 | Q38872 | Q43287,Germany | Holy Roman Empire | Kingdom of Prussia | Kingdom of Saxony | Prussia,Q1206012 | Q27306 | Q38872 | Q43287,Holy Roman Empire | Kingdom of Prussia | Kingdom of Saxony | Prussia,birth_place | death_place,False
http://www.wikidata.org/entity/Q1692451,Q1692451,Johann August Landvoigt,1715,germany,Germany,True,True,True,True,Q183,Germany,Q1206012 | Q183 | Q27306 | Q41304 | Q43287,Germany | Kingdom of Prussia | Kingdom of Saxony | Prussia,Q1206012 | Q183 | Q27306 | Q41304 | Q43287,Germany | Kingdom of Prussia | Kingdom of Saxony | Prussia,birth_place | death_place,False
http://www.wikidata.org/entity/Q1692462,Q1692462,Johann August Schlettwein,1731,germany,Germany,True,True,True,True,Q183,Germany,Q1206012 | Q183 | Q41304 | Q43287,Germany | Kingdom of Saxony | Prussia,Q183,Germany,birth_place | death_place | work_location,False
http://www.wikidata.org/entity/Q55127372,Q55127372,Johann August Weppen,1741,germany,Germany,True,False,True,True,,,Q183,Germany,Q183,Germany,birth_place | death_place,False
http://www.wikidata.org/entity/Q215989,Q215989,Johann August von Starck,1741,germany,Germany,True,False,True,True,,,Q1206012 | Q183 | Q41304 | Q43287,Germany | Kingdom of Saxony | Prussia,Q1206012 | Q183 | Q43287,Germany | Kingdom of Saxony | Prussia,birth_place | death_place,False
http://www.wikidata.org/entity/Q1692474,Q1692474,Johann Augustin Köselitz,1721,germany,Germany,True,True,True,True,Q183,Germany,Q183 | Q38872,Germany | Holy Roman Empire,Q183 | Q38872,Germany | Holy Roman Empire,birth_place | death_place,False
http://www.wikidata.org/entity/Q942414,Q942414,Johann Augustus Eberhard,1739,germany,Germany,True,True,True,True,Q27306,Kingdom of Prussia,Q1206012 | Q183 | Q27306 | Q38872 | Q41304 | Q43287,Germany | Holy Roman Empire | Kingdom of Prussia | Kingdom of Saxony | Prussia,Q183 | Q27306,Germany | Kingdom of Prussia,birth_place | death_place,False
http://www.wikidata.org/entity/Q94933277,Q94933277,Johann Ballbach,1757,germany,Germany,True,False,True,True,,,Q1206012 | Q183 | Q41304 | Q43287,Germany | Kingdom of Saxony | Prussia,Q1206012 | Q183 | Q41304 | Q43287,Germany | Kingdom of Saxony | Prussia,birth_place,False
