wikidata_id,name,candidate_affiliation,possible_place_role_count,mapped_place_role_count,checked_place_role_count,place_score_share,supporting_place_roles,supporting_places,support_token_ids,birth_place_support,death_place_support,residence_support,work_location_support
http://www.wikidata.org/entity/Q1344482,3rd Jebtsundamba Khutughtu,China,2,1,1,0.5,birth_place,bourg de Gaocheng (Q1094547),Q148,True,False,False,False
http://www.wikidata.org/entity/Q55233953,A. Flowerdew,British,2,2,2,1.0,birth_place | death_place,Bury St Edmunds (Q764754) | Whitton (Q5646803),Q145 | Q21,True,True,False,False
http://www.wikidata.org/entity/Q21406125,A.-M. Lafortelle,France,2,2,2,1.0,birth_place | death_place,Paris (Q90),Q142 | Q58296 | Q70972 | Q71084,True,True,False,False
http://www.wikidata.org/entity/Q255601,Aagje Deken,Dutch,2,2,2,1.0,birth_place | death_place,Amstelveen (Q9898) | La Haye (Q36600),Q170072 | Q29999 | Q55,True,True,False,False
http://www.wikidata.org/entity/Q255601,Aagje Deken,France,2,2,1,0.5,death_place,La Haye (Q36600),Q71084,False,True,False,False
http://www.wikidata.org/entity/Q255601,Aagje Deken,German,2,2,1,0.5,death_place,La Haye (Q36600),Q12548,False,True,False,False
http://www.wikidata.org/entity/Q255601,Aagje Deken,Low Countries,2,2,1,0.5,death_place,La Haye (Q36600),Q1031430,False,True,False,False
http://www.wikidata.org/entity/Q255601,Aagje Deken,Spanish,2,2,1,0.5,death_place,La Haye (Q36600),Q80702,False,True,False,False
http://www.wikidata.org/entity/Q74769,Aaron Halle-Wolfssohn,German,2,2,2,1.0,birth_place | death_place,Fürth (Q3075) | Halle-sur-Saale (Q2814),Q12548 | Q2415901 | Q55300 | Q7318,True,True,False,False
http://www.wikidata.org/entity/Q74769,Aaron Halle-Wolfssohn,Germany,2,2,2,1.0,birth_place | death_place,Fürth (Q3075) | Halle-sur-Saale (Q2814),Q1206012 | Q183 | Q27306 | Q41304 | Q43287,True,True,False,False
http://www.wikidata.org/entity/Q1647198,Aaron Hill,British,1,1,1,1.0,death_place,Londres (Q84),Q145 | Q161885 | Q174193 | Q179876 | Q21,False,True,False,False
http://www.wikidata.org/entity/Q4054386,Abbas Vesim Efendi,Ottoman,2,2,2,1.0,birth_place | death_place,Bursa (Q40738) | Istanbul (Q406),Q12560,True,True,False,False
http://www.wikidata.org/entity/Q83378444,Abbas al-Musawi al-Makki,Ottoman,2,1,1,0.5,birth_place,La Mecque (Q5806),Q12560,True,False,False,False
http://www.wikidata.org/entity/Q94692699,Abbé Libert,France,1,1,1,1.0,birth_place,Liège (Q3992),Q58296 | Q71084,True,False,False,False
http://www.wikidata.org/entity/Q94692699,Abbé Libert,German,1,1,1,1.0,birth_place,Liège (Q3992),Q12548,True,False,False,False
http://www.wikidata.org/entity/Q94692699,Abbé Libert,Low Countries,1,1,1,1.0,birth_place,Liège (Q3992),Q158835 | Q31,True,False,False,False
http://www.wikidata.org/entity/Q311480,Abbé Prévost,France,2,2,2,1.0,birth_place | death_place,Chantilly (Q126675) | Courteuil (Q777620) | Hesdin (Q467366),Q142,True,True,False,False
http://www.wikidata.org/entity/Q2820884,Abbé de La Marre,Czech,2,2,1,0.5,death_place,Bohême (Q39193),Q213,False,True,False,False
http://www.wikidata.org/entity/Q2820884,Abbé de La Marre,France,2,2,1,0.5,birth_place,Quimper (Q342),Q142,True,False,False,False
http://www.wikidata.org/entity/Q2820884,Abbé de La Marre,German,2,2,1,0.5,death_place,Bavière (Q980),Q7318,False,True,False,False
http://www.wikidata.org/entity/Q2820884,Abbé de La Marre,Germany,2,2,1,0.5,death_place,Bavière (Q980),Q1206012 | Q183 | Q41304,False,True,False,False
http://www.wikidata.org/entity/Q20410724,Abd al-Jalil al-Tabataba'i,Ottoman,2,2,2,1.0,birth_place | death_place,Bassorah (Q48195),Q12560,True,True,False,False
http://www.wikidata.org/entity/Q2820974,Abdelaziz Ben El Hadj Ibrahim Al Thaminy,France,2,2,2,1.0,birth_place | death_place,Ksar Beni Isguen (Q817274) | Ouargla (Q852469),Q142,True,True,False,False
http://www.wikidata.org/entity/Q136099578,Abdullah Ahıskavi,Ottoman,2,2,1,0.5,death_place,Istanbul (Q406),Q12560,False,True,False,False
http://www.wikidata.org/entity/Q136099578,Abdullah Ahıskavi,Russian,2,2,1,0.5,birth_place,Derbent (Q131416),Q139319 | Q15180 | Q159 | Q186096 | Q34266,True,False,False,False
http://www.wikidata.org/entity/Q12223377,Abdullah Al-Shabrawi,Egyptian,2,2,2,1.0,birth_place | death_place,Le Caire (Q85) | Égypte (Q79),Q79,True,True,False,False
http://www.wikidata.org/entity/Q12223377,Abdullah Al-Shabrawi,Ottoman,2,2,1,0.5,death_place,Le Caire (Q85),Q12560 | Q491507,False,True,False,False
http://www.wikidata.org/entity/Q136192500,Abdullah Hadimi,Ottoman,2,2,2,1.0,birth_place | death_place,Konya (Q79857),Q12560,True,True,False,False
http://www.wikidata.org/entity/Q4666214,Abdulvehab Ilhamija,Germany,2,2,2,1.0,birth_place | death_place,Travnik (Q159818) | Žepče (Q393860),Q28513,True,True,False,False
http://www.wikidata.org/entity/Q4666214,Abdulvehab Ilhamija,Ottoman,2,2,2,1.0,birth_place | death_place,Travnik (Q159818) | Žepče (Q393860),Q12560,True,True,False,False
http://www.wikidata.org/entity/Q12526388,Abdurahim Nizoriy,China,2,2,2,1.0,birth_place | death_place,Kachgar (Q170521) | Tourfan (Q868527),Q13426199 | Q148 | Q8733,True,True,False,False
http://www.wikidata.org/entity/Q85090196,Abdurrahman Alaidaroos,Egyptian,2,1,1,0.5,death_place,Le Caire (Q85),Q79,False,True,False,False
http://www.wikidata.org/entity/Q85090196,Abdurrahman Alaidaroos,Ottoman,2,1,1,0.5,death_place,Le Caire (Q85),Q12560 | Q491507,False,True,False,False
http://www.wikidata.org/entity/Q6035083,Abdurrahman Esref,Ottoman,2,2,2,1.0,birth_place | death_place,Istanbul (Q406),Q12560,True,True,False,False
http://www.wikidata.org/entity/Q8013268,Abdurrahman aga Shair,Russian,2,2,2,1.0,birth_place | death_place,Xanlıqlar (Q4495504),Q139319 | Q15180 | Q34266,True,True,False,False
http://www.wikidata.org/entity/Q136192504,Abdülkadir Gedikzade,Ottoman,2,2,2,1.0,birth_place | death_place,Médine (Q35484) | Naplouse (Q214178),Q12560,True,True,False,False
http://www.wikidata.org/entity/Q136147740,Abdürrahim Dede,Ottoman,2,2,2,1.0,birth_place | death_place,Istanbul (Q406) | Üsküdar (Q326339),Q12560,True,True,False,False
http://www.wikidata.org/entity/Q121767950,Abdürrezzak Nevres,Ottoman,2,1,1,0.5,death_place,Bursa (Q40738),Q12560,False,True,False,False
http://www.wikidata.org/entity/Q4951314,Abela Gullbransson,Danish,2,2,2,1.0,birth_place | death_place,Varberg (Q21168),Q35,True,True,False,False
http://www.wikidata.org/entity/Q4951314,Abela Gullbransson,Swedish,2,2,2,1.0,birth_place | death_place,Varberg (Q21168),Q34,True,True,False,False
http://www.wikidata.org/entity/Q15723641,Abhimanyu Samanta Singhara,British,1,1,1,1.0,birth_place,district de Jajpur (Q2087771),Q129286 | Q2001966,True,False,False,False
http://www.wikidata.org/entity/Q15723641,Abhimanyu Samanta Singhara,South Asian,1,1,1,1.0,birth_place,district de Jajpur (Q2087771),Q668,True,False,False,False
http://www.wikidata.org/entity/Q4667621,Abiel Abbot,Anglophone,1,1,1,1.0,birth_place,Andover (Q370619),Q30,True,False,False,False
http://www.wikidata.org/entity/Q4667621,Abiel Abbot,British,1,1,1,1.0,birth_place,Andover (Q370619),Q179997,True,False,False,False
http://www.wikidata.org/entity/Q4667626,Abiel Holmes,Anglophone,2,2,2,1.0,birth_place | death_place,Cambridge (Q49111) | Woodstock (Q2446178),Q30,True,True,False,False
http://www.wikidata.org/entity/Q4667626,Abiel Holmes,British,2,2,1,0.5,death_place,Cambridge (Q49111),Q179997,False,True,False,False
http://www.wikidata.org/entity/Q206191,Abigail Adams,Anglophone,3,3,3,1.0,birth_place | death_place | residence,John Quincy Adams Birthplace (Q14715643) | Quincy (Q49143) | Weymouth (Q54195),Q30,True,True,True,False
http://www.wikidata.org/entity/Q29643548,Abigail Franks,British,1,1,1,1.0,birth_place,Londres (Q84),Q145 | Q161885 | Q174193 | Q179876 | Q21,True,False,False,False
http://www.wikidata.org/entity/Q18756558,Abigail Gawthern,British,1,1,1,1.0,death_place,Nottingham (Q41262),Q145 | Q21,False,True,False,False
http://www.wikidata.org/entity/Q5541955,Abraham Achrenius,France,3,3,1,0.3333,work_location,Esse (Q378106),Q142,False,False,False,True
http://www.wikidata.org/entity/Q5541955,Abraham Achrenius,Russian,3,3,3,1.0,birth_place | death_place | work_location,Nousiainen (Q1017104) | Somero (Q939727) | Turku (Q38511),Q139319 | Q2305208 | Q34266,True,True,False,True
http://www.wikidata.org/entity/Q5541955,Abraham Achrenius,Swedish,3,3,3,1.0,birth_place | death_place | work_location,Nousiainen (Q1017104) | Somero (Q939727) | Turku (Q38511),Q34,True,True,False,True
http://www.wikidata.org/entity/Q47536197,Abraham Bishop,Anglophone,1,1,1,1.0,birth_place,New Haven (Q49145),Q30,True,False,False,False
http://www.wikidata.org/entity/Q47536197,Abraham Bishop,British,1,1,1,1.0,birth_place,New Haven (Q49145),Q179997,True,False,False,False
http://www.wikidata.org/entity/Q16204742,Abraham Booth,British,2,2,2,1.0,birth_place | death_place,Blackwell (Q9174153) | Londres (Q84),Q145 | Q161885 | Q174193 | Q179876 | Q21,True,True,False,False
http://www.wikidata.org/entity/Q4669279,Abraham De Vries,Dutch,3,3,3,1.0,birth_place | death_place | work_location,Amsterdam (Q727) | Haarlem (Q9920) | Leyde (Q43631) | Nimègue (Q13188714),Q15864 | Q170072 | Q29999 | Q55,True,True,False,True
http://www.wikidata.org/entity/Q4669279,Abraham De Vries,France,3,3,1,0.3333,birth_place,Amsterdam (Q727),Q142,True,False,False,False
http://www.wikidata.org/entity/Q4669279,Abraham De Vries,German,3,3,3,1.0,birth_place | death_place | work_location,Amsterdam (Q727) | Haarlem (Q9920) | Leyde (Q43631),Q12548,True,True,False,True
http://www.wikidata.org/entity/Q4669279,Abraham De Vries,Low Countries,3,3,1,0.3333,birth_place,Amsterdam (Q727),Q1031430,True,False,False,False
http://www.wikidata.org/entity/Q2221432,Abraham Ferwerda,Dutch,2,2,2,1.0,birth_place | death_place,Leuvarde (Q25390),Q170072 | Q29999 | Q55,True,True,False,False
http://www.wikidata.org/entity/Q2221432,Abraham Ferwerda,Low Countries,2,2,2,1.0,birth_place | death_place,Leuvarde (Q25390),Q1031430,True,True,False,False
http://www.wikidata.org/entity/Q61813,Abraham Gotthelf Kästner,German,4,4,3,0.75,birth_place | death_place | work_location,Göttingen (Q3033) | Leipzig (Q2079),Q164079 | Q2415901 | Q55300 | Q7318,True,True,False,True
http://www.wikidata.org/entity/Q61813,Abraham Gotthelf Kästner,Germany,4,4,4,1.0,birth_place | death_place | residence | work_location,Allemagne (Q183) | Göttingen (Q3033) | Leipzig (Q2079),Q1206012 | Q183 | Q27306 | Q41304 | Q43287,True,True,True,True
http://www.wikidata.org/entity/Q106806849,Abraham Groenewoud,Dutch,3,3,3,1.0,birth_place | death_place | residence,Broek (Q2127947) | Zuiderwoude (Q3576261),Q55,True,True,True,False
http://www.wikidata.org/entity/Q21543042,Abraham Gronov,Dutch,2,2,2,1.0,birth_place | death_place,Leyde (Q43631),Q170072 | Q29999 | Q55,True,True,False,False
http://www.wikidata.org/entity/Q21543042,Abraham Gronov,German,2,2,2,1.0,birth_place | death_place,Leyde (Q43631),Q12548,True,True,False,False
http://www.wikidata.org/entity/Q5818751,Abraham Hülphers,Swedish,2,2,2,1.0,birth_place | death_place,Västerås domkyrkoförsamling (Q10718088),Q34,True,True,False,False
http://www.wikidata.org/entity/Q4668923,Abraham Isaac Castello,Italian,2,2,2,1.0,birth_place | death_place,Ancône (Q3415) | Livourne (Q6761),Q170174 | Q38,True,True,False,False
http://www.wikidata.org/entity/Q5897880,Abraham Kall,Danish,1,1,1,1.0,birth_place,Copenhague (Q1748),Q35 | Q756617,True,False,False,False
http://www.wikidata.org/entity/Q29044569,Abraham Kutter,German,1,1,1,1.0,birth_place,Ravensbourg (Q6832),Q12548 | Q159631,True,False,False,False
http://www.wikidata.org/entity/Q29044569,Abraham Kutter,Germany,1,1,1,1.0,birth_place,Ravensbourg (Q6832),Q1206012 | Q183,True,False,False,False
http://www.wikidata.org/entity/Q26719533,Abraham Louis Barbaz,Dutch,1,1,1,1.0,birth_place,Amsterdam (Q727),Q15864 | Q170072 | Q29999 | Q55,True,False,False,False
http://www.wikidata.org/entity/Q26719533,Abraham Louis Barbaz,France,1,1,1,1.0,birth_place,Amsterdam (Q727),Q142,True,False,False,False
http://www.wikidata.org/entity/Q26719533,Abraham Louis Barbaz,German,1,1,1,1.0,birth_place,Amsterdam (Q727),Q12548,True,False,False,False
http://www.wikidata.org/entity/Q26719533,Abraham Louis Barbaz,Low Countries,1,1,1,1.0,birth_place,Amsterdam (Q727),Q1031430,True,False,False,False
http://www.wikidata.org/entity/Q330248,Abraham Ludwig Michell,German,2,2,1,0.5,death_place,Berlin (Q64),Q55300 | Q7318,False,True,False,False
http://www.wikidata.org/entity/Q330248,Abraham Ludwig Michell,Germany,2,2,1,0.5,death_place,Berlin (Q64),Q1206012 | Q183 | Q27306 | Q41304 | Q43287,False,True,False,False
http://www.wikidata.org/entity/Q330248,Abraham Ludwig Michell,Swiss,2,2,1,0.5,birth_place,Vevey (Q68160),Q39,True,False,False,False
http://www.wikidata.org/entity/Q330454,Abraham Niclas Edelcrantz,Russian,3,3,2,0.6667,birth_place | work_location,Turku (Q38511),Q139319 | Q2305208 | Q34266,True,False,False,True
http://www.wikidata.org/entity/Q330454,Abraham Niclas Edelcrantz,Swedish,3,3,3,1.0,birth_place | death_place | work_location,Stockholm (Q1754) | Turku (Q38511) | paroisse Klara (Q10546040),Q34,True,True,False,True
http://www.wikidata.org/entity/Q4669209,Abraham Trebitsch,Austrian/Habsburg,2,2,1,0.5,birth_place,Třebíč (Q270704),Q131964,True,False,False,False
http://www.wikidata.org/entity/Q4669209,Abraham Trebitsch,Czech,2,2,2,1.0,birth_place | death_place,Mikulov (Q682544) | Třebíč (Q270704),Q213 | Q42585,True,True,False,False
http://www.wikidata.org/entity/Q4669209,Abraham Trebitsch,Czech/Slovak,2,2,1,0.5,birth_place,Třebíč (Q270704),Q33946,True,False,False,False
http://www.wikidata.org/entity/Q4669209,Abraham Trebitsch,Germany,2,2,1,0.5,birth_place,Třebíč (Q270704),Q28513,True,False,False,False
http://www.wikidata.org/entity/Q2821859,Abraham Tucker,British,1,1,1,1.0,birth_place,Londres (Q84),Q145 | Q161885 | Q174193 | Q179876 | Q21,True,False,False,False
http://www.wikidata.org/entity/Q102752,Abraham Wieling,Dutch,2,2,1,0.5,death_place,Utrecht (Q39297398),Q55,False,True,False,False
http://www.wikidata.org/entity/Q102752,Abraham Wieling,Germany,2,2,1,0.5,birth_place,Hamm (Q2880),Q183 | Q27306,True,False,False,False
http://www.wikidata.org/entity/Q102752,Abraham Wieling,Low Countries,2,2,1,0.5,death_place,Utrecht (Q39297398),Q1031430,False,True,False,False
http://www.wikidata.org/entity/Q28361501,Abraham Williams,British,1,1,1,1.0,birth_place,Q1638504 (Q1638504),Q145 | Q161885 | Q174193 | Q179876,True,False,False,False
http://www.wikidata.org/entity/Q2909560,Abraham ben Jehiel Michal Danzig,German,2,2,1,0.5,birth_place,Gdańsk (Q1792),Q55300,True,False,False,False
http://www.wikidata.org/entity/Q2909560,Abraham ben Jehiel Michal Danzig,Germany,2,2,1,0.5,birth_place,Gdańsk (Q1792),Q1206012 | Q27306,True,False,False,False
http://www.wikidata.org/entity/Q2909560,Abraham ben Jehiel Michal Danzig,Lithuanian,2,2,1,0.5,death_place,Vilnius (Q216),Q37,False,True,False,False
http://www.wikidata.org/entity/Q2909560,Abraham ben Jehiel Michal Danzig,Polish,2,2,2,1.0,birth_place | death_place,Gdańsk (Q1792) | Vilnius (Q216),Q172107 | Q36,True,True,False,False
http://www.wikidata.org/entity/Q2909560,Abraham ben Jehiel Michal Danzig,Russian,2,2,1,0.5,death_place,Vilnius (Q216),Q15180 | Q34266,False,True,False,False
http://www.wikidata.org/entity/Q4669276,Abraham de Haen,Dutch,3,3,3,1.0,birth_place | death_place | work_location,Amsterdam (Q727) | Warmond (Q1615421),Q15864 | Q170072 | Q29999 | Q55,True,True,False,True
http://www.wikidata.org/entity/Q4669276,Abraham de Haen,France,3,3,3,1.0,birth_place | death_place | work_location,Amsterdam (Q727),Q142,True,True,False,True
http://www.wikidata.org/entity/Q4669276,Abraham de Haen,German,3,3,3,1.0,birth_place | death_place | work_location,Amsterdam (Q727),Q12548,True,True,False,True
http://www.wikidata.org/entity/Q4669276,Abraham de Haen,Low Countries,3,3,3,1.0,birth_place | death_place | work_location,Amsterdam (Q727),Q1031430,True,True,False,True
http://www.wikidata.org/entity/Q330879,Abraham von Humbert,German,3,3,3,1.0,birth_place | death_place | work_location,Berlin (Q64) | Klaipėda (Q776965) | Kostrzyn nad Odrą (Q156837),Q55300 | Q7318,True,True,False,True
http://www.wikidata.org/entity/Q330879,Abraham von Humbert,Germany,3,3,3,1.0,birth_place | death_place | work_location,Berlin (Q64) | Klaipėda (Q776965) | Kostrzyn nad Odrą (Q156837) | Szczecin (Q393),Q1206012 | Q183 | Q27306 | Q41304 | Q43287,True,True,False,True
http://www.wikidata.org/entity/Q330879,Abraham von Humbert,Lithuanian,3,3,1,0.3333,work_location,Klaipėda (Q776965),Q37,False,False,False,True
http://www.wikidata.org/entity/Q330879,Abraham von Humbert,Polish,3,3,1,0.3333,work_location,Kostrzyn nad Odrą (Q156837) | Szczecin (Q393),Q36,False,False,False,True
http://www.wikidata.org/entity/Q330879,Abraham von Humbert,Russian,3,3,1,0.3333,work_location,Klaipėda (Q776965),Q15180 | Q34266,False,False,False,True
http://www.wikidata.org/entity/Q42279499,Abu-'l-Barakāt ʿAbdallāh Ibn-Ḥusain as- Suwaidī,Ottoman,2,2,2,1.0,birth_place | death_place,Bagdad (Q1530),Q12560,True,True,False,False
http://www.wikidata.org/entity/Q94838274,Achille Crispi,Italian,1,1,1,1.0,death_place,Ferrare (Q13362),Q170174 | Q38,False,True,False,False
http://www.wikidata.org/entity/Q55127712,Achilles Wirz,Swiss,1,1,1,1.0,birth_place,Bâle (Q78),Q39,True,False,False,False
http://www.wikidata.org/entity/Q12626532,Adam Alojzij Baričević,Germany,2,1,1,0.5,birth_place,Zagreb (Q1435),Q153136 | Q28513,True,False,False,False
http://www.wikidata.org/entity/Q348736,Adam Benedict Spitzner,Germany,2,2,2,1.0,birth_place | death_place,Langenreinsdorf (Q1722140),Q183,True,True,False,False
http://www.wikidata.org/entity/Q112501998,Adam Besnecker,Austrian/Habsburg,1,1,1,1.0,birth_place,Cheb (Q193719),Q131964,True,False,False,False
http://www.wikidata.org/entity/Q112501998,Adam Besnecker,Czech,1,1,1,1.0,birth_place,Cheb (Q193719),Q213 | Q42585,True,False,False,False
http://www.wikidata.org/entity/Q112501998,Adam Besnecker,Czech/Slovak,1,1,1,1.0,birth_place,Cheb (Q193719),Q33946,True,False,False,False
http://www.wikidata.org/entity/Q112501998,Adam Besnecker,German,1,1,1,1.0,birth_place,Cheb (Q193719),Q7318,True,False,False,False
http://www.wikidata.org/entity/Q112501998,Adam Besnecker,Germany,1,1,1,1.0,birth_place,Cheb (Q193719),Q28513,True,False,False,False
http://www.wikidata.org/entity/Q99592,Adam Brand,France,1,1,1,1.0,birth_place,Lübeck (Q2843),Q142 | Q71084,True,False,False,False
http://www.wikidata.org/entity/Q99592,Adam Brand,German,1,1,1,1.0,birth_place,Lübeck (Q2843),Q12548 | Q55300 | Q7318,True,False,False,False
http://www.wikidata.org/entity/Q99592,Adam Brand,Germany,1,1,1,1.0,birth_place,Lübeck (Q2843),Q1206012 | Q183 | Q27306 | Q41304 | Q43287,True,False,False,False
http://www.wikidata.org/entity/Q348861,Adam Brendel,German,3,3,2,0.6667,death_place | work_location,Wittemberg (Q6837),Q55300,False,True,False,True
http://www.wikidata.org/entity/Q348861,Adam Brendel,Germany,3,3,3,1.0,birth_place | death_place | work_location,Hof-sur-Saale (Q6938) | Wittemberg (Q6837),Q1206012 | Q183 | Q38872,True,True,False,True
http://www.wikidata.org/entity/Q482197,Adam Chalupka,Czech/Slovak,2,2,1,0.5,birth_place,Partizánska Ľupča (Q1091734),Q33946,True,False,False,False
http://www.wikidata.org/entity/Q482197,Adam Chalupka,Slovak,2,2,2,1.0,birth_place | death_place,Horná Lehota (district Brezno) (Q999486) | Partizánska Ľupča (Q1091734),Q214,True,True,False,False
http://www.wikidata.org/entity/Q342889,Adam Czartoryski,France,4,4,2,0.5,death_place | work_location,Montfermeil (Q237367) | Paris (Q90),Q142 | Q58296 | Q70972 | Q71084,False,True,False,True
http://www.wikidata.org/entity/Q342889,Adam Czartoryski,Germany,4,4,2,0.5,birth_place | work_location,Varsovie (Q270),Q27306,True,False,False,True
http://www.wikidata.org/entity/Q342889,Adam Czartoryski,Polish,4,4,2,0.5,birth_place | work_location,Varsovie (Q270),Q172107 | Q221457 | Q36,True,False,False,True
http://www.wikidata.org/entity/Q342889,Adam Czartoryski,Russian,4,4,3,0.75,birth_place | residence | work_location,Saint-Pétersbourg (Q656) | Varsovie (Q270),Q139319 | Q15180 | Q159 | Q186096 | Q2305208 | Q34266,True,False,True,True
http://www.wikidata.org/entity/Q95548,Adam Elias von Siebold,German,2,2,1,0.5,death_place,Berlin (Q64),Q55300 | Q7318,False,True,False,False
http://www.wikidata.org/entity/Q95548,Adam Elias von Siebold,Germany,2,2,2,1.0,birth_place | death_place,Berlin (Q64) | Wurtzbourg (Q2999),Q1206012 | Q183 | Q27306 | Q41304 | Q43287,True,True,False,False
http://www.wikidata.org/entity/Q183094,Adam Ferguson,British,2,2,2,1.0,birth_place | death_place,Logierait (Q3776669) | St Andrews (Q207736),Q145 | Q161885 | Q174193 | Q22,True,True,False,False
http://www.wikidata.org/entity/Q349372,Adam František Kollár,Austrian/Habsburg,3,3,1,0.3333,death_place,Vienne (Q1741),Q131964,False,True,False,False
http://www.wikidata.org/entity/Q349372,Adam František Kollár,Czech/Slovak,3,3,1,0.3333,birth_place,Terchová (Q932854),Q33946,True,False,False,False
http://www.wikidata.org/entity/Q349372,Adam František Kollár,German,3,3,1,0.3333,death_place,Vienne (Q1741),Q7318,False,True,False,False
http://www.wikidata.org/entity/Q349372,Adam František Kollár,Germany,3,3,2,0.6667,death_place | work_location,Monarchie de Habsbourg (Q153136) | Vienne (Q1741),Q153136 | Q28513 | Q40,False,True,False,True
http://www.wikidata.org/entity/Q349372,Adam František Kollár,Slovak,3,3,1,0.3333,birth_place,Terchová (Q932854),Q214,True,False,False,False
http://www.wikidata.org/entity/Q24259181,Adam Friedrich Geisler,Germany,1,1,1,1.0,birth_place,Rehmsdorf (Q2138998),Q183,True,False,False,False
http://www.wikidata.org/entity/Q55123604,Adam Friedrich Gotthelf Baumgärtner,German,2,2,2,1.0,birth_place | death_place,Leipzig (Q2079) | Schneeberg (Q57941),Q55300 | Q7318,True,True,False,False
http://www.wikidata.org/entity/Q55123604,Adam Friedrich Gotthelf Baumgärtner,Germany,2,2,2,1.0,birth_place | death_place,Leipzig (Q2079) | Schneeberg (Q57941),Q1206012 | Q183 | Q27306 | Q41304,True,True,False,False
http://www.wikidata.org/entity/Q349416,Adam Friedrich Koch,Germany,2,2,2,1.0,birth_place | death_place,Balingen (Q16015) | Böblingen (Q6931),Q183,True,True,False,False
http://www.wikidata.org/entity/Q349537,Adam Gottfried Uhlich,German,2,2,1,0.5,death_place,Francfort-sur-le-Main (Q1794),Q12548 | Q2415901 | Q7318,False,True,False,False
http://www.wikidata.org/entity/Q349537,Adam Gottfried Uhlich,Germany,2,2,2,1.0,birth_place | death_place,Elsterwerda (Q584473) | Francfort-sur-le-Main (Q1794),Q1206012 | Q183 | Q27306 | Q41304,True,True,False,False
http://www.wikidata.org/entity/Q87722431,Adam Gottlieb Weigen,Germany,2,2,2,1.0,birth_place | death_place,Leonberg (Q7010) | Waiblingen (Q4140),Q183,True,True,False,False
http://www.wikidata.org/entity/Q12300516,Adam Gottlob Detlev von Moltke,Danish,2,2,1,0.5,birth_place,Odense (Q25331),Q35,True,False,False,False
http://www.wikidata.org/entity/Q12300516,Adam Gottlob Detlev von Moltke,France,2,2,1,0.5,death_place,Lübeck (Q2843),Q142 | Q71084,False,True,False,False
http://www.wikidata.org/entity/Q12300516,Adam Gottlob Detlev von Moltke,German,2,2,1,0.5,death_place,Lübeck (Q2843),Q12548 | Q55300 | Q7318,False,True,False,False
http://www.wikidata.org/entity/Q12300516,Adam Gottlob Detlev von Moltke,Germany,2,2,1,0.5,death_place,Lübeck (Q2843),Q1206012 | Q183 | Q27306 | Q41304 | Q43287,False,True,False,False
http://www.wikidata.org/entity/Q161615,Adam Gottlob Schirach,Germany,2,2,2,1.0,birth_place | death_place,Kleinbautzen (Q160625) | Nostitz (Q160158),Q1206012 | Q183,True,True,False,False
http://www.wikidata.org/entity/Q349948,Adam Kazimierz Czartoryski,German,2,2,1,0.5,birth_place,Gdańsk (Q1792),Q55300,True,False,False,False
http://www.wikidata.org/entity/Q349948,Adam Kazimierz Czartoryski,Germany,2,2,1,0.5,birth_place,Gdańsk (Q1792),Q1206012 | Q27306,True,False,False,False
http://www.wikidata.org/entity/Q349948,Adam Kazimierz Czartoryski,Polish,2,2,2,1.0,birth_place | death_place,Gdańsk (Q1792) | Sieniawa (Q377994),Q172107 | Q36,True,True,False,False
http://www.wikidata.org/entity/Q9140608,Adam Labecki,Germany,1,1,1,1.0,death_place,Varsovie (Q270),Q27306,False,True,False,False
http://www.wikidata.org/entity/Q9140608,Adam Labecki,Polish,1,1,1,1.0,death_place,Varsovie (Q270),Q172107 | Q221457 | Q36,False,True,False,False
http://www.wikidata.org/entity/Q9140608,Adam Labecki,Russian,1,1,1,1.0,death_place,Varsovie (Q270),Q34266,False,True,False,False
http://www.wikidata.org/entity/Q9139955,Adam Malczewski,German,1,1,1,1.0,death_place,Poznań (Q268),Q7318,False,True,False,False
http://www.wikidata.org/entity/Q9139955,Adam Malczewski,Germany,1,1,1,1.0,death_place,Poznań (Q268),Q27306 | Q38872,False,True,False,False
http://www.wikidata.org/entity/Q9139955,Adam Malczewski,Polish,1,1,1,1.0,death_place,Poznań (Q268),Q36,False,True,False,False
http://www.wikidata.org/entity/Q95283934,Adam Powstański,Polish,2,2,1,0.5,birth_place,Drohiczyn (Q769631),Q36,True,False,False,False
http://www.wikidata.org/entity/Q95283934,Adam Powstański,Russian,2,2,1,0.5,death_place,ouïezd de Belostok (Q4082814),Q139319 | Q15180 | Q34266,False,True,False,False
http://www.wikidata.org/entity/Q97042836,Adam Siemaszko,Lithuanian,2,2,1,0.5,death_place,Vilnius (Q216),Q37,False,True,False,False
http://www.wikidata.org/entity/Q97042836,Adam Siemaszko,Polish,2,2,2,1.0,birth_place | death_place,Vilnius (Q216) | voïvodie de Wilno (Q2347932),Q172107 | Q36,True,True,False,False
http://www.wikidata.org/entity/Q97042836,Adam Siemaszko,Russian,2,2,1,0.5,death_place,Vilnius (Q216),Q15180 | Q34266,False,True,False,False
http://www.wikidata.org/entity/Q9381,Adam Smith,British,3,3,3,1.0,birth_place | death_place | work_location,Kirkcaldy (Q691685) | Écosse (Q22) | Édimbourg (Q23436),Q145 | Q161885 | Q174193 | Q22 | Q230791,True,True,False,True
