wikidata_id,context_count,context_slice_ids,context_labels,citizenship_contexts,place_contexts,birth_place_contexts,name,birth_year,gender_category,occupation_labels,wikipedia_sitelink_count,missing_country_of_citizenship,low_evidence_affiliation,multi_context_type,notes
http://www.wikidata.org/entity/Q12300516,2,france | germany,France | Germany,Germany,France | Germany,,Adam Gottlob Detlev von Moltke,1765,male,agriculteur ou agricultrice | juriste-poète | poète ou poétesse | écrivain ou écrivaine,2,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q16329078,2,france | germany,France | Germany,,France | Germany,,Agapios Landos,1700,male,auteur | moine ou moniale | poète ou poétesse,2,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q23034662,2,france | germany,France | Germany,,France | Germany,,Andrea Brigenti,1680,male,poète ou poétesse | précepteur | séminariste catholique,2,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q90106,2,france | germany,France | Germany,Germany,France | Germany,Germany,Andreas von Riedel,1748,male,personnalité politique | écrivain ou écrivaine,2,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q114132,2,france | germany,France | Germany,France,France | Germany,Germany,Anton-Joseph Dorsch,1758,male,haut fonctionnaire ou haute fonctionnaire | personnalité politique | philosophe | professeur d'université | révolutionnaire | théologien ou théologienne | écrivain ou écrivaine,2,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q2857398,2,france | germany,France | Germany,,France | Germany,France | Germany,Antonio Piazza,1742,male,dramaturge | journaliste | librettiste | romancier ou romancière | écrivain ou écrivaine,2,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q2871258,2,france | germany,France | Germany,France,France | Germany,Germany,Auguste Lamey,1772,male,dramaturge | magistrat ou magistrate | poète ou poétesse,2,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q25621849,2,france | germany,France | Germany,,France | Germany,France | Germany,Bernhard Gottfried Bueren,1771,male,écrivain ou écrivaine,2,True,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q94506634,2,france | germany,France | Germany,,France | Germany,France | Germany,Carlo Belli,1742,male,poète ou poétesse | traducteur ou traductrice | écrivain ou écrivaine,2,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q762259,2,france | germany,France | Germany,,France | Germany,France | Germany,Charles Auguste Guillaume de Weissenbruch,1744,male,écrivain ou écrivaine,2,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q2961027,2,france | germany,France | Germany,France,France | Germany,France | Germany,Charlotte de Bournon,1753,female,écrivain ou écrivaine,2,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q98274,2,france | germany,France | Germany,Germany,France | Germany,France | Germany,Christian Herrgen,1765,male,minéralogiste | professeur d'université | traducteur ou traductrice | écrivain ou écrivaine,2,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q109898,2,france | germany,France | Germany,Germany,France | Germany,France | Germany,Christian Ulrich Grupen,1692,male,juriste | personnalité politique | écrivain ou écrivaine,2,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q1084581,2,france | germany,France | Germany,Germany,France | Germany,France | Germany,Christoph Bernhard Verspoell,1743,male,prêtre catholique | psalmiste | publiciste,2,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q2976705,2,france | germany,France | Germany,France,France | Germany,France | Germany,Claude-François de Lezay-Marnésia,1735,male,agriculteur ou agricultrice | encyclopédiste | militaire | personnalité politique | poète ou poétesse | écrivain ou écrivaine,2,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q1099879,2,france | germany,France | Germany,,France | Germany,France | Germany,Clemens August Theodor Josef von Nagel zur Loburg,1748,male,officier | poète ou poétesse | seigneur,2,True,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q97841,2,france | germany,France | Germany,Germany,France | Germany,Germany,Conrad Engelbert Oelsner,1764,male,journaliste | philosophe | écrivain ou écrivaine,2,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q16392760,2,france | germany,France | Germany,,France | Germany,,Emmanuele Ciakciak,1770,male,clerc | poète ou poétesse | traducteur ou traductrice | écrivain ou écrivaine,2,True,True,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q1341775,2,france | germany,France | Germany,Germany,France | Germany,France | Germany,Engel Christine Westphalen,1758,female,poète ou poétesse | écrivain ou écrivaine,2,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q3080975,2,france | germany,France | Germany,,France | Germany,France | Germany,Francesco Gritti,1740,male,poète ou poétesse | traducteur ou traductrice,2,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q23775107,2,france | germany,France | Germany,,France | Germany,,Franz Xaver Huber,1755,male,dramaturge | journaliste | librettiste | écrivain ou écrivaine,2,True,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q26421582,2,france | germany,France | Germany,France,France | Germany,France | Germany,François-Germain La Fermière,1737,male,bibliothécaire | librettiste | écrivain ou écrivaine,2,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q3083432,2,france | germany,France | Germany,France,France | Germany,France,François-Joseph Desbillons,1711,male,poète ou poétesse | prêtre | écrivain ou écrivaine,2,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q1458432,2,france | germany,France | Germany,Germany,France | Germany,France | Germany,Friedrich Bernhard Wickede,1748,male,écrivain ou écrivaine,2,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q1460077,2,france | germany,France | Germany,Germany,France | Germany,France | Germany,Friedrich Johann Lorenz Meyer,1760,male,défenseur | écrivain ou écrivaine,2,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q16471530,2,france | germany,France | Germany,Germany,France | Germany,Germany,Friedrich Ludwig Schmidt,1772,male,acteur ou actrice | acteur ou actrice de théâtre | dramaturge | metteur ou metteuse en scène,2,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q1461662,2,france | germany,France | Germany,Germany,France | Germany,Germany,Friedrich Rassmann,1772,male,spécialiste de la littérature | écrivain ou écrivaine,2,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q1460710,2,france | germany,France | Germany,,France | Germany,Germany,Frédéric Lehné,1771,male,historien ou historienne | poète ou poétesse,2,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q3089543,2,france | germany,France | Germany,France,France | Germany,France | Germany,Frédéric-Rodolphe Saltzmann,1749,male,écrivain ou écrivaine,2,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q1511247,2,france | germany,France | Germany,Germany,France | Germany,Germany,Gerhard Anton Halem,1752,male,fonctionnaire | juriste | juriste-poète | poète ou poétesse | écrivain ou écrivaine,2,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q1513799,2,france | germany,France | Germany,France,France | Germany,France,Germain Hyacinthe Romance de Mesmon,1745,male,diplomate | journaliste | publiciste | soldat | écrivain ou écrivaine,2,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q11924258,2,france | germany,France | Germany,,France | Germany,France | Germany,Giovanni Battista Giuseppe Biancolini,1697,male,historien ou historienne | marchand ou marchande | écrivain ou écrivaine | érudit,2,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q3766919,2,france | germany,France | Germany,,France | Germany,France | Germany,Giovanni Cadonici,1705,male,historien ou historienne | historien ou historienne de l'Église | écrivain ou écrivaine,2,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q4215222,2,france | germany,France | Germany,,France | Germany,,Giovanni Girolamo Carli,1719,male,antiquaire | archéologue | écrivain ou écrivaine,2,True,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q30902195,2,france | germany,France | Germany,,France | Germany,Germany,Giuseppe Bartoli,1717,male,écrivain ou écrivaine,2,True,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q17329185,2,france | germany,France | Germany,,France | Germany,Germany,Giuseppe Rocco Volpi,1692,male,écrivain ou écrivaine,2,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q215726,2,france | germany,France | Germany,Germany,France | Germany,France | Germany,Heinrich Christian Schnoor,1762,male,écrivain ou écrivaine,2,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q1279610,2,france | germany,France | Germany,Germany,France | Germany,France | Germany,Heinrich Kunhardt,1772,male,bibliothécaire | écrivain ou écrivaine,2,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q3784418,2,france | germany,France | Germany,Germany,France | Germany,France | Germany,Heinrich Ludwig Lehmann,1754,male,écrivain ou écrivaine,2,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q1619457,2,france | germany,France | Germany,Germany,France | Germany,France | Germany,Hinrich Borkenstein,1705,male,écrivain ou écrivaine,2,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q2200235,2,france | germany,France | Germany,,France | Germany,Germany,Isaac Le Long,1683,male,historien ou historienne | marchand ou marchande | traducteur ou traductrice | écrivain ou écrivaine,2,True,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q18945426,2,france | germany,France | Germany,,France | Germany,,Ivan Bujović,1724,male,juriste | mathématicien ou mathématicienne | personnalité politique | économiste | écrivain ou écrivaine | écrivain ou écrivaine scientifique,2,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q1449731,2,france | germany,France | Germany,Germany,France | Germany,France | Germany,Jacob Mumssen,1737,male,écrivain ou écrivaine,2,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q55122840,2,france | germany,France | Germany,,France | Germany,Germany,Jakob Friedrich Feddersen,1736,male,écrivain ou écrivaine,2,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q2448922,2,france | germany,France | Germany,,France | Germany,France,Jan Jacob Mauricius,1692,male,avocat ou avocate | diplomate | personnalité politique | traducteur ou traductrice | écrivain ou écrivaine,2,True,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q3163785,2,france | germany,France | Germany,France,France | Germany,France | Germany,Jean-Baptiste-Louis-Théodore de Tschoudi,1734,male,botaniste | librettiste | poète ou poétesse | soldat,2,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q1684896,2,france | germany,France | Germany,France,France | Germany,France,Jean-Henri Maubert de Gouvest,1721,male,journaliste | écrivain ou écrivaine,2,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q3166096,2,france | germany,France | Germany,France,France | Germany,France | Germany,Jean-Henri-Ferdinand Lamartelière,1761,male,dramaturge | fonctionnaire | traducteur ou traductrice | écrivain ou écrivaine,2,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q1559465,2,france | germany,France | Germany,,France | Germany,Germany,Johan Diederich Deiman,1731,male,théologien ou théologienne | écrivain ou écrivaine,2,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q20888454,2,france | germany,France | Germany,Germany,France | Germany,France | Germany,Johann Christoph Winters,1772,male,dramaturge | marionnettiste | tailleur ou tailleuse,2,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q103936,2,france | germany,France | Germany,Germany,France | Germany,Germany,Johann Friedrich Löwen,1727,male,dramaturge | poète ou poétesse,2,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q18957720,2,france | germany,France | Germany,,France | Germany,France | Germany,Johann Friedrich Schütze,1758,male,critique dramatique | historien ou historienne de l'art | écrivain ou écrivaine,2,True,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q1694173,2,france | germany,France | Germany,France | Germany,France | Germany,France | Germany,Johann Gotthard Reinhold,1771,male,diplomate | diplomatician | homme ou femme d'État | personnalité politique | poète ou poétesse | traducteur ou traductrice | écrivain ou écrivaine,2,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q113563,2,france | germany,France | Germany,Germany,France | Germany,France | Germany,Johann Jacob Volkmann,1732,male,écrivain ou écrivaine,2,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q1695816,2,france | germany,France | Germany,Germany,France | Germany,Germany,Johann Peter Willebrand,1719,male,historien ou historienne | juge | écrivain ou écrivaine,2,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q88323,2,france | germany,France | Germany,,France | Germany,France | Germany,Johann Rautenstrauch,1746,male,écrivain ou écrivaine,2,True,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q1696021,2,france | germany,France | Germany,Germany,France | Germany,Germany,Johann Rudolf Kiesling,1706,male,historien ou historienne | professeur d'université | théologien ou théologienne | écrivain ou écrivaine,2,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q17352854,2,france | germany,France | Germany,Germany,France | Germany,Germany,Jonas Ludwig von Heß,1756,male,personnalité politique | pharmacien ou pharmacienne | écrivain ou écrivaine,2,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q3184871,2,france | germany,France | Germany,France,France | Germany,France,Joseph Du Fresne de Francheville,1704,male,écrivain ou écrivaine,2,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q3185699,2,france | germany,France | Germany,France,France | Germany,France,Joseph Uriot,1713,male,acteur ou actrice | bibliothécaire | écrivain ou écrivaine,2,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q1731483,2,france | germany,France | Germany,Germany,France | Germany,Germany,Karl Heinrich Geisler,1742,male,professeur d'université | écrivain ou écrivaine,2,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q1047883,2,france | germany,France | Germany,Germany,France | Germany,Germany,Kaspar Friedrich Renner,1692,male,juriste | juriste-poète,2,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q3216955,2,france | germany,France | Germany,France,France | Germany,France,Lancelot Turpin de Crissé,1716,male,écrivain ou écrivaine,2,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q97972,2,france | germany,France | Germany,Germany,France | Germany,Germany,Leonardus Offerhaus,1699,male,bibliothécaire | historien ou historienne | professeur d'université | écrivain ou écrivaine,2,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q17341121,2,france | germany,France | Germany,,France | Germany,France | Germany,Marcantonio Cavanis,1774,male,poète ou poétesse | prêtre catholique,2,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q101108,2,france | germany,France | Germany,Germany,France | Germany,Germany,Matthias Jorissen,1739,male,psalmiste | écrivain ou écrivaine,2,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q27978776,2,france | germany,France | Germany,,France | Germany,France,Mattia Verazi,1730,male,librettiste | poète ou poétesse,2,True,True,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q3340578,2,france | germany,France | Germany,France,France | Germany,France,Nicolas Massias,1764,male,diplomate | philosophe | écrivain ou écrivaine,2,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q20511633,2,france | germany,France | Germany,,France | Germany,,Q20511633,1702,male,personnalité politique | écrivain ou écrivaine,2,True,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q22926744,2,france | germany,France | Germany,,France | Germany,France,Sigismondo Chigi della Rovere,1736,male,mécène | économiste | écrivain ou écrivaine,2,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q2373982,2,france | germany,France | Germany,France,France | Germany,France | Germany,Sylvain Meinrad Xavier de Golbéry,1742,male,bibliothécaire | géographe | écrivain ou écrivaine,2,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q3526532,2,france | germany,France | Germany,France,France | Germany,France | Germany,Théodore Henri de Tschudi,1720,male,journaliste | juriste | pamphlétaire | publiciste,2,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q16191627,2,france | germany,France | Germany,Germany,France | Germany,Germany,Wilhelm Ehlers,1774,male,acteur ou actrice de théâtre | artiste lyrique | écrivain ou écrivaine,2,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q119092,2,france | germany,France | Germany,Germany,France | Germany,France | Germany,Wilhelm Ludwig Nitzsch,1703,male,théologien ou théologienne | écrivain ou écrivaine,2,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q18115593,2,france | germany,France | Germany,France,France | Germany,France,Éléazar de Mauvillon,1712,male,grammairien | historien ou historienne | philologue | traducteur ou traductrice | écrivain ou écrivaine,2,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q7526148,2,france | british,France | British,British,British | France,British,Brooke Boothby,1744,male,artiste peintre | linguiste | paysan ou paysanne | traducteur ou traductrice | écrivain ou écrivaine,1,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q20172208,2,germany | british,Germany | British,,British | Germany,British,Edmund von Harold,1737,male,soldat | traducteur ou traductrice | écrivain ou écrivaine,1,True,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q18756741,2,france | british,France | British,British,France,,Harriet Pigott,1775,female,écrivain ou écrivaine,1,False,True,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q3172171,2,france | british,France | British,France,British | France,France,Jean Gabriel Peltier,1760,male,banquier | diplomate | historien ou historienne | journaliste | libraire | pamphlétaire | personnalité politique | traducteur ou traductrice | écrivain ou écrivaine | éditeur ou éditrice,1,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q18671665,2,france | british,France | British,France,British | France,France,Jean Lecoutz de Lévizac,1745,male,prêtre catholique | écrivain ou écrivaine,1,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q21545947,2,france | british,France | British,France,British | France,France,Jean Masson (érudit),1680,male,biographe | exégète | historien ou historienne | pasteur | philologue classique | prêtre chrétien,1,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q1695130,2,germany | british,Germany | British,Germany,British | Germany,Germany,Johann Kaspar Velthusen,1740,male,poète ou poétesse | professeur d'université | théologien protestant,1,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q20017567,2,france | british,France | British,,British | France,British,Johanna Engela Swellengrebel,1733,female,dessinateur ou dessinatrice | écrivain ou écrivaine,1,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q92096950,2,france | british,France | British,,British | France,,Joseph-Hippolyte Duvivier,1752,male,prêtre catholique | vicaire général | écrivain ou écrivaine,1,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q18576602,2,france | british,France | British,British,France,,Josiah Dornford,1763,male,traducteur ou traductrice | écrivain ou écrivaine,1,False,True,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q1699109,2,germany | british,Germany | British,Germany,British | Germany,Germany,Lucie Domeier,1767,female,traducteur ou traductrice | écrivain ou écrivaine,1,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q18576718,2,france | british,France | British,British | France,British,British,Mary de Bode,1747,female,épistolier ou épistolière,1,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q7029666,2,france | british,France | British,,British | France,France,Nicolas Gouin Dufief,1775,male,bibliothécaire | lexicographe | libraire | professeur de langues | traducteur ou traductrice | écrivain ou écrivaine,1,True,True,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q3383117,2,france | british,France | British,France,British | France,France,Pierre-Henri de Treyssac de Vergy,1732,male,écrivain ou écrivaine,1,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q31393025,2,france | british,France | British,France,British | France,France,Étienne-Vincent Guilbert,1761,male,biographe | journaliste | éditeur ou éditrice,1,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q21039207,2,france | germany,France | Germany,,France | Germany,France | Germany,Adolf Friedrich von Witzendorff,1737,male,écrivain ou écrivaine,1,True,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q64374280,2,france | germany,France | Germany,,France | Germany,France | Germany,Albert Schulte,1716,male,écrivain ou écrivaine,1,True,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q2638950,2,france | germany,France | Germany,Germany,France | Germany,France | Germany,Albertus Voget,1695,male,professeur d'université | théologien ou théologienne | écrivain ou écrivaine,1,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q15713585,2,france | germany,France | Germany,Germany,France | Germany,France | Germany,Albrecht Jakob Zell,1701,male,bibliothécaire | juriste-poète | écrivain ou écrivaine,1,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q20979913,2,france | germany,France | Germany,Germany,France | Germany,France | Germany,Albrecht Wittenberg,1728,male,écrivain ou écrivaine,1,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q29034482,2,france | germany,France | Germany,France,France | Germany,Germany,Alexandre-Stanislas de Wimpffen,1748,male,auteur | écrivain ou écrivaine,1,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q16560637,2,france | germany,France | Germany,,France | Germany,France | Germany,Andrea Rubbi,1738,male,critique littéraire | poète ou poétesse | publiciste | écrivain ou écrivaine | éditeur associé,1,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q23060705,2,france | germany,France | Germany,,France | Germany,Germany,Andreas Grüning,1756,male,écrivain ou écrivaine,1,True,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q499231,2,france | germany,France | Germany,Germany,France | Germany,France | Germany,Andreas Lange,1680,male,juriste | juriste-poète,1,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q23062396,2,france | germany,France | Germany,,France | Germany,France | Germany,Andreas Wasserburg,1775,male,écrivain ou écrivaine,1,True,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q3617071,2,france | germany,France | Germany,,France | Germany,France | Germany,Angelo Maria Labia,1709,male,poète ou poétesse,1,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q4775427,2,france | germany,France | Germany,,France | Germany,France,Antoine Achard,1696,male,écrivain ou écrivaine,1,True,True,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q19956055,2,france | germany,France | Germany,,France | Germany,France,Antoine-Alexandre-Joseph Gosse,1744,male,historien ou historienne | religieux ou religieuse catholique | écrivain ou écrivaine,1,True,True,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q65156339,2,france | germany,France | Germany,,France | Germany,France | Germany,Anton Fuchs,1766,male,écrivain ou écrivaine,1,True,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q21542409,2,france | germany,France | Germany,,France | Germany,,Anton Maria Borga,1723,male,homme ou femme de lettres | poète ou poétesse | prêtre catholique,1,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
