slice_id,context_label,context_order,metric,metric_label,entity_count,denominator,pct,notes,aggregation_level,gender_category,granular_bucket,bucket_family
british,British,2,no_tracked_wikipedia_article,No tracked Wikipedia article,1,18,5.56,Entity has no article in the tracked language-edition matrix.,context_bucket,All genders,Engineering / Technology,Scientific knowledge
british,British,2,top_affiliation_tie,Top affiliation tie,2,18,11.11,Entity has more than one top-ranked affiliation candidate.,context_bucket,All genders,Engineering / Technology,Scientific knowledge
british,British,2,low_evidence_affiliation,Low-evidence affiliation,29,106,27.36,Top affiliation candidate is supported by zero or one mapped evidence field.,context_bucket,All genders,Law / Administration,Institutional power
british,British,2,missing_country_of_citizenship,Missing citizenship,12,106,11.32,Entity has no Wikidata country-of-citizenship value.,context_bucket,All genders,Law / Administration,Institutional power
british,British,2,no_mapped_affiliation_candidate,No mapped affiliation candidate,0,106,0.0,Entity has no mapped candidate in the affiliation evidence table.,context_bucket,All genders,Law / Administration,Institutional power
british,British,2,no_place_context,No place context,22,106,20.75,Entity has no mapped birth/death/residence/work-location evidence.,context_bucket,All genders,Law / Administration,Institutional power
british,British,2,no_tracked_wikipedia_article,No tracked Wikipedia article,16,106,15.09,Entity has no article in the tracked language-edition matrix.,context_bucket,All genders,Law / Administration,Institutional power
british,British,2,top_affiliation_tie,Top affiliation tie,14,106,13.21,Entity has more than one top-ranked affiliation candidate.,context_bucket,All genders,Law / Administration,Institutional power
british,British,2,low_evidence_affiliation,Low-evidence affiliation,27,91,29.67,Top affiliation candidate is supported by zero or one mapped evidence field.,context_bucket,All genders,Medicine / Health,Scientific knowledge
british,British,2,missing_country_of_citizenship,Missing citizenship,15,91,16.48,Entity has no Wikidata country-of-citizenship value.,context_bucket,All genders,Medicine / Health,Scientific knowledge
british,British,2,no_mapped_affiliation_candidate,No mapped affiliation candidate,0,91,0.0,Entity has no mapped candidate in the affiliation evidence table.,context_bucket,All genders,Medicine / Health,Scientific knowledge
british,British,2,no_place_context,No place context,19,91,20.88,Entity has no mapped birth/death/residence/work-location evidence.,context_bucket,All genders,Medicine / Health,Scientific knowledge
british,British,2,no_tracked_wikipedia_article,No tracked Wikipedia article,7,91,7.69,Entity has no article in the tracked language-edition matrix.,context_bucket,All genders,Medicine / Health,Scientific knowledge
british,British,2,top_affiliation_tie,Top affiliation tie,18,91,19.78,Entity has more than one top-ranked affiliation candidate.,context_bucket,All genders,Medicine / Health,Scientific knowledge
british,British,2,low_evidence_affiliation,Low-evidence affiliation,10,43,23.26,Top affiliation candidate is supported by zero or one mapped evidence field.,context_bucket,All genders,Military,Institutional power
british,British,2,missing_country_of_citizenship,Missing citizenship,2,43,4.65,Entity has no Wikidata country-of-citizenship value.,context_bucket,All genders,Military,Institutional power
british,British,2,no_mapped_affiliation_candidate,No mapped affiliation candidate,0,43,0.0,Entity has no mapped candidate in the affiliation evidence table.,context_bucket,All genders,Military,Institutional power
british,British,2,no_place_context,No place context,12,43,27.91,Entity has no mapped birth/death/residence/work-location evidence.,context_bucket,All genders,Military,Institutional power
british,British,2,no_tracked_wikipedia_article,No tracked Wikipedia article,7,43,16.28,Entity has no article in the tracked language-edition matrix.,context_bucket,All genders,Military,Institutional power
british,British,2,top_affiliation_tie,Top affiliation tie,7,43,16.28,Entity has more than one top-ranked affiliation candidate.,context_bucket,All genders,Military,Institutional power
british,British,2,low_evidence_affiliation,Low-evidence affiliation,28,102,27.45,Top affiliation candidate is supported by zero or one mapped evidence field.,context_bucket,All genders,Music / Performance / Theatre,Arts and performance
british,British,2,missing_country_of_citizenship,Missing citizenship,14,102,13.73,Entity has no Wikidata country-of-citizenship value.,context_bucket,All genders,Music / Performance / Theatre,Arts and performance
british,British,2,no_mapped_affiliation_candidate,No mapped affiliation candidate,0,102,0.0,Entity has no mapped candidate in the affiliation evidence table.,context_bucket,All genders,Music / Performance / Theatre,Arts and performance
british,British,2,no_place_context,No place context,21,102,20.59,Entity has no mapped birth/death/residence/work-location evidence.,context_bucket,All genders,Music / Performance / Theatre,Arts and performance
british,British,2,no_tracked_wikipedia_article,No tracked Wikipedia article,11,102,10.78,Entity has no article in the tracked language-edition matrix.,context_bucket,All genders,Music / Performance / Theatre,Arts and performance
british,British,2,top_affiliation_tie,Top affiliation tie,19,102,18.63,Entity has more than one top-ranked affiliation candidate.,context_bucket,All genders,Music / Performance / Theatre,Arts and performance
british,British,2,low_evidence_affiliation,Low-evidence affiliation,2,67,2.99,Top affiliation candidate is supported by zero or one mapped evidence field.,context_bucket,All genders,Philosophy,Intellectual systems
british,British,2,missing_country_of_citizenship,Missing citizenship,3,67,4.48,Entity has no Wikidata country-of-citizenship value.,context_bucket,All genders,Philosophy,Intellectual systems
british,British,2,no_mapped_affiliation_candidate,No mapped affiliation candidate,0,67,0.0,Entity has no mapped candidate in the affiliation evidence table.,context_bucket,All genders,Philosophy,Intellectual systems
british,British,2,no_place_context,No place context,1,67,1.49,Entity has no mapped birth/death/residence/work-location evidence.,context_bucket,All genders,Philosophy,Intellectual systems
british,British,2,no_tracked_wikipedia_article,No tracked Wikipedia article,1,67,1.49,Entity has no article in the tracked language-edition matrix.,context_bucket,All genders,Philosophy,Intellectual systems
british,British,2,top_affiliation_tie,Top affiliation tie,10,67,14.93,Entity has more than one top-ranked affiliation candidate.,context_bucket,All genders,Philosophy,Intellectual systems
british,British,2,low_evidence_affiliation,Low-evidence affiliation,15,163,9.2,Top affiliation candidate is supported by zero or one mapped evidence field.,context_bucket,All genders,Politics / Statecraft / Diplomacy,Institutional power
british,British,2,missing_country_of_citizenship,Missing citizenship,11,163,6.75,Entity has no Wikidata country-of-citizenship value.,context_bucket,All genders,Politics / Statecraft / Diplomacy,Institutional power
british,British,2,no_mapped_affiliation_candidate,No mapped affiliation candidate,0,163,0.0,Entity has no mapped candidate in the affiliation evidence table.,context_bucket,All genders,Politics / Statecraft / Diplomacy,Institutional power
british,British,2,no_place_context,No place context,14,163,8.59,Entity has no mapped birth/death/residence/work-location evidence.,context_bucket,All genders,Politics / Statecraft / Diplomacy,Institutional power
british,British,2,no_tracked_wikipedia_article,No tracked Wikipedia article,6,163,3.68,Entity has no article in the tracked language-edition matrix.,context_bucket,All genders,Politics / Statecraft / Diplomacy,Institutional power
british,British,2,top_affiliation_tie,Top affiliation tie,19,163,11.66,Entity has more than one top-ranked affiliation candidate.,context_bucket,All genders,Politics / Statecraft / Diplomacy,Institutional power
british,British,2,low_evidence_affiliation,Low-evidence affiliation,33,135,24.44,Top affiliation candidate is supported by zero or one mapped evidence field.,context_bucket,All genders,Print / Publishing / Journalism,Literary and textual production
british,British,2,missing_country_of_citizenship,Missing citizenship,23,135,17.04,Entity has no Wikidata country-of-citizenship value.,context_bucket,All genders,Print / Publishing / Journalism,Literary and textual production
british,British,2,no_mapped_affiliation_candidate,No mapped affiliation candidate,0,135,0.0,Entity has no mapped candidate in the affiliation evidence table.,context_bucket,All genders,Print / Publishing / Journalism,Literary and textual production
british,British,2,no_place_context,No place context,20,135,14.81,Entity has no mapped birth/death/residence/work-location evidence.,context_bucket,All genders,Print / Publishing / Journalism,Literary and textual production
british,British,2,no_tracked_wikipedia_article,No tracked Wikipedia article,14,135,10.37,Entity has no article in the tracked language-edition matrix.,context_bucket,All genders,Print / Publishing / Journalism,Literary and textual production
british,British,2,top_affiliation_tie,Top affiliation tie,17,135,12.59,Entity has more than one top-ranked affiliation candidate.,context_bucket,All genders,Print / Publishing / Journalism,Literary and textual production
british,British,2,low_evidence_affiliation,Low-evidence affiliation,118,346,34.1,Top affiliation candidate is supported by zero or one mapped evidence field.,context_bucket,All genders,Religion / Theology,Intellectual systems
british,British,2,missing_country_of_citizenship,Missing citizenship,58,346,16.76,Entity has no Wikidata country-of-citizenship value.,context_bucket,All genders,Religion / Theology,Intellectual systems
british,British,2,no_mapped_affiliation_candidate,No mapped affiliation candidate,0,346,0.0,Entity has no mapped candidate in the affiliation evidence table.,context_bucket,All genders,Religion / Theology,Intellectual systems
british,British,2,no_place_context,No place context,84,346,24.28,Entity has no mapped birth/death/residence/work-location evidence.,context_bucket,All genders,Religion / Theology,Intellectual systems
british,British,2,no_tracked_wikipedia_article,No tracked Wikipedia article,73,346,21.1,Entity has no article in the tracked language-edition matrix.,context_bucket,All genders,Religion / Theology,Intellectual systems
british,British,2,top_affiliation_tie,Top affiliation tie,30,346,8.67,Entity has more than one top-ranked affiliation candidate.,context_bucket,All genders,Religion / Theology,Intellectual systems
